League,LeagueId,Country,Round,EsEliminatoria,Date,HomeTeamId,AwayTeamId,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR,HS,AS,Referee
La Liga 2,,,,False,2026-01-26,,725.0,Ceuta,Cultural Leonesa,3.0,1.0,,,5.0,8.0,4.0,2.0,0.0,1.0,18.0,14.0,Desconocido
Premier League,569.0,,,False,2026-01-26,45.0,63.0,Everton,Leeds,1.0,1.0,,,4.0,4.0,0.0,3.0,0.0,0.0,10.0,14.0,Desconocido
Turkey Super Lig,,,,False,2026-01-26,,,Eyupspor,Besiktas,2.0,2.0,,,3.0,5.0,3.0,1.0,0.0,0.0,15.0,17.0,Desconocido
La Liga,140.0,,,False,2026-01-26,547.0,546.0,Girona,Getafe,1.0,1.0,,,3.0,4.0,5.0,3.0,0.0,0.0,12.0,8.0,Desconocido
Ligue 2,62.0,,,False,2026-01-26,1298.0,1304.0,Le Mans,Dunkerque,1.0,0.0,,,1.0,2.0,4.0,2.0,0.0,0.0,10.0,14.0,Desconocido
Championship,407.0,,,False,2026-01-26,71.0,1346.0,Norwich,Coventry,2.0,1.0,,,4.0,7.0,1.0,1.0,0.0,0.0,16.0,16.0,Desconocido
Primeira Liga,94.0,,,False,2026-01-26,,,Porto,Gil Vicente,3.0,0.0,,,11.0,3.0,2.0,3.0,0.0,1.0,14.0,11.0,Desconocido
Friendly,,,,False,2026-01-26,1568.0,1566.0,Uzbekistan,China,2.0,2.0,,,,,,,,,,,Desconocido
Serie A,71.0,,,False,2026-01-26,,494.0,Verona,Udinese,1.0,3.0,,,3.0,8.0,2.0,0.0,0.0,0.0,7.0,20.0,Desconocido
La Liga,140.0,,,False,2026-01-25,542.0,,Alaves,Betis,2.0,1.0,,,6.0,4.0,1.0,1.0,0.0,0.0,17.0,18.0,Desconocido
Jupiler Pro League,144.0,,,False,2026-01-25,554.0,6215.0,Anderlecht,Dender,0.0,0.0,,,6.0,6.0,2.0,4.0,0.0,0.0,20.0,9.0,Desconocido
La Liga 2,,,,False,2026-01-25,1110.0,726.0,Andorra,Huesca,1.0,1.0,,,3.0,1.0,2.0,4.0,0.0,0.0,19.0,6.0,Desconocido
Turkey Super Lig,,,,False,2026-01-25,1005.0,,Antalyaspor,Genclerbirligi,2.0,1.0,,,8.0,2.0,2.0,3.0,0.0,0.0,11.0,12.0,Desconocido
Jupiler Pro League,144.0,,,False,2026-01-25,740.0,736.0,Antwerp,Charleroi,0.0,2.0,,,4.0,6.0,2.0,2.0,0.0,0.0,11.0,12.0,Desconocido
Super League Greece,,,,False,2026-01-25,3408.0,,Aris,Levadeiakos,2.0,2.0,,,7.0,6.0,6.0,5.0,0.0,0.0,19.0,8.0,Desconocido
Premier League,569.0,,,False,2026-01-25,9419.0,,Arsenal,Man United,2.0,3.0,,,9.0,2.0,2.0,0.0,0.0,0.0,15.0,10.0,Desconocido
Serie A,71.0,,,False,2026-01-25,499.0,523.0,Atalanta,Parma,4.0,0.0,,,6.0,9.0,1.0,0.0,0.0,0.0,21.0,15.0,Desconocido
La Liga,140.0,,,False,2026-01-25,,798.0,Ath Madrid,Mallorca,3.0,0.0,,,10.0,3.0,2.0,1.0,0.0,0.0,17.0,6.0,Desconocido
Super League Greece,,,,False,2026-01-25,12260.0,617.0,Atromitos,Panathinaikos,0.0,0.0,,,1.0,2.0,2.0,2.0,0.0,0.0,11.0,9.0,Desconocido
La Liga,140.0,,,False,2026-01-25,529.0,718.0,Barcelona,Oviedo,3.0,0.0,,,10.0,1.0,1.0,2.0,0.0,0.0,15.0,12.0,Desconocido
Primeira Liga,94.0,,,False,2026-01-25,211.0,15130.0,Benfica,Estrela,4.0,0.0,,,6.0,1.0,3.0,4.0,0.0,0.0,15.0,4.0,Desconocido
Friendly,,,,False,2026-01-25,,,Bolivia,Mexico,0.0,1.0,,,,,,,,,,,Desconocido
Premier League,569.0,,,False,2026-01-25,55.0,,Brentford,Nott'm Forest,0.0,2.0,,,6.0,5.0,1.0,0.0,0.0,0.0,10.0,7.0,Desconocido
Ligue 1,61.0,,,False,2026-01-25,,96.0,Brest,Toulouse,0.0,2.0,,,3.0,2.0,2.0,3.0,0.0,0.0,13.0,8.0,Desconocido
Serie B,72.0,,,False,2026-01-25,1687.0,498.0,Catanzaro,Sampdoria,0.0,0.0,,,3.0,4.0,3.0,2.0,0.0,0.0,13.0,14.0,Desconocido
Premier League,569.0,,,False,2026-01-25,52.0,49.0,Crystal Palace,Chelsea,1.0,3.0,,,4.0,5.0,2.0,2.0,1.0,0.0,13.0,10.0,Desconocido
La Liga 2,,,,False,2026-01-25,545.0,723.0,Eibar,Almeria,1.0,0.0,,,6.0,1.0,1.0,1.0,0.0,0.0,17.0,15.0,Desconocido
Bundesliga 2,,,,False,2026-01-25,,,Elversberg,Bochum,1.0,1.0,,,9.0,2.0,0.0,0.0,0.0,0.0,22.0,7.0,Desconocido
Primeira Liga,94.0,,,False,2026-01-25,242.0,218.0,Famalicao,Tondela,3.0,0.0,,,3.0,4.0,0.0,1.0,0.0,0.0,9.0,2.0,Desconocido
Turkey Super Lig,,,,False,2026-01-25,,,Fenerbahce,Goztep,1.0,1.0,,,8.0,4.0,3.0,4.0,0.0,0.0,21.0,14.0,Desconocido
Eredivisie,88.0,,,False,2026-01-25,209.0,206.0,Feyenoord,Heracles,4.0,2.0,,,8.0,1.0,2.0,2.0,0.0,0.0,16.0,7.0,Desconocido
Bundesliga,218.0,,,False,2026-01-25,,,Freiburg,FC Koln,2.0,1.0,,,5.0,5.0,1.0,2.0,0.0,0.0,13.0,19.0,Desconocido
Turkey Super Lig,,,,False,2026-01-25,,607.0,Gaziantep,Konyaspor,1.0,1.0,,,10.0,4.0,6.0,3.0,0.0,0.0,15.0,11.0,Desconocido
Jupiler Pro League,144.0,,,False,2026-01-25,742.0,741.0,Genk,Cercle Brugge,1.0,1.0,,,4.0,2.0,1.0,0.0,0.0,0.0,14.0,11.0,Desconocido
Serie A,71.0,,,False,2026-01-25,495.0,500.0,Genoa,Bologna,3.0,2.0,,,5.0,2.0,2.0,2.0,0.0,1.0,8.0,13.0,Desconocido
Eredivisie,88.0,,,False,2026-01-25,202.0,,Groningen,For Sittard,1.0,2.0,,,16.0,3.0,3.0,2.0,0.0,0.0,25.0,10.0,Desconocido
Premiership Escocia,,,,False,2026-01-25,,247.0,Hearts,Celtic,2.0,2.0,,,2.0,2.0,3.0,6.0,0.0,1.0,16.0,9.0,Desconocido
Serie A,71.0,,,False,2026-01-25,10019.0,492.0,Juventus,Napoli,3.0,0.0,,,2.0,2.0,1.0,2.0,0.0,0.0,12.0,9.0,Desconocido
La Liga 2,,,,False,2026-01-25,,,La Coruna,Santander,0.0,1.0,,,7.0,5.0,3.0,4.0,0.0,1.0,9.0,9.0,Desconocido
Ligue 1,61.0,,,False,2026-01-25,79.0,95.0,Lille,Strasbourg,1.0,4.0,,,8.0,1.0,2.0,2.0,0.0,0.0,20.0,15.0,Desconocido
Bundesliga,218.0,,,False,2026-01-25,,,M'gladbach,Stuttgart,0.0,3.0,,,1.0,4.0,1.0,1.0,0.0,0.0,12.0,17.0,Desconocido
Jupiler Pro League,144.0,,,False,2026-01-25,,,Mechelen,Westerlo,1.0,1.0,,,9.0,5.0,3.0,1.0,0.0,0.0,14.0,12.0,Desconocido
Ligue 1,61.0,,,False,2026-01-25,112.0,80.0,Metz,Lyon,2.0,5.0,,,6.0,4.0,1.0,0.0,0.0,0.0,15.0,13.0,Desconocido
Primeira Liga,94.0,,,False,2026-01-25,225.0,226.0,Nacional,Rio Ave,4.0,0.0,,,5.0,5.0,3.0,0.0,0.0,0.0,14.0,11.0,Desconocido
Ligue 1,61.0,,,False,2026-01-25,83.0,84.0,Nantes,Nice,1.0,4.0,,,4.0,2.0,2.0,3.0,0.0,0.0,20.0,7.0,Desconocido
Premier League,569.0,,,False,2026-01-25,34.0,66.0,Newcastle,Aston Villa,0.0,2.0,,,6.0,5.0,1.0,2.0,0.0,0.0,15.0,14.0,Desconocido
Super League Greece,,,,False,2026-01-25,,949.0,OFI Crete,Panetolikos,1.0,0.0,,,4.0,5.0,1.0,3.0,0.0,1.0,14.0,11.0,Desconocido
Bundesliga 2,,,,False,2026-01-25,,1313.0,Paderborn,Preußen Münster,2.0,1.0,,,7.0,6.0,1.0,3.0,0.0,1.0,28.0,8.0,Desconocido
Ligue 1,61.0,,,False,2026-01-25,114.0,77.0,Paris FC,Angers,0.0,0.0,,,2.0,1.0,1.0,1.0,0.0,0.0,8.0,7.0,Desconocido
Championship,407.0,,,False,2026-01-25,1355.0,41.0,Portsmouth,Southampton,1.0,1.0,,,4.0,2.0,2.0,1.0,0.0,0.0,14.0,6.0,Desconocido
Premiership Escocia,,,,False,2026-01-25,257.0,253.0,Rangers,Dundee,3.0,0.0,,,7.0,1.0,1.0,1.0,0.0,0.0,19.0,4.0,Desconocido
Turkey Super Lig,,,,False,2026-01-25,1007.0,996.0,Rizespor,Alanyaspor,1.0,1.0,,,4.0,8.0,2.0,5.0,1.0,1.0,6.0,23.0,Desconocido
Serie A,71.0,,,False,2026-01-25,,,Roma,Milan,1.0,1.0,,,5.0,3.0,0.0,4.0,0.0,0.0,15.0,5.0,Desconocido
Serie A,71.0,,,False,2026-01-25,488.0,520.0,Sassuolo,Cremonese,1.0,0.0,,,3.0,5.0,1.0,2.0,0.0,0.0,13.0,10.0,Desconocido
Bundesliga 2,,,,False,2026-01-25,,,Schalke 04,Kaiserslautern,2.0,2.0,,,10.0,2.0,1.0,1.0,0.0,0.0,17.0,8.0,Desconocido
La Liga,140.0,,,False,2026-01-25,,,Sociedad,Celta,3.0,1.0,,,2.0,9.0,1.0,1.0,1.0,0.0,10.0,17.0,Desconocido
Primeira Liga,94.0,,,False,2026-01-25,,4724.0,Sp Braga,Alverca,5.0,0.0,,,7.0,0.0,2.0,2.0,0.0,0.0,17.0,3.0,Desconocido
Serie B,72.0,,,False,2026-01-25,1578.0,870.0,Sudtirol,Padova,3.0,0.0,,,5.0,3.0,3.0,1.0,0.0,0.0,22.0,13.0,Desconocido
Eredivisie,88.0,,,False,2026-01-25,427.0,201.0,Telstar,AZ Alkmaar,0.0,1.0,,,5.0,1.0,1.0,2.0,0.0,0.0,10.0,12.0,Desconocido
Eredivisie,88.0,,,False,2026-01-25,207.0,426.0,Utrecht,Sparta Rotterdam,0.0,1.0,,,10.0,0.0,0.0,3.0,0.0,0.0,22.0,5.0,Desconocido
La Liga 2,,,,False,2026-01-25,732.0,,Zaragoza,Castellon,0.0,0.0,,,3.0,13.0,3.0,4.0,1.0,0.0,6.0,14.0,Desconocido
Premiership Escocia,,,,False,2026-01-24,252.0,255.0,Aberdeen,Livingston,6.0,2.0,,,8.0,2.0,4.0,2.0,1.0,1.0,17.0,7.0,Desconocido
Championship Escocia,,,,False,2026-01-24,,902.0,Airdrie Utd,Ross County,0.0,1.0,,,3.0,3.0,1.0,2.0,0.0,0.0,2.0,7.0,Desconocido
Eredivisie,88.0,,,False,2026-01-24,194.0,,Ajax,Volendam,2.0,0.0,,,10.0,0.0,1.0,3.0,0.0,0.0,31.0,5.0,Desconocido
National League,43.0,,,False,2026-01-24,4700.0,1830.0,Altrincham,Boreham Wood,3.0,1.0,,,,,2.0,3.0,0.0,0.0,,,Desconocido
Primeira Liga,94.0,,,False,2026-01-24,240.0,,Arouca,Sp Lisbon,1.0,2.0,,,4.0,7.0,3.0,4.0,1.0,1.0,11.0,15.0,Desconocido
Super League Greece,,,,False,2026-01-24,955.0,,Asteras Tripolis,AEK,0.0,1.0,,,10.0,8.0,2.0,4.0,0.0,0.0,15.0,9.0,Desconocido
League 2,,,,False,2026-01-24,1369.0,1349.0,Barnet,Oldham,3.0,2.0,,,1.0,6.0,3.0,1.0,1.0,0.0,5.0,9.0,Desconocido
League 2,,,,False,2026-01-24,1819.0,1362.0,Barrow,Crawley Town,0.0,1.0,,,11.0,1.0,2.0,0.0,0.0,0.0,11.0,9.0,Desconocido
Bundesliga,218.0,,,False,2026-01-24,,,Bayern Munich,Augsburg,1.0,2.0,,,9.0,3.0,1.0,1.0,0.0,0.0,15.0,16.0,Desconocido
Championship,407.0,,,False,2026-01-24,54.0,,Birmingham,Stoke,1.0,1.0,,,6.0,6.0,1.0,1.0,0.0,0.0,18.0,7.0,Desconocido
Championship,407.0,,,False,2026-01-24,67.0,38.0,Blackburn,Watford,1.0,1.0,,,7.0,8.0,0.0,2.0,0.0,0.0,7.0,14.0,Desconocido
League 1,,,,False,2026-01-24,1356.0,1337.0,Blackpool,Northampton,2.0,0.0,,,4.0,3.0,1.0,1.0,0.0,0.0,21.0,10.0,Desconocido
League 1,,,,False,2026-01-24,68.0,1373.0,Bolton,Leyton Orient,2.0,1.0,,,4.0,1.0,3.0,1.0,0.0,0.0,13.0,10.0,Desconocido
National League,43.0,,,False,2026-01-24,,1341.0,Boston Utd,Southend,3.0,3.0,,,,,2.0,3.0,0.0,0.0,,,Desconocido
Premier League,569.0,,,False,2026-01-24,35.0,40.0,Bournemouth,Liverpool,3.0,2.0,,,3.0,11.0,1.0,1.0,0.0,0.0,12.0,14.0,Desconocido
National League,43.0,,,False,2026-01-24,4701.0,1366.0,Brackley Town,Hartlepool,0.0,0.0,,,,,3.0,2.0,0.0,0.0,,,Desconocido
Championship,407.0,,,False,2026-01-24,56.0,,Bristol City,Sheffield Weds,2.0,0.0,,,9.0,7.0,0.0,0.0,0.0,0.0,16.0,3.0,Desconocido
League 2,,,,False,2026-01-24,1832.0,,Bromley,Swindon,2.0,1.0,,,8.0,4.0,2.0,0.0,0.0,0.0,20.0,12.0,Desconocido
Premier League,569.0,,,False,2026-01-24,44.0,47.0,Burnley,Tottenham,2.0,2.0,,,1.0,3.0,1.0,0.0,0.0,0.0,9.0,18.0,Desconocido
La Liga 2,,,,False,2026-01-24,724.0,22018.0,Cadiz,Granada,1.0,2.0,,,8.0,2.0,2.0,0.0,1.0,0.0,17.0,13.0,Desconocido
League 2,,,,False,2026-01-24,,1381.0,Cambridge,Tranmere,4.0,2.0,,,7.0,1.0,2.0,3.0,0.0,0.0,15.0,9.0,Desconocido
League 1,,,,False,2026-01-24,43.0,,Cardiff,Stockport,1.0,1.0,,,9.0,1.0,3.0,2.0,0.0,0.0,14.0,11.0,Desconocido
Serie B,72.0,,,False,2026-01-24,509.0,508.0,Cesena,Bari,1.0,2.0,,,16.0,1.0,2.0,3.0,0.0,0.0,16.0,6.0,Desconocido
League 2,,,,False,2026-01-24,1372.0,1365.0,Cheltenham,Grimsby,0.0,2.0,,,7.0,2.0,2.0,3.0,0.0,0.0,11.0,9.0,Desconocido
Jupiler Pro League,144.0,,,False,2026-01-24,,,Club Brugge,Waregem,4.0,3.0,,,7.0,0.0,3.0,3.0,0.0,0.0,17.0,5.0,Desconocido
League 2 Escocia,,,,False,2026-01-24,6762.0,6781.0,Clyde,Spartans,2.0,1.0,,,7.0,2.0,2.0,0.0,0.0,0.0,13.0,6.0,Desconocido
League 2,,,,False,2026-01-24,1361.0,1336.0,Colchester,Fleetwood Town,2.0,1.0,,,4.0,5.0,3.0,2.0,0.0,0.0,9.0,11.0,Desconocido
Serie A,71.0,,,False,2026-01-24,895.0,503.0,Como,Torino,6.0,0.0,,,2.0,1.0,0.0,1.0,0.0,0.0,17.0,7.0,Desconocido
League 1,,,,False,2026-01-24,1354.0,61.0,Doncaster,Wigan,3.0,3.0,,,13.0,6.0,3.0,2.0,0.0,0.0,28.0,8.0,Desconocido
League 2 Escocia,,,,False,2026-01-24,1382.0,,Dumbarton,Elgin,2.0,2.0,,,14.0,3.0,2.0,1.0,0.0,0.0,11.0,10.0,Desconocido
League 1 Escocia,,,,False,2026-01-24,6764.0,,East Fife,Queen of Sth,1.0,5.0,,,4.0,5.0,0.0,0.0,1.0,0.0,11.0,8.0,Desconocido
League 2 Escocia,,,,False,2026-01-24,6765.0,6785.0,East Kilbride,Stranraer,0.0,2.0,,,6.0,3.0,2.0,3.0,0.0,0.0,7.0,12.0,Desconocido
National League,43.0,,,False,2026-01-24,1822.0,,Eastleigh,Halifax,2.0,3.0,,,,,1.0,3.0,0.0,0.0,,,Desconocido
League 2 Escocia,,,,False,2026-01-24,6766.0,6757.0,Edinburgh City,Annan Athletic,2.0,2.0,,,3.0,6.0,0.0,3.0,0.0,0.0,8.0,9.0,Desconocido
Bundesliga,218.0,,,False,2026-01-24,,,Ein Frankfurt,Hoffenheim,1.0,3.0,,,6.0,6.0,0.0,4.0,0.0,0.0,9.0,10.0,Desconocido
Primeira Liga,94.0,,,False,2026-01-24,230.0,224.0,Estoril,Guimaraes,4.0,2.0,,,4.0,2.0,2.0,3.0,0.0,0.0,16.0,13.0,Desconocido
Premiership Escocia,,,,False,2026-01-24,1389.0,249.0,Falkirk,Hibernian,4.0,1.0,,,7.0,4.0,2.0,2.0,0.0,0.0,17.0,10.0,Desconocido
Serie A,71.0,,,False,2026-01-24,502.0,490.0,Fiorentina,Cagliari,1.0,2.0,,,8.0,3.0,2.0,3.0,0.0,0.0,15.0,10.0,Desconocido
League 2 Escocia,,,,False,2026-01-24,,,Forfar,Stirling,0.0,1.0,,,6.0,4.0,1.0,0.0,0.0,0.0,7.0,7.0,Desconocido
Serie B,72.0,,,False,2026-01-24,512.0,880.0,Frosinone,Reggiana,1.0,0.0,,,7.0,2.0,2.0,3.0,0.0,0.0,15.0,11.0,Desconocido
Premier League,569.0,,,False,2026-01-24,36.0,51.0,Fulham,Brighton,2.0,1.0,,,6.0,6.0,1.0,1.0,0.0,0.0,12.0,13.0,Desconocido
Bundesliga 2,,,,False,2026-01-24,,,Greuther Furth,Braunschweig,0.0,0.0,,,2.0,10.0,3.0,2.0,1.0,0.0,4.0,19.0,Desconocido
Ligue 2,62.0,,,False,2026-01-24,90.0,,Guingamp,Troyes,1.0,0.0,,,3.0,4.0,3.0,5.0,1.0,0.0,13.0,9.0,Desconocido
League 1 Escocia,,,,False,2026-01-24,,6763.0,Hamilton,Cove Rangers,2.0,0.0,,,3.0,10.0,1.0,2.0,0.0,0.0,8.0,3.0,Desconocido
Bundesliga 2,,,,False,2026-01-24,,,Hannover,Fortuna Dusseldorf,2.0,1.0,,,5.0,2.0,2.0,4.0,0.0,1.0,10.0,7.0,Desconocido
League 2,,,,False,2026-01-24,,1347.0,Harrogate,Gillingham,0.0,3.0,,,3.0,3.0,1.0,1.0,0.0,0.0,13.0,17.0,Desconocido
Bundesliga,218.0,,,False,2026-01-24,,173.0,Heidenheim,RB Leipzig,0.0,3.0,,,4.0,0.0,1.0,0.0,0.0,0.0,7.0,11.0,Desconocido
League 1,,,,False,2026-01-24,37.0,1343.0,Huddersfield,Bradford,1.0,0.0,,,3.0,2.0,2.0,1.0,1.0,0.0,14.0,5.0,Desconocido
Championship,407.0,,,False,2026-01-24,,76.0,Hull,Swansea,2.0,1.0,,,6.0,7.0,3.0,2.0,0.0,0.0,10.0,16.0,Desconocido
League 1 Escocia,,,,False,2026-01-24,,,Inverness C,Alloa,3.0,1.0,,,8.0,1.0,2.0,2.0,0.0,0.0,15.0,4.0,Desconocido
Serie B,72.0,,,False,2026-01-24,863.0,527.0,Juve Stabia,Virtus Entella,1.0,0.0,,,4.0,3.0,1.0,2.0,0.0,0.0,14.0,9.0,Desconocido
Turkey Super Lig,,,,False,2026-01-24,,645.0,Karagumruk,Galatasaray,1.0,3.0,,,2.0,6.0,0.0,2.0,0.0,0.0,10.0,11.0,Desconocido
Bundesliga 2,,,,False,2026-01-24,,,Karlsruhe,Hertha,2.0,2.0,,,3.0,5.0,3.0,2.0,0.0,0.0,14.0,18.0,Desconocido
Turkey Super Lig,,,,False,2026-01-24,1001.0,,Kayserispor,Buyuksehyr,0.0,3.0,,,10.0,4.0,1.0,0.0,0.0,0.0,7.0,13.0,Desconocido
League 1 Escocia,,,,False,2026-01-24,6773.0,6784.0,Kelty Hearts,Stenhousemuir,0.0,2.0,,,3.0,2.0,4.0,1.0,1.0,0.0,1.0,7.0,Desconocido
Super League Greece,,,,False,2026-01-24,953.0,2099.0,Larisa,Panserraikos,1.0,0.0,,,5.0,1.0,5.0,4.0,0.0,1.0,16.0,3.0,Desconocido
La Liga 2,,,,False,2026-01-24,534.0,713.0,Las Palmas,Cordoba,1.0,2.0,,,3.0,5.0,4.0,4.0,1.0,0.0,14.0,14.0,Desconocido
Ligue 1,61.0,,,False,2026-01-24,111.0,91.0,Le Havre,Monaco,0.0,0.0,,,5.0,6.0,0.0,3.0,0.0,0.0,7.0,10.0,Desconocido
Serie A,71.0,,,False,2026-01-24,867.0,487.0,Lecce,Lazio,0.0,0.0,,,4.0,1.0,2.0,1.0,0.0,0.0,15.0,6.0,Desconocido
La Liga 2,,,,False,2026-01-24,537.0,,Leganes,Sociedad B,2.0,0.0,,,6.0,3.0,2.0,1.0,0.0,0.0,20.0,9.0,Desconocido
Championship,407.0,,,False,2026-01-24,46.0,,Leicester,Oxford,1.0,2.0,,,12.0,4.0,0.0,3.0,0.0,0.0,13.0,8.0,Desconocido
Bundesliga,218.0,,,False,2026-01-24,,162.0,Leverkusen,Werder Bremen,1.0,0.0,,,5.0,5.0,2.0,3.0,0.0,0.0,13.0,17.0,Desconocido
Bundesliga 2,,,,False,2026-01-24,,,Magdeburg,Dresden,1.0,2.0,,,10.0,5.0,2.0,0.0,0.0,0.0,21.0,13.0,Desconocido
Bundesliga,218.0,,,False,2026-01-24,,,Mainz,Wolfsburg,3.0,1.0,,,15.0,1.0,3.0,2.0,0.0,0.0,20.0,7.0,Desconocido
Premier League,569.0,,,False,2026-01-24,,39.0,Man City,Wolves,2.0,0.0,,,4.0,6.0,1.0,3.0,0.0,0.0,11.0,11.0,Desconocido
Serie B,72.0,,,False,2026-01-24,1693.0,517.0,Mantova,Venezia,2.0,5.0,,,3.0,9.0,2.0,2.0,0.0,0.0,8.0,21.0,Desconocido
Ligue 1,61.0,,,False,2026-01-24,81.0,116.0,Marseille,Lens,3.0,1.0,,,2.0,2.0,0.0,3.0,0.0,0.0,10.0,7.0,Desconocido
Championship,407.0,,,False,2026-01-24,70.0,59.0,Middlesbrough,Preston,4.0,0.0,,,8.0,3.0,0.0,2.0,0.0,1.0,16.0,4.0,Desconocido
Championship,407.0,,,False,2026-01-24,58.0,1335.0,Millwall,Charlton,4.0,0.0,,,6.0,3.0,1.0,1.0,0.0,0.0,23.0,3.0,Desconocido
League 2,,,,False,2026-01-24,1348.0,1352.0,Milton Keynes Dons,Shrewsbury,5.0,1.0,,,1.0,1.0,1.0,4.0,0.0,0.0,13.0,11.0,Desconocido
Serie B,72.0,,,False,2026-01-24,899.0,522.0,Modena,Palermo,0.0,0.0,,,2.0,4.0,1.0,1.0,0.0,0.0,9.0,3.0,Desconocido
Serie B,72.0,,,False,2026-01-24,1579.0,525.0,Monza,Pescara,3.0,0.0,,,8.0,8.0,5.0,2.0,0.0,0.0,9.0,20.0,Desconocido
National League,43.0,,,False,2026-01-24,1375.0,,Morecambe,Solihull,0.0,2.0,,,,,3.0,1.0,0.0,0.0,,,Desconocido
Primeira Liga,94.0,,,False,2026-01-24,215.0,227.0,Moreirense,Santa Clara,1.0,0.0,,,5.0,5.0,2.0,2.0,0.0,0.0,3.0,9.0,Desconocido
Premiership Escocia,,,,False,2026-01-24,256.0,250.0,Motherwell,Kilmarnock,4.0,0.0,,,2.0,1.0,0.0,0.0,0.0,1.0,22.0,7.0,Desconocido
League 2,,,,False,2026-01-24,1367.0,1345.0,Newport County,Chesterfield,2.0,1.0,,,2.0,8.0,3.0,0.0,0.0,0.0,8.0,6.0,Desconocido
Eredivisie,88.0,,,False,2026-01-24,,,Nijmegen,Zwolle,2.0,1.0,,,10.0,6.0,1.0,2.0,0.0,0.0,13.0,11.0,Desconocido
League 2,,,,False,2026-01-24,1376.0,1363.0,Notts County,Crewe,1.0,0.0,,,7.0,5.0,2.0,2.0,0.0,0.0,16.0,9.0,Desconocido
Super League Greece,,,,False,2026-01-24,3415.0,2110.0,Olympiakos,Volos NFC,1.0,0.0,,,13.0,3.0,0.0,0.0,0.0,0.0,17.0,6.0,Desconocido
Jupiler Pro League,144.0,,,False,2026-01-24,,,Oud-Heverlee Leuven,St. Gilloise,0.0,0.0,,,4.0,9.0,3.0,2.0,0.0,0.0,17.0,13.0,Desconocido
Eredivisie,88.0,,,False,2026-01-24,197.0,203.0,PSV Eindhoven,NAC Breda,2.0,2.0,,,10.0,4.0,4.0,3.0,0.0,0.0,16.0,6.0,Desconocido
Championship Escocia,,,,False,2026-01-24,901.0,,Partick,Ayr,2.0,1.0,,,9.0,4.0,0.0,3.0,0.0,0.0,8.0,8.0,Desconocido
League 1,,,,False,2026-01-24,1357.0,1359.0,Plymouth,Luton,1.0,0.0,,,6.0,5.0,4.0,1.0,0.0,0.0,16.0,13.0,Desconocido
League 1,,,,False,2026-01-24,1351.0,,Port Vale,Exeter,1.0,3.0,,,12.0,4.0,1.0,4.0,0.0,0.0,13.0,11.0,Desconocido
Championship,407.0,,,False,2026-01-24,72.0,1837.0,QPR,Wrexham,2.0,3.0,,,7.0,3.0,1.0,2.0,1.0,0.0,13.0,11.0,Desconocido
Jupiler Pro League,144.0,,,False,2026-01-24,,,RAAL La Louviere,St Truiden,1.0,2.0,,,6.0,5.0,2.0,2.0,0.0,0.0,6.0,15.0,Desconocido
Championship Escocia,,,,False,2026-01-24,,,Raith Rvs,Queens Park,4.0,1.0,,,4.0,2.0,2.0,2.0,0.0,0.0,9.0,6.0,Desconocido
League 1,,,,False,2026-01-24,53.0,747.0,Reading,Barnsley,2.0,2.0,,,9.0,6.0,0.0,3.0,0.0,0.0,10.0,3.0,Desconocido
Ligue 2,62.0,,,False,2026-01-24,,1299.0,Red Star,Boulogne,2.0,2.0,,,8.0,3.0,4.0,2.0,1.0,0.0,9.0,12.0,Desconocido
Ligue 2,62.0,,,False,2026-01-24,93.0,,Reims,St Etienne,1.0,0.0,,,5.0,2.0,3.0,3.0,1.0,0.0,12.0,15.0,Desconocido
Ligue 1,61.0,,,False,2026-01-24,94.0,97.0,Rennes,Lorient,0.0,2.0,,,9.0,3.0,2.0,0.0,0.0,0.0,22.0,6.0,Desconocido
National League,43.0,,,False,2026-01-24,1339.0,,Rochdale,Truro,2.0,0.0,,,,,0.0,0.0,0.0,0.0,,,Desconocido
League 1,,,,False,2026-01-24,73.0,1333.0,Rotherham,AFC Wimbledon,1.0,1.0,,,8.0,4.0,2.0,2.0,0.0,0.0,16.0,7.0,Desconocido
League 2,,,,False,2026-01-24,,,Salford,Bristol Rvs,1.0,0.0,,,9.0,4.0,2.0,0.0,0.0,0.0,12.0,6.0,Desconocido
Turkey Super Lig,,,,False,2026-01-24,3603.0,7411.0,Samsunspor,Kocaelispor,0.0,0.0,,,9.0,1.0,1.0,2.0,0.0,0.0,16.0,7.0,Desconocido
National League,43.0,,,False,2026-01-24,1340.0,1378.0,Scunthorpe,Forest Green,3.0,2.0,,,,,2.0,3.0,0.0,0.0,,,Desconocido
La Liga,140.0,,,False,2026-01-24,536.0,,Sevilla,Ath Bilbao,2.0,1.0,,,5.0,5.0,2.0,1.0,0.0,0.0,10.0,15.0,Desconocido
Championship,407.0,,,False,2026-01-24,,57.0,Sheffield United,Ipswich,3.0,1.0,,,4.0,5.0,0.0,4.0,1.0,0.0,15.0,11.0,Desconocido
La Liga 2,,,,False,2026-01-24,,799.0,Sp Gijon,Mirandes,3.0,0.0,,,6.0,6.0,1.0,5.0,0.0,1.0,16.0,11.0,Desconocido
Serie B,72.0,,,False,2026-01-24,515.0,528.0,Spezia,Avellino,1.0,0.0,,,3.0,9.0,3.0,4.0,0.0,0.0,12.0,11.0,Desconocido
