League,LeagueId,Country,Round,EsEliminatoria,Date,HomeTeamId,AwayTeamId,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR,HS,AS,Referee
National League,43.0,,,False,2025-08-30,,1371.0,Sutton,Carlisle,2.0,1.0,,,,,0.0,1.0,0.0,0.0,,,Desconocido
Premier League,569.0,,,False,2025-08-30,47.0,35.0,Tottenham,Bournemouth,0.0,1.0,,,0.0,8.0,2.0,4.0,0.0,0.0,5.0,20.0,Desconocido
Ligue 1,61.0,,,False,2025-08-30,96.0,,Toulouse,Paris SG,3.0,6.0,,,5.0,7.0,1.0,0.0,0.0,0.0,14.0,13.0,Desconocido
League 2,42,England,,False,2025-08-30,1381,1376,Tranmere,Notts County,1.0,2.0,,,8.0,3.0,5.0,2.0,0.0,0.0,15.0,7.0,"Zac Kennard-Kettle, England"
National League,43.0,,,False,2025-08-30,,,Truro,Boston Utd,3.0,0.0,,,,,0.0,3.0,0.0,0.0,,,Desconocido
La Liga 2,141,Spain,,False,2025-08-30,720,713,Valladolid,Cordoba,0.0,0.0,,,7.0,0.0,2.0,2.0,0.0,0.0,12.0,5.0,G. Etayo
Eredivisie,88.0,,,False,2025-08-30,,194.0,Volendam,Ajax,1.0,1.0,,,2.0,7.0,2.0,3.0,0.0,0.0,11.0,13.0,Desconocido
Super League Greece,,,,False,2025-08-30,2110.0,3415.0,Volos NFC,Olympiakos,0.0,2.0,,,4.0,8.0,2.0,0.0,0.0,0.0,9.0,14.0,Desconocido
Championship,407.0,,,False,2025-08-30,38.0,41.0,Watford,Southampton,2.0,2.0,,,4.0,5.0,2.0,5.0,0.0,0.0,10.0,12.0,Desconocido
National League,43.0,,,False,2025-08-30,8663.0,1339.0,Wealdstone,Rochdale,1.0,3.0,,,,,1.0,3.0,0.0,0.0,,,Desconocido
Bundesliga,218.0,,,False,2025-08-30,162.0,,Werder Bremen,Leverkusen,3.0,3.0,,,3.0,7.0,4.0,3.0,1.0,0.0,12.0,10.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-08-30,,740.0,Westerlo,Antwerp,2.0,0.0,,,5.0,4.0,2.0,3.0,0.0,0.0,16.0,13.0,Desconocido
League 1,,,,False,2025-08-30,61.0,,Wigan,Stockport,1.0,1.0,,,2.0,3.0,1.0,2.0,0.0,0.0,13.0,8.0,Desconocido
Premier League,569.0,,,False,2025-08-30,39.0,45.0,Wolves,Everton,2.0,3.0,,,2.0,2.0,0.0,1.0,0.0,0.0,12.0,10.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-08-29,741.0,,Cercle Brugge,St Truiden,1.0,1.0,,,3.0,8.0,2.0,1.0,0.0,0.0,13.0,17.0,Desconocido
Serie A,71.0,,,False,2025-08-29,520.0,488.0,Cremonese,Sassuolo,3.0,2.0,,,5.0,4.0,2.0,2.0,0.0,0.0,11.0,9.0,Desconocido
Ligue 2,62.0,,,False,2025-08-29,1304.0,,Dunkerque,Troyes,2.0,0.0,,,2.0,11.0,1.0,1.0,0.0,0.0,6.0,11.0,Desconocido
La Liga,140.0,,,False,2025-08-29,797.0,539.0,Elche,Levante,2.0,0.0,,,4.0,2.0,1.0,2.0,0.0,0.0,16.0,11.0,Desconocido
Primeira Liga,94.0,,,False,2025-08-29,,215.0,Gil Vicente,Moreirense,2.0,0.0,,,4.0,3.0,1.0,2.0,0.0,0.0,12.0,10.0,Desconocido
Turkey Super Lig,,,,False,2025-08-29,,607.0,Goztep,Konyaspor,1.0,1.0,,,5.0,6.0,2.0,2.0,0.0,0.0,18.0,10.0,Desconocido
Eredivisie,88.0,,,False,2025-08-29,202.0,206.0,Groningen,Heracles,4.0,0.0,,,6.0,3.0,2.0,1.0,0.0,0.0,17.0,8.0,Desconocido
Bundesliga,218.0,,,False,2025-08-29,,,Hamburg,St Pauli,0.0,2.0,,,2.0,5.0,3.0,3.0,1.0,0.0,5.0,17.0,Desconocido
Bundesliga 2,,,,False,2025-08-29,,,Hertha,Elversberg,0.0,2.0,,,4.0,4.0,6.0,2.0,1.0,0.0,7.0,16.0,Desconocido
Ligue 2,62.0,,,False,2025-08-29,433.0,,Laval,Clermont,0.0,0.0,,,13.0,5.0,2.0,0.0,0.0,0.0,10.0,11.0,Desconocido
Serie A,71.0,,,False,2025-08-29,867.0,,Lecce,Milan,0.0,2.0,,,4.0,5.0,1.0,0.0,0.0,0.0,7.0,14.0,Desconocido
Championship,407.0,,,False,2025-08-29,46.0,54.0,Leicester,Birmingham,2.0,0.0,,,1.0,7.0,3.0,3.0,0.0,0.0,5.0,11.0,Desconocido
Ligue 1,61.0,,,False,2025-08-29,116.0,,Lens,Brest,3.0,1.0,,,15.0,1.0,1.0,3.0,0.0,1.0,30.0,9.0,Desconocido
Ligue 2,62.0,,,False,2025-08-29,82.0,87.0,Montpellier,Amiens,1.0,1.0,,,3.0,1.0,3.0,3.0,0.0,0.0,20.0,6.0,Desconocido
Ligue 2,62.0,,,False,2025-08-29,102.0,,Nancy,Pau FC,2.0,2.0,,,11.0,3.0,1.0,1.0,0.0,0.0,15.0,15.0,Desconocido
Bundesliga 2,,,,False,2025-08-29,,,Nurnberg,Paderborn,0.0,0.0,,,7.0,5.0,3.0,4.0,0.0,0.0,14.0,15.0,Desconocido
Ligue 2,62.0,,,False,2025-08-29,,3012.0,Red Star,Annecy,1.0,0.0,,,2.0,4.0,0.0,1.0,0.0,0.0,5.0,5.0,Desconocido
Serie B,72.0,,,False,2025-08-29,880.0,511.0,Reggiana,Empoli,3.0,1.0,,,8.0,2.0,0.0,1.0,0.0,2.0,16.0,3.0,Desconocido
Ligue 2,62.0,,,False,2025-08-29,1301.0,1299.0,Rodez,Boulogne,1.0,0.0,,,4.0,4.0,2.0,1.0,0.0,1.0,12.0,21.0,Desconocido
League 2,,,,False,2025-08-29,,1372.0,Salford,Cheltenham,1.0,1.0,,,14.0,1.0,2.0,1.0,0.0,0.0,26.0,5.0,Desconocido
La Liga 2,,,,False,2025-08-29,,723.0,Sociedad B,Almeria,2.0,2.0,,,2.0,8.0,3.0,4.0,0.0,0.0,9.0,16.0,Desconocido
La Liga 2,,,,False,2025-08-29,,725.0,Sp Gijon,Cultural Leonesa,1.0,0.0,,,10.0,3.0,4.0,1.0,0.0,0.0,17.0,9.0,Desconocido
La Liga,140.0,,,False,2025-08-29,532.0,546.0,Valencia,Getafe,3.0,0.0,,,8.0,6.0,2.0,0.0,0.0,0.0,7.0,11.0,Desconocido
La Liga,140.0,,,False,2025-08-27,,,Celta,Betis,1.0,1.0,,,10.0,4.0,1.0,2.0,0.0,0.0,14.0,7.0,Desconocido
La Liga 2,,,,False,2025-08-25,722.0,,Albacete,Santander,2.0,3.0,,,2.0,10.0,1.0,3.0,0.0,0.0,8.0,13.0,Desconocido
National League,43.0,,,False,2025-08-25,,1375.0,Aldershot,Morecambe,4.0,0.0,,,,,3.0,2.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2025-08-25,4700.0,,Altrincham,Solihull,2.0,0.0,,,,,4.0,1.0,0.0,0.0,,,Desconocido
La Liga,140.0,,,False,2025-08-25,,,Ath Bilbao,Vallecano,1.0,0.0,,,3.0,6.0,0.0,4.0,0.0,0.0,11.0,6.0,Desconocido
National League,43.0,,,False,2025-08-25,1830.0,,Boreham Wood,Truro,2.0,1.0,,,,,2.0,2.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2025-08-25,,8663.0,Boston Utd,Wealdstone,2.0,1.0,,,,,0.0,2.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2025-08-25,1371.0,,Carlisle,Braintree Town,5.0,0.0,,,,,0.0,2.0,0.0,0.0,,,Desconocido
La Liga 2,141,Spain,,False,2025-08-25,713,534,Cordoba,Las Palmas,1.0,3.0,,,3.0,2.0,4.0,1.0,0.0,0.0,13.0,13.0,A. Ojaos
Primeira Liga,94.0,,,False,2025-08-25,15130.0,4724.0,Estrela,Alverca,2.0,2.0,,,6.0,2.0,4.0,5.0,1.0,1.0,19.0,6.0,Desconocido
Turkey Super Lig,,,,False,2025-08-25,,996.0,Eyupspor,Alanyaspor,2.0,1.0,,,0.0,5.0,3.0,3.0,0.0,0.0,5.0,12.0,Desconocido
National League,43.0,,,False,2025-08-25,1378.0,1822.0,Forest Green,Eastleigh,1.0,0.0,,,,,4.0,2.0,0.0,0.0,,,Desconocido
Serie A,71.0,,,False,2025-08-25,505.0,503.0,Inter,Torino,5.0,0.0,,,6.0,5.0,0.0,0.0,0.0,0.0,20.0,12.0,Desconocido
Super League Greece,,,,False,2025-08-25,,5050.0,Levadeiakos,Kifisia,3.0,2.0,,,7.0,3.0,2.0,3.0,1.0,0.0,13.0,9.0,Desconocido
Premier League,569.0,,,False,2025-08-25,34.0,40.0,Newcastle,Liverpool,2.0,3.0,,,7.0,1.0,2.0,3.0,1.0,0.0,10.0,5.0,Desconocido
Ligue 2,62.0,,,False,2025-08-25,,93.0,Pau FC,Reims,2.0,0.0,,,5.0,4.0,3.0,2.0,0.0,0.0,7.0,7.0,Desconocido
National League,43.0,,,False,2025-08-25,1339.0,,Rochdale,Sutton,1.0,0.0,,,,,1.0,0.0,0.0,0.0,,,Desconocido
Serie B,72.0,,,False,2025-08-25,498.0,899.0,Sampdoria,Modena,0.0,2.0,,,4.0,0.0,1.0,4.0,0.0,0.0,11.0,10.0,Desconocido
National League,43.0,,,False,2025-08-25,1340.0,,Scunthorpe,Halifax,1.0,1.0,,,,,2.0,2.0,1.0,0.0,,,Desconocido
La Liga,140.0,,,False,2025-08-25,536.0,546.0,Sevilla,Getafe,1.0,2.0,,,5.0,3.0,2.0,2.0,0.0,0.0,12.0,9.0,Desconocido
National League,43.0,,,False,2025-08-25,1341.0,1366.0,Southend,Hartlepool,1.0,1.0,,,,,1.0,3.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2025-08-25,7752.0,4701.0,Tamworth,Brackley Town,1.0,1.0,,,,,2.0,1.0,0.0,0.0,,,Desconocido
Serie A,71.0,,,False,2025-08-25,494.0,,Udinese,Verona,1.0,1.0,,,5.0,1.0,3.0,2.0,0.0,0.0,14.0,9.0,Desconocido
National League,43.0,,,False,2025-08-25,1836.0,1828.0,Woking,York,1.0,1.0,,,,,3.0,4.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2025-08-25,,1823.0,Yeovil,Gateshead,3.0,4.0,,,,,1.0,3.0,0.0,0.0,,,Desconocido
Super League Greece,,,,False,2025-08-24,,2099.0,AEK,Panserraikos,2.0,0.0,,,9.0,1.0,1.0,1.0,0.0,0.0,25.0,6.0,Desconocido
Eredivisie,88.0,,,False,2025-08-24,194.0,206.0,Ajax,Heracles,2.0,0.0,,,10.0,1.0,0.0,2.0,0.0,0.0,27.0,4.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-08-24,740.0,,Antwerp,Mechelen,2.0,1.0,,,6.0,13.0,0.0,3.0,1.0,0.0,9.0,25.0,Desconocido
Serie A,71.0,,,False,2025-08-24,499.0,801.0,Atalanta,Pisa,1.0,1.0,,,10.0,4.0,2.0,0.0,0.0,0.0,21.0,11.0,Desconocido
Bundesliga 2,,,,False,2025-08-24,,,Bielefeld,Dresden,1.0,2.0,,,4.0,5.0,3.0,3.0,1.0,0.0,12.0,21.0,Desconocido
Serie A,71.0,,,False,2025-08-24,490.0,502.0,Cagliari,Fiorentina,1.0,1.0,,,3.0,2.0,4.0,2.0,0.0,0.0,14.0,4.0,Desconocido
Serie B,72.0,,,False,2025-08-24,1687.0,1578.0,Catanzaro,Sudtirol,1.0,1.0,,,1.0,5.0,0.0,2.0,0.0,0.0,7.0,12.0,Desconocido
Serie A,71.0,,,False,2025-08-24,895.0,487.0,Como,Lazio,2.0,0.0,,,6.0,0.0,2.0,3.0,0.0,0.0,19.0,5.0,Desconocido
Premier League,569.0,,,False,2025-08-24,52.0,,Crystal Palace,Nott'm Forest,1.0,1.0,,,1.0,3.0,3.0,3.0,0.0,0.0,8.0,9.0,Desconocido
La Liga 2,141,Spain,,False,2025-08-24,725,723,Cultural Leonesa,Almeria,0.0,1.0,,,3.0,5.0,1.0,2.0,0.0,0.0,10.0,13.0,R. Sanchez
Bundesliga 2,,,,False,2025-08-24,,,Darmstadt,Hertha,0.0,0.0,,,7.0,2.0,1.0,1.0,0.0,0.0,14.0,15.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-08-24,6215.0,,Dender,Oud-Heverlee Leuven,0.0,1.0,,,4.0,6.0,3.0,4.0,0.0,0.0,4.0,11.0,Desconocido
Premier League,569.0,,,False,2025-08-24,45.0,51.0,Everton,Brighton,2.0,0.0,,,2.0,2.0,4.0,3.0,0.0,0.0,11.0,13.0,Desconocido
Primeira Liga,94.0,,,False,2025-08-24,242.0,,Famalicao,Gil Vicente,0.0,0.0,,,2.0,9.0,3.0,1.0,0.0,0.0,11.0,20.0,Desconocido
Serie B,72.0,,,False,2025-08-24,512.0,528.0,Frosinone,Avellino,2.0,0.0,,,6.0,1.0,3.0,2.0,1.0,0.0,15.0,14.0,Desconocido
Premier League,569.0,,,False,2025-08-24,36.0,,Fulham,Man United,1.0,1.0,,,9.0,6.0,1.0,1.0,0.0,0.0,13.0,10.0,Desconocido
Bundesliga 2,,,,False,2025-08-24,,191.0,Greuther Furth,Holstein Kiel,0.0,2.0,,,6.0,3.0,3.0,8.0,0.0,0.0,15.0,17.0,Desconocido
Eredivisie,88.0,,,False,2025-08-24,210.0,415.0,Heerenveen,Twente,1.0,2.0,,,7.0,4.0,3.0,3.0,1.0,0.0,18.0,9.0,Desconocido
Serie A,71.0,,,False,2025-08-24,10019.0,523.0,Juventus,Parma,2.0,0.0,,,6.0,6.0,1.0,2.0,1.0,0.0,25.0,8.0,Desconocido
Turkey Super Lig,203,Turkey,,False,2025-08-24,1001,645,Kayserispor,Galatasaray,0.0,4.0,,,6.0,3.0,2.0,2.0,0.0,0.0,8.0,20.0,A. Akarsu
La Liga 2,,,,False,2025-08-24,,9580.0,La Coruna,Burgos,0.0,0.0,,,2.0,6.0,2.0,1.0,0.0,0.0,10.0,11.0,Desconocido
Ligue 1,61.0,,,False,2025-08-24,111.0,116.0,Le Havre,Lens,1.0,2.0,,,7.0,0.0,3.0,1.0,0.0,0.0,18.0,6.0,Desconocido
Ligue 1,61.0,,,False,2025-08-24,79.0,91.0,Lille,Monaco,1.0,0.0,,,8.0,3.0,1.0,2.0,0.0,0.0,18.0,6.0,Desconocido
Ligue 1,61.0,,,False,2025-08-24,97.0,94.0,Lorient,Rennes,4.0,0.0,,,3.0,2.0,6.0,0.0,0.0,2.0,22.0,5.0,Desconocido
Bundesliga,218.0,,,False,2025-08-24,,,M'gladbach,Hamburg,0.0,0.0,,,7.0,6.0,2.0,1.0,0.0,0.0,17.0,7.0,Desconocido
Bundesliga,218.0,,,False,2025-08-24,,,Mainz,FC Koln,0.0,1.0,,,8.0,3.0,0.0,2.0,1.0,0.0,19.0,12.0,Desconocido
La Liga 2,,,,False,2025-08-24,535.0,,Malaga,Sociedad B,1.0,0.0,,,6.0,2.0,2.0,2.0,0.0,0.0,21.0,10.0,Desconocido
Eredivisie,88.0,,,False,2025-08-24,,203.0,Nijmegen,NAC Breda,3.0,0.0,,,3.0,1.0,2.0,4.0,0.0,0.0,18.0,7.0,Desconocido
La Liga,140.0,,,False,2025-08-24,727.0,532.0,Osasuna,Valencia,1.0,0.0,,,3.0,4.0,2.0,1.0,0.0,1.0,16.0,4.0,Desconocido
La Liga,140.0,,,False,2025-08-24,718.0,541.0,Oviedo,Real Madrid,0.0,3.0,,,1.0,9.0,2.0,1.0,0.0,0.0,6.0,26.0,Desconocido
Super League Greece,197,Greece,,False,2025-08-24,619,953,PAOK,Larisa,1.0,0.0,,,9.0,2.0,1.0,2.0,0.0,0.0,19.0,7.0,"Vassilis Fotias, Greece"
Primeira Liga,94.0,,,False,2025-08-24,,4716.0,Porto,Casa Pia,4.0,0.0,,,7.0,2.0,3.0,1.0,0.0,0.0,20.0,7.0,Desconocido
Friendly,10,World,,False,2025-08-24,1569,1551,Qatar,Lebanon,2.0,2.0,,,,,,,,,,,Abdulrahman Ibrahim Al Jassim
Jupiler Pro League,144.0,,,False,2025-08-24,,,RAAL La Louviere,St. Gilloise,0.0,0.0,,,5.0,2.0,2.0,3.0,0.0,0.0,5.0,10.0,Desconocido
La Liga,140.0,,,False,2025-08-24,,,Sociedad,Espanol,2.0,2.0,,,5.0,2.0,2.0,2.0,0.0,0.0,15.0,14.0,Desconocido
Primeira Liga,94.0,,,False,2025-08-24,,21595.0,Sp Braga,AVS,2.0,2.0,,,11.0,3.0,2.0,3.0,0.0,0.0,21.0,4.0,Desconocido
Serie B,72.0,,,False,2025-08-24,515.0,1581.0,Spezia,Carrarese,0.0,2.0,,,7.0,3.0,5.0,2.0,1.0,0.0,7.0,10.0,Desconocido
Premiership Escocia,,,,False,2025-08-24,,257.0,St Mirren,Rangers,1.0,1.0,,,6.0,6.0,3.0,3.0,0.0,0.0,13.0,13.0,Desconocido
Ligue 1,61.0,,,False,2025-08-24,95.0,83.0,Strasbourg,Nantes,1.0,0.0,,,7.0,6.0,2.0,2.0,0.0,0.0,15.0,9.0,Desconocido
Ligue 1,61.0,,,False,2025-08-24,96.0,,Toulouse,Brest,2.0,0.0,,,3.0,9.0,0.0,1.0,0.0,0.0,6.0,16.0,Desconocido
Turkey Super Lig,203,Turkey,,False,2025-08-24,998,1005,Trabzonspor,Antalyaspor,1.0,0.0,,,5.0,5.0,1.0,2.0,0.0,0.0,17.0,7.0,A. Yilmaz
Eredivisie,88.0,,,False,2025-08-24,207.0,196.0,Utrecht,Excelsior,4.0,1.0,,,7.0,5.0,0.0,0.0,0.0,0.0,16.0,12.0,Desconocido
Serie B,72.0,,,False,2025-08-24,517.0,508.0,Venezia,Bari,2.0,1.0,,,6.0,3.0,1.0,1.0,0.0,0.0,20.0,11.0,Desconocido
La Liga,140.0,,,False,2025-08-24,533.0,547.0,Villarreal,Girona,5.0,0.0,,,8.0,1.0,1.0,2.0,0.0,0.0,19.0,5.0,Desconocido
League 1,41,England,,False,2025-08-23,1333,747,AFC Wimbledon,Barnsley,2.0,0.0,,,3.0,3.0,2.0,1.0,0.0,0.0,16.0,16.0,O. Yates
League 2,,,,False,2025-08-23,,1365.0,Accrington,Grimsby,1.0,1.0,,,5.0,0.0,5.0,0.0,0.0,0.0,11.0,13.0,Desconocido
Championship Escocia,,,,False,2025-08-23,,,Airdrie Utd,Queens Park,1.0,1.0,,,3.0,7.0,3.0,4.0,0.0,0.0,5.0,6.0,Desconocido
League 1 Escocia,,,,False,2025-08-23,,,Alloa,Hamilton,1.0,0.0,,,3.0,3.0,0.0,1.0,0.0,0.0,7.0,8.0,Desconocido
League 2 Escocia,184,Scotland,,False,2025-08-23,6757,1382,Annan Athletic,Dumbarton,3.0,4.0,,,9.0,4.0,2.0,1.0,0.0,0.0,19.0,8.0,Stewart Luke
Super League Greece,,,,False,2025-08-23,3408.0,2110.0,Aris,Volos NFC,2.0,0.0,,,5.0,4.0,2.0,4.0,0.0,0.0,12.0,10.0,Desconocido
Primeira Liga,94.0,,,False,2025-08-23,240.0,226.0,Arouca,Rio Ave,3.0,3.0,,,4.0,2.0,3.0,2.0,0.0,0.0,14.0,15.0,Desconocido
Premier League,569.0,,,False,2025-08-23,9419.0,63.0,Arsenal,Leeds,5.0,0.0,,,2.0,2.0,0.0,2.0,0.0,0.0,18.0,3.0,Desconocido
La Liga,140.0,,,False,2025-08-23,,797.0,Ath Madrid,Elche,1.0,1.0,,,10.0,2.0,0.0,3.0,0.0,0.0,13.0,6.0,Desconocido
Primeira Liga,94.0,,,False,2025-08-23,211.0,218.0,Benfica,Tondela,3.0,0.0,,,13.0,2.0,2.0,2.0,0.0,0.0,21.0,9.0,Desconocido
Championship,407.0,,,False,2025-08-23,54.0,,Birmingham,Oxford,1.0,0.0,,,4.0,1.0,0.0,0.0,0.0,0.0,16.0,6.0,Desconocido
League 1,41,England,,False,2025-08-23,68,1379,Bolton,Lincoln,1.0,1.0,,,13.0,2.0,2.0,2.0,0.0,0.0,18.0,5.0,J. Miles
Ligue 2,62.0,,,False,2025-08-23,1299.0,,Boulogne,St Etienne,0.0,1.0,,,3.0,5.0,5.0,3.0,0.0,0.0,4.0,11.0,Desconocido
Premier League,569.0,,,False,2025-08-23,35.0,39.0,Bournemouth,Wolves,1.0,0.0,,,8.0,3.0,2.0,4.0,0.0,1.0,14.0,6.0,Desconocido
National League,43.0,,,False,2025-08-23,4701.0,1339.0,Brackley Town,Rochdale,2.0,1.0,,,,,3.0,4.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2025-08-23,,,Braintree Town,Yeovil,1.0,0.0,,,,,2.0,2.0,0.0,0.0,,,Desconocido
Premier League,569.0,,,False,2025-08-23,55.0,66.0,Brentford,Aston Villa,1.0,0.0,,,2.0,9.0,1.0,2.0,0.0,0.0,9.0,17.0,Desconocido
League 2,,,,False,2025-08-23,,,Bristol Rvs,Cambridge,1.0,0.0,,,3.0,4.0,2.0,1.0,0.0,1.0,9.0,8.0,Desconocido
Premier League,569.0,,,False,2025-08-23,44.0,746.0,Burnley,Sunderland,2.0,0.0,,,4.0,3.0,0.0,1.0,0.0,0.0,7.0,9.0,Desconocido
Premiership Escocia,179,Scotland,,False,2025-08-23,247,255,Celtic,Livingston,3.0,0.0,,,10.0,4.0,0.0,1.0,0.0,0.0,19.0,6.0,"Kevin Clancy, Scotland"
La Liga 2,,,,False,2025-08-23,,,Ceuta,Sp Gijon,0.0,1.0,,,3.0,3.0,1.0,2.0,0.0,0.0,12.0,7.0,Desconocido
Championship,407.0,,,False,2025-08-23,1335.0,46.0,Charlton,Leicester,0.0,1.0,,,13.0,4.0,2.0,1.0,0.0,0.0,20.0,6.0,Desconocido
League 2,42,England,,False,2025-08-23,1372,1369,Cheltenham,Barnet,0.0,1.0,,,1.0,4.0,1.0,1.0,0.0,1.0,11.0,15.0,S. Jackson
League 2,42,England,,False,2025-08-23,1361,1819,Colchester,Barrow,0.0,2.0,,,14.0,2.0,2.0,3.0,0.0,0.0,24.0,9.0,A. Bannister
Championship,407.0,,,False,2025-08-23,1346.0,72.0,Coventry,QPR,7.0,1.0,,,9.0,4.0,1.0,2.0,0.0,0.0,19.0,10.0,Desconocido
League 2,42,England,,False,2025-08-23,1362,1381,Crawley Town,Tranmere,0.0,2.0,,,8.0,9.0,1.0,4.0,0.0,0.0,20.0,10.0,G. Rollason
League 1 Escocia,183,Scotland,,False,2025-08-23,6764,6773,East Fife,Kelty Hearts,2.0,1.0,,,8.0,5.0,3.0,1.0,1.0,0.0,18.0,7.0,Duncan Nicolson
National League,43.0,,,False,2025-08-23,1822.0,,Eastleigh,Boston Utd,2.0,0.0,,,,,1.0,3.0,0.0,0.0,,,Desconocido
Bundesliga,218.0,,,False,2025-08-23,,162.0,Ein Frankfurt,Werder Bremen,4.0,1.0,,,7.0,1.0,1.0,3.0,0.0,0.0,18.0,10.0,Desconocido
League 2 Escocia,,,,False,2025-08-23,,6766.0,Elgin,Edinburgh City,2.0,4.0,,,7.0,3.0,3.0,3.0,0.0,0.0,5.0,9.0,Desconocido
Serie B,72.0,,,False,2025-08-23,511.0,870.0,Empoli,Padova,3.0,1.0,,,6.0,4.0,2.0,4.0,0.0,0.0,15.0,9.0,Desconocido
Turkey Super Lig,,,,False,2025-08-23,,7411.0,Fenerbahce,Kocaelispor,3.0,1.0,,,6.0,0.0,1.0,3.0,0.0,0.0,21.0,7.0,Desconocido
League 2,42,England,,False,2025-08-23,1336,1349,Fleetwood Town,Oldham,1.0,1.0,,,4.0,8.0,2.0,0.0,0.0,0.0,12.0,22.0,B. Speedie
Bundesliga,218.0,,,False,2025-08-23,,,Freiburg,Augsburg,1.0,3.0,,,5.0,5.0,4.0,5.0,0.0,0.0,16.0,14.0,Desconocido
National League,43.0,,,False,2025-08-23,1823.0,7752.0,Gateshead,Tamworth,2.0,1.0,,,,,2.0,2.0,0.0,0.0,,,Desconocido
Turkey Super Lig,,,,False,2025-08-23,,,Gaziantep,Genclerbirligi,2.0,1.0,,,10.0,4.0,3.0,6.0,0.0,1.0,25.0,7.0,Desconocido
Serie A,71.0,,,False,2025-08-23,495.0,867.0,Genoa,Lecce,0.0,0.0,,,3.0,7.0,2.0,3.0,0.0,0.0,5.0,7.0,Desconocido
League 2,42,England,,False,2025-08-23,1347,1363,Gillingham,Crewe,1.0,0.0,,,4.0,3.0,2.0,2.0,0.0,0.0,17.0,7.0,A. Byrne
Eredivisie,88.0,,,False,2025-08-23,,426.0,Go Ahead Eagles,Sparta Rotterdam,0.0,3.0,,,12.0,1.0,0.0,2.0,0.0,0.0,19.0,13.0,Desconocido
Ligue 2,62.0,,,False,2025-08-23,90.0,,Guingamp,Red Star,0.0,4.0,,,8.0,2.0,1.0,3.0,0.0,0.0,12.0,13.0,Desconocido
National League,43.0,,,False,2025-08-23,,1378.0,Halifax,Forest Green,1.0,2.0,,,,,2.0,3.0,0.0,0.0,,,Desconocido
Bundesliga 2,,,,False,2025-08-23,,,Hannover,Magdeburg,3.0,1.0,,,4.0,2.0,3.0,4.0,0.0,0.0,23.0,14.0,Desconocido
League 2,,,,False,2025-08-23,,1345.0,Harrogate,Chesterfield,1.0,2.0,,,6.0,5.0,0.0,1.0,0.0,0.0,9.0,13.0,Desconocido
National League,43.0,,,False,2025-08-23,1366.0,1836.0,Hartlepool,Woking,3.0,0.0,,,,,0.0,2.0,0.0,0.0,,,Desconocido
Premiership Escocia,,,,False,2025-08-23,,256.0,Hearts,Motherwell,3.0,3.0,,,9.0,3.0,3.0,2.0,0.0,0.0,19.0,9.0,Desconocido
Bundesliga,218.0,,,False,2025-08-23,,,Heidenheim,Wolfsburg,1.0,3.0,,,2.0,5.0,2.0,3.0,0.0,0.0,7.0,15.0,Desconocido
League 1,41,England,,False,2025-08-23,37,1368,Huddersfield,Stevenage,1.0,0.0,,,7.0,4.0,2.0,1.0,0.0,0.0,12.0,11.0,D. Drysdale
Championship,407.0,,,False,2025-08-23,,67.0,Hull,Blackburn,0.0,3.0,,,2.0,1.0,3.0,3.0,0.0,0.0,8.0,14.0,Desconocido
Bundesliga 2,,,,False,2025-08-23,,,Karlsruhe,Braunschweig,2.0,0.0,,,5.0,2.0,3.0,4.0,0.0,1.0,9.0,9.0,Desconocido
Premiership Escocia,179,Scotland,,False,2025-08-23,250,253,Kilmarnock,Dundee,0.0,0.0,,,7.0,3.0,3.0,3.0,0.0,0.0,12.0,6.0,"Ryan Lee, Scotland"
La Liga,140.0,,,False,2025-08-23,539.0,529.0,Levante,Barcelona,2.0,3.0,,,0.0,11.0,3.0,1.0,0.0,0.0,8.0,26.0,Desconocido
Bundesliga,218.0,,,False,2025-08-23,,,Leverkusen,Hoffenheim,1.0,2.0,,,6.0,4.0,0.0,4.0,0.0,0.0,7.0,10.0,Desconocido
League 1,41,England,,False,2025-08-23,1359,43,Luton,Cardiff,0.0,1.0,,,5.0,8.0,2.0,1.0,0.0,0.0,23.0,16.0,M. Coy
Ligue 1,61.0,,,False,2025-08-23,80.0,112.0,Lyon,Metz,3.0,0.0,,,4.0,3.0,0.0,2.0,0.0,0.0,13.0,11.0,Desconocido
La Liga,140.0,,,False,2025-08-23,798.0,,Mallorca,Celta,1.0,1.0,,,3.0,4.0,3.0,3.0,0.0,0.0,12.0,8.0,Desconocido
Premier League,569.0,,,False,2025-08-23,,47.0,Man City,Tottenham,0.0,2.0,,,7.0,2.0,1.0,4.0,0.0,0.0,10.0,12.0,Desconocido
League 1,,,,False,2025-08-23,,1373.0,Mansfield,Leyton Orient,4.0,1.0,,,7.0,7.0,2.0,0.0,0.0,1.0,18.0,8.0,Desconocido
