League,LeagueId,Country,Round,EsEliminatoria,Date,HomeTeamId,AwayTeamId,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR,HS,AS,Referee
Bundesliga,,,,False,2025-10-25,,,Hoffenheim,Heidenheim,3.0,1.0,,,7.0,5.0,1.0,1.0,0.0,0.0,14.0,12.0,Desconocido
Bundesliga 2,,,,False,2025-10-25,,,Holstein Kiel,Bochum,1.0,1.0,,,9.0,7.0,1.0,5.0,0.0,0.0,19.0,12.0,Desconocido
Championship,,,,False,2025-10-25,,,Hull,Charlton,1.0,1.0,,,6.0,2.0,2.0,1.0,0.0,0.0,15.0,11.0,Desconocido
Championship,,,,False,2025-10-25,,,Ipswich,West Brom,1.0,0.0,,,4.0,5.0,1.0,1.0,0.0,0.0,15.0,10.0,Desconocido
League 1 Escocia,,,,False,2025-10-25,,,Kelty Hearts,East Fife,0.0,3.0,,,7.0,6.0,1.0,2.0,0.0,0.0,8.0,15.0,Desconocido
Super League Greece,,,,False,2025-10-25,,,Kifisia,Panetolikos,1.0,1.0,,,4.0,4.0,6.0,1.0,1.0,0.0,11.0,12.0,Desconocido
Turkey Super Lig,,,,False,2025-10-25,,,Kocaelispor,Alanyaspor,2.0,0.0,,,4.0,2.0,0.0,0.0,0.0,0.0,14.0,9.0,Desconocido
Ligue 1,,,,False,2025-10-25,,,Lens,Marseille,2.0,1.0,,,4.0,8.0,3.0,2.0,0.0,0.0,8.0,17.0,Desconocido
League 1,,,,False,2025-10-25,,,Leyton Orient,Lincoln,1.0,0.0,,,5.0,3.0,0.0,2.0,0.0,0.0,11.0,9.0,Desconocido
Premiership Escocia,,,,False,2025-10-25,,,Livingston,Motherwell,1.0,2.0,,,0.0,3.0,2.0,2.0,0.0,0.0,11.0,15.0,Desconocido
Bundesliga,,,,False,2025-10-25,,,M'gladbach,Bayern Munich,0.0,3.0,,,1.0,8.0,0.0,3.0,1.0,0.0,1.0,27.0,Desconocido
Premier League,,,,False,2025-10-25,,,Man United,Brighton,4.0,2.0,,,1.0,6.0,2.0,2.0,0.0,0.0,13.0,17.0,Desconocido
League 1,,,,False,2025-10-25,,,Mansfield,Wigan,1.0,1.0,,,10.0,3.0,1.0,3.0,0.0,0.0,16.0,7.0,Desconocido
Jupiler Pro League,,,,False,2025-10-25,,,Mechelen,Oud-Heverlee Leuven,1.0,1.0,,,6.0,2.0,3.0,5.0,0.0,0.0,14.0,13.0,Desconocido
Championship,,,,False,2025-10-25,,,Middlesbrough,Wrexham,1.0,1.0,,,4.0,4.0,0.0,5.0,0.0,0.0,14.0,6.0,Desconocido
Championship,,,,False,2025-10-25,,,Millwall,Leicester,1.0,0.0,,,5.0,9.0,1.0,2.0,0.0,0.0,9.0,12.0,Desconocido
La Liga 2,,,,False,2025-10-25,,,Mirandes,Santander,1.0,3.0,,,5.0,4.0,5.0,2.0,0.0,0.0,14.0,16.0,Desconocido
Ligue 1,,,,False,2025-10-25,,,Monaco,Toulouse,1.0,0.0,,,2.0,5.0,3.0,4.0,0.0,0.0,14.0,10.0,Desconocido
Ligue 2,,,,False,2025-10-25,,,Montpellier,Nancy,4.0,1.0,,,9.0,1.0,1.0,2.0,0.0,1.0,19.0,7.0,Desconocido
League 1 Escocia,,,,False,2025-10-25,,,Montrose,Cove Rangers,0.0,3.0,,,3.0,3.0,0.0,2.0,0.0,0.0,11.0,13.0,Desconocido
Serie B,,,,False,2025-10-25,,,Monza,Reggiana,3.0,1.0,,,7.0,2.0,2.0,3.0,0.0,0.0,18.0,3.0,Desconocido
Championship Escocia,,,,False,2025-10-25,,,Morton,St Johnstone,0.0,4.0,,,4.0,6.0,2.0,0.0,0.0,0.0,5.0,15.0,Desconocido
Serie A,,,,False,2025-10-25,,,Napoli,Inter,3.0,1.0,,,1.0,4.0,2.0,1.0,0.0,0.0,7.0,15.0,Desconocido
Premier League,,,,False,2025-10-25,,,Newcastle,Fulham,2.0,1.0,,,4.0,3.0,0.0,2.0,0.0,0.0,18.0,12.0,Desconocido
League 1,,,,False,2025-10-25,,,Northampton,Luton,0.0,1.0,,,6.0,10.0,2.0,2.0,0.0,0.0,11.0,14.0,Desconocido
League 2,,,,False,2025-10-25,,,Notts County,Cambridge,2.0,0.0,,,0.0,5.0,0.0,4.0,0.0,0.0,4.0,5.0,Desconocido
Super League Greece,,,,False,2025-10-25,,,OFI Crete,Atromitos,1.0,3.0,,,4.0,8.0,2.0,2.0,0.0,0.0,18.0,11.0,Desconocido
League 2,,,,False,2025-10-25,,,Oldham,Shrewsbury,2.0,2.0,,,7.0,2.0,1.0,4.0,0.0,0.0,12.0,9.0,Desconocido
Super League Greece,,,,False,2025-10-25,,,Panserraikos,Larisa,0.0,2.0,,,1.0,6.0,2.0,3.0,1.0,0.0,9.0,20.0,Desconocido
Serie A,,,,False,2025-10-25,,,Parma,Como,0.0,0.0,,,3.0,3.0,0.0,1.0,0.0,0.0,10.0,6.0,Desconocido
League 1,,,,False,2025-10-25,,,Peterboro,Blackpool,1.0,2.0,,,9.0,1.0,3.0,4.0,0.0,0.0,27.0,9.0,Desconocido
League 1 Escocia,,,,False,2025-10-25,,,Peterhead,Inverness C,0.0,1.0,,,5.0,4.0,4.0,4.0,0.0,0.0,10.0,6.0,Desconocido
Championship,,,,False,2025-10-25,,,Portsmouth,Stoke,0.0,1.0,,,6.0,2.0,2.0,3.0,0.0,0.0,14.0,11.0,Desconocido
Championship Escocia,,,,False,2025-10-25,,,Queens Park,Ayr,0.0,0.0,,,1.0,17.0,2.0,3.0,1.0,0.0,1.0,23.0,Desconocido
Championship Escocia,,,,False,2025-10-25,,,Raith Rvs,Partick,2.0,0.0,,,9.0,2.0,1.0,0.0,0.0,0.0,7.0,10.0,Desconocido
League 1,,,,False,2025-10-25,,,Reading,Doncaster,1.0,1.0,,,1.0,6.0,1.0,1.0,0.0,0.0,15.0,13.0,Desconocido
Championship Escocia,,,,False,2025-10-25,,,Ross County,Dunfermline,3.0,2.0,,,5.0,4.0,5.0,2.0,0.0,0.0,9.0,4.0,Desconocido
Serie B,,,,False,2025-10-25,,,Sampdoria,Frosinone,1.0,1.0,,,5.0,8.0,0.0,3.0,0.0,0.0,13.0,16.0,Desconocido
Primeira Liga,,,,False,2025-10-25,,,Santa Clara,AVS,2.0,0.0,,,8.0,4.0,1.0,1.0,0.0,0.0,20.0,7.0,Desconocido
National League,,,,False,2025-10-25,,,Scunthorpe,Aldershot,2.0,1.0,,,,,2.0,3.0,0.0,0.0,,,Desconocido
Championship,,,,False,2025-10-25,,,Sheffield Weds,Oxford,1.0,2.0,,,8.0,3.0,0.0,0.0,0.0,0.0,17.0,11.0,Desconocido
National League,,,,False,2025-10-25,,,Southend,Brackley Town,2.0,0.0,,,,,0.0,1.0,0.0,0.0,,,Desconocido
Eredivisie,,,,False,2025-10-25,,,Sparta Rotterdam,Telstar,1.0,0.0,,,6.0,7.0,3.0,2.0,0.0,0.0,14.0,14.0,Desconocido
League 1,,,,False,2025-10-25,,,Stevenage,Bradford,1.0,1.0,,,4.0,1.0,3.0,3.0,0.0,0.0,11.0,4.0,Desconocido
Serie B,,,,False,2025-10-25,,,Sudtirol,Cesena,0.0,1.0,,,8.0,4.0,2.0,2.0,0.0,0.0,14.0,5.0,Desconocido
Championship,,,,False,2025-10-25,,,Swansea,Norwich,2.0,1.0,,,2.0,3.0,3.0,1.0,0.0,0.0,9.0,7.0,Desconocido
League 2,,,,False,2025-10-25,,,Swindon,Colchester,0.0,0.0,,,1.0,5.0,1.0,0.0,0.0,0.0,9.0,9.0,Desconocido
National League,,,,False,2025-10-25,,,Tamworth,Boston Utd,1.0,3.0,,,,,4.0,3.0,0.0,0.0,,,Desconocido
Turkey Super Lig,,,,False,2025-10-25,,,Trabzonspor,Eyupspor,2.0,0.0,,,8.0,3.0,4.0,1.0,0.0,0.0,13.0,10.0,Desconocido
League 2,,,,False,2025-10-25,,,Tranmere,Chesterfield,1.0,1.0,,,4.0,7.0,0.0,2.0,0.0,0.0,13.0,9.0,Desconocido
Serie A,,,,False,2025-10-25,,,Udinese,Lecce,3.0,2.0,,,4.0,9.0,2.0,2.0,0.0,0.0,8.0,13.0,Desconocido
La Liga,,,,False,2025-10-25,,,Valencia,Villarreal,0.0,2.0,,,7.0,5.0,2.0,4.0,0.0,0.0,15.0,12.0,Desconocido
Serie B,,,,False,2025-10-25,,,Virtus Entella,Pescara,1.0,1.0,,,11.0,5.0,2.0,1.0,0.0,0.0,21.0,11.0,Desconocido
Eredivisie,,,,False,2025-10-25,,,Volendam,Heracles,3.0,0.0,,,5.0,5.0,0.0,3.0,0.0,1.0,13.0,11.0,Desconocido
National League,,,,False,2025-10-25,,,Wealdstone,Sutton,4.0,2.0,,,,,3.0,0.0,0.0,0.0,,,Desconocido
Jupiler Pro League,,,,False,2025-10-25,,,Westerlo,Dender,1.0,1.0,,,11.0,3.0,2.0,2.0,0.0,0.0,23.0,11.0,Desconocido
National League,,,,False,2025-10-25,,,Woking,Rochdale,0.0,0.0,,,,,2.0,1.0,0.0,0.0,,,Desconocido
League 1,,,,False,2025-10-25,,,Wycombe,Huddersfield,3.0,0.0,,,8.0,1.0,1.0,0.0,0.0,1.0,22.0,5.0,Desconocido
National League,,,,False,2025-10-25,,,Yeovil,Carlisle,1.0,1.0,,,,,2.0,1.0,0.0,0.0,,,Desconocido
Eredivisie,,,,False,2025-10-25,,,Zwolle,Nijmegen,2.0,2.0,,,3.0,4.0,0.0,1.0,0.0,0.0,10.0,11.0,Desconocido
Primeira Liga,,,,False,2025-10-24,,,Alverca,Gil Vicente,0.0,4.0,,,1.0,4.0,3.0,4.0,0.0,1.0,6.0,12.0,Desconocido
Jupiler Pro League,,,,False,2025-10-24,,,Charleroi,Anderlecht,1.0,0.0,,,5.0,9.0,2.0,2.0,0.0,0.0,8.0,15.0,Desconocido
Bundesliga 2,,,,False,2025-10-24,,,Greuther Furth,Karlsruhe,1.0,4.0,,,9.0,5.0,0.0,3.0,0.0,0.0,16.0,13.0,Desconocido
Ligue 2,,,,False,2025-10-24,,,Guingamp,Clermont,0.0,1.0,,,6.0,1.0,2.0,3.0,0.0,0.0,21.0,4.0,Desconocido
League 1 Escocia,,,,False,2025-10-24,,,Hamilton,Queen of Sth,1.0,2.0,,,6.0,5.0,1.0,3.0,0.0,0.0,9.0,12.0,Desconocido
Eredivisie,,,,False,2025-10-24,,,Heerenveen,NAC Breda,3.0,3.0,,,4.0,5.0,1.0,0.0,0.0,0.0,10.0,11.0,Desconocido
La Liga 2,,,,False,2025-10-24,,,Huesca,Las Palmas,1.0,1.0,,,5.0,4.0,3.0,1.0,0.0,0.0,13.0,12.0,Desconocido
Turkey Super Lig,,,,False,2025-10-24,,,Karagumruk,Kayserispor,2.0,2.0,,,1.0,7.0,2.0,4.0,0.0,1.0,10.0,14.0,Desconocido
Ligue 2,,,,False,2025-10-24,,,Le Mans,Boulogne,1.0,0.0,,,10.0,3.0,2.0,2.0,0.0,0.0,15.0,4.0,Desconocido
Premier League,,,,False,2025-10-24,,,Leeds,West Ham,2.0,1.0,,,3.0,4.0,3.0,3.0,0.0,0.0,13.0,9.0,Desconocido
Serie A,,,,False,2025-10-24,,,Milan,Pisa,2.0,2.0,,,6.0,2.0,1.0,3.0,0.0,0.0,20.0,8.0,Desconocido
Serie B,,,,False,2025-10-24,,,Modena,Empoli,2.0,1.0,,,6.0,5.0,3.0,3.0,0.0,0.0,11.0,6.0,Desconocido
Ligue 1,,,,False,2025-10-24,,,Paris FC,Nantes,1.0,2.0,,,8.0,2.0,3.0,2.0,0.0,0.0,14.0,11.0,Desconocido
Ligue 2,,,,False,2025-10-24,,,Pau FC,Dunkerque,0.0,3.0,,,8.0,1.0,2.0,0.0,1.0,0.0,15.0,11.0,Desconocido
Championship,,,,False,2025-10-24,,,Preston,Sheffield United,3.0,2.0,,,2.0,4.0,4.0,1.0,0.0,0.0,15.0,12.0,Desconocido
Ligue 2,,,,False,2025-10-24,,,Red Star,Grenoble,1.0,0.0,,,9.0,4.0,1.0,1.0,0.0,0.0,15.0,11.0,Desconocido
Ligue 2,,,,False,2025-10-24,,,Reims,Troyes,0.0,0.0,,,7.0,1.0,1.0,2.0,0.0,0.0,12.0,14.0,Desconocido
Bundesliga 2,,,,False,2025-10-24,,,Schalke 04,Darmstadt,1.0,0.0,,,6.0,4.0,5.0,1.0,0.0,0.0,10.0,7.0,Desconocido
La Liga,,,,False,2025-10-24,,,Sociedad,Sevilla,2.0,1.0,,,1.0,9.0,1.0,3.0,0.0,0.0,5.0,6.0,Desconocido
Bundesliga,,,,False,2025-10-24,,,Werder Bremen,Union Berlin,1.0,0.0,,,5.0,6.0,4.0,0.0,0.0,0.0,16.0,12.0,Desconocido
League 1,,,,False,2025-10-23,,,Exeter,Plymouth,2.0,0.0,,,4.0,4.0,3.0,2.0,0.0,0.0,13.0,9.0,Desconocido
Turkey Super Lig,,,,False,2025-10-22,,,Konyaspor,Besiktas,0.0,2.0,,,17.0,3.0,1.0,3.0,0.0,0.0,22.0,9.0,Desconocido
Turkey Super Lig,,,,False,2025-10-22,,,Rizespor,Buyuksehyr,0.0,0.0,,,5.0,5.0,3.0,2.0,0.0,0.0,14.0,15.0,Desconocido
Championship,,,,False,2025-10-22,,,Sheffield Weds,Middlesbrough,0.0,1.0,,,6.0,5.0,3.0,1.0,0.0,0.0,11.0,19.0,Desconocido
Championship,,,,False,2025-10-22,,,Swansea,QPR,0.0,1.0,,,6.0,3.0,1.0,4.0,1.0,0.0,11.0,15.0,Desconocido
Championship,,,,False,2025-10-22,,,Watford,West Brom,2.0,1.0,,,4.0,5.0,0.0,2.0,0.0,0.0,19.0,9.0,Desconocido
Championship,,,,False,2025-10-22,,,Wrexham,Oxford,1.0,0.0,,,6.0,3.0,3.0,1.0,1.0,0.0,11.0,6.0,Desconocido
Championship Escocia,,,,False,2025-10-21,,,Airdrie Utd,Dunfermline,0.0,4.0,,,5.0,8.0,2.0,1.0,1.0,0.0,2.0,8.0,Desconocido
Championship,,,,False,2025-10-21,,,Blackburn,Sheffield United,1.0,3.0,,,5.0,5.0,1.0,1.0,0.0,0.0,12.0,11.0,Desconocido
National League,,,,False,2025-10-21,,,Boston Utd,Morecambe,0.0,4.0,,,,,3.0,1.0,0.0,0.0,,,Desconocido
Championship,,,,False,2025-10-21,,,Bristol City,Southampton,3.0,1.0,,,2.0,3.0,1.0,2.0,0.0,0.0,13.0,14.0,Desconocido
Championship,,,,False,2025-10-21,,,Derby,Norwich,1.0,0.0,,,5.0,13.0,2.0,1.0,0.0,0.0,8.0,17.0,Desconocido
National League,,,,False,2025-10-21,,,Eastleigh,Scunthorpe,1.0,1.0,,,,,3.0,3.0,0.0,0.0,,,Desconocido
Championship,,,,False,2025-10-21,,,Hull,Leicester,2.0,1.0,,,1.0,7.0,1.0,2.0,0.0,0.0,9.0,18.0,Desconocido
Championship,,,,False,2025-10-21,,,Ipswich,Charlton,0.0,3.0,,,16.0,3.0,0.0,3.0,0.0,0.0,31.0,15.0,Desconocido
Championship,,,,False,2025-10-21,,,Millwall,Stoke,2.0,0.0,,,3.0,2.0,2.0,1.0,0.0,0.0,15.0,10.0,Desconocido
Championship Escocia,,,,False,2025-10-21,,,Partick,Ayr,2.0,1.0,,,8.0,4.0,2.0,3.0,0.0,1.0,7.0,3.0,Desconocido
Championship,,,,False,2025-10-21,,,Portsmouth,Coventry,1.0,2.0,,,6.0,5.0,1.0,1.0,0.0,0.0,15.0,19.0,Desconocido
Championship,,,,False,2025-10-21,,,Preston,Birmingham,0.0,1.0,,,9.0,3.0,2.0,5.0,0.0,0.0,17.0,9.0,Desconocido
League 1,,,,False,2025-10-21,,,Reading,Northampton,1.0,0.0,,,8.0,4.0,3.0,0.0,0.0,0.0,14.0,5.0,Desconocido
League 2,,,,False,2025-10-21,,,Swindon,Notts County,2.0,2.0,,,6.0,1.0,2.0,4.0,0.0,0.0,11.0,8.0,Desconocido
National League,,,,False,2025-10-21,,,York,Boreham Wood,2.0,2.0,,,,,1.0,2.0,0.0,0.0,,,Desconocido
La Liga,,,,False,2025-10-20,,,Alaves,Valencia,0.0,0.0,,,7.0,0.0,1.0,2.0,0.0,0.0,13.0,5.0,Desconocido
La Liga 2,,,,False,2025-10-20,,,Cadiz,Burgos,1.0,3.0,,,1.0,4.0,3.0,4.0,0.0,0.0,9.0,13.0,Desconocido
Serie A,,,,False,2025-10-20,,,Cremonese,Udinese,1.0,1.0,,,5.0,4.0,4.0,2.0,0.0,0.0,11.0,8.0,Desconocido
Turkey Super Lig,,,,False,2025-10-20,,,Eyupspor,Kasimpasa,2.0,0.0,,,8.0,10.0,1.0,1.0,0.0,0.0,17.0,9.0,Desconocido
Ligue 2,,,,False,2025-10-20,,,Nancy,Amiens,0.0,1.0,,,7.0,4.0,1.0,3.0,0.0,0.0,23.0,5.0,Desconocido
Jupiler Pro League,,,,False,2025-10-20,,,Standard,Antwerp,1.0,0.0,,,4.0,5.0,2.0,3.0,1.0,0.0,11.0,16.0,Desconocido
Premier League,,,,False,2025-10-20,,,West Ham,Brentford,0.0,2.0,,,6.0,10.0,1.0,1.0,0.0,0.0,7.0,22.0,Desconocido
Super League Greece,,,,False,2025-10-19,,,AEK,PAOK,0.0,2.0,,,5.0,3.0,2.0,1.0,1.0,0.0,13.0,11.0,Desconocido
Turkey Super Lig,,,,False,2025-10-19,,,Alanyaspor,Goztep,1.0,0.0,,,8.0,4.0,3.0,5.0,0.0,0.0,15.0,11.0,Desconocido
Super League Greece,,,,False,2025-10-19,,,Aris,Panathinaikos,1.0,1.0,,,2.0,2.0,1.0,2.0,0.0,0.0,14.0,14.0,Desconocido
Super League Greece,,,,False,2025-10-19,,,Asteras Tripolis,Kifisia,2.0,2.0,,,3.0,5.0,6.0,5.0,0.0,0.0,9.0,9.0,Desconocido
Serie A,,,,False,2025-10-19,,,Atalanta,Lazio,0.0,0.0,,,7.0,1.0,4.0,0.0,0.0,0.0,16.0,4.0,Desconocido
Serie A,,,,False,2025-10-19,,,Cagliari,Bologna,0.0,2.0,,,2.0,7.0,1.0,3.0,0.0,0.0,4.0,10.0,Desconocido
La Liga 2,,,,False,2025-10-19,,,Castellon,Albacete,0.0,1.0,,,9.0,3.0,5.0,3.0,2.0,1.0,22.0,11.0,Desconocido
Serie B,,,,False,2025-10-19,,,Catanzaro,Padova,0.0,1.0,,,8.0,4.0,3.0,4.0,0.0,0.0,19.0,10.0,Desconocido
La Liga,,,,False,2025-10-19,,,Celta,Sociedad,1.0,1.0,,,1.0,10.0,4.0,3.0,1.0,0.0,4.0,17.0,Desconocido
Jupiler Pro League,,,,False,2025-10-19,,,Cercle Brugge,Genk,2.0,2.0,,,4.0,4.0,3.0,2.0,0.0,0.0,18.0,16.0,Desconocido
Serie A,,,,False,2025-10-19,,,Como,Juventus,2.0,0.0,,,4.0,1.0,3.0,1.0,0.0,0.0,12.0,15.0,Desconocido
La Liga 2,,,,False,2025-10-19,,,Cordoba,Almeria,1.0,1.0,,,3.0,2.0,2.0,2.0,0.0,0.0,14.0,13.0,Desconocido
Bundesliga 2,,,,False,2025-10-19,,,Darmstadt,Magdeburg,0.0,0.0,,,1.0,5.0,2.0,1.0,1.0,0.0,11.0,13.0,Desconocido
Jupiler Pro League,,,,False,2025-10-19,,,Dender,Mechelen,1.0,3.0,,,4.0,4.0,1.0,0.0,0.0,0.0,19.0,11.0,Desconocido
Premiership Escocia,,,,False,2025-10-19,,,Dundee,Celtic,2.0,0.0,,,2.0,12.0,2.0,2.0,0.0,0.0,10.0,23.0,Desconocido
La Liga,,,,False,2025-10-19,,,Elche,Ath Bilbao,0.0,0.0,,,6.0,2.0,2.0,3.0,0.0,0.0,15.0,4.0,Desconocido
Bundesliga 2,,,,False,2025-10-19,,,Elversberg,Greuther Furth,6.0,0.0,,,6.0,3.0,1.0,3.0,0.0,0.0,18.0,10.0,Desconocido
Serie B,,,,False,2025-10-19,,,Empoli,Venezia,1.0,1.0,,,5.0,6.0,3.0,1.0,0.0,0.0,9.0,16.0,Desconocido
Eredivisie,,,,False,2025-10-19,,,Excelsior,For Sittard,1.0,0.0,,,4.0,2.0,0.0,3.0,0.0,0.0,11.0,15.0,Desconocido
Turkey Super Lig,,,,False,2025-10-19,,,Fenerbahce,Karagumruk,2.0,1.0,,,6.0,6.0,2.0,5.0,0.0,1.0,21.0,16.0,Desconocido
Bundesliga,,,,False,2025-10-19,,,Freiburg,Ein Frankfurt,2.0,2.0,,,3.0,1.0,2.0,3.0,0.0,0.0,12.0,8.0,Desconocido
Turkey Super Lig,,,,False,2025-10-19,,,Gaziantep,Antalyaspor,3.0,2.0,,,6.0,5.0,5.0,6.0,0.0,0.0,22.0,7.0,Desconocido
Serie A,,,,False,2025-10-19,,,Genoa,Parma,0.0,0.0,,,3.0,0.0,2.0,5.0,0.0,1.0,23.0,1.0,Desconocido
La Liga,,,,False,2025-10-19,,,Getafe,Real Madrid,0.0,1.0,,,1.0,4.0,4.0,1.0,2.0,0.0,7.0,23.0,Desconocido
Eredivisie,,,,False,2025-10-19,,,Groningen,Sparta Rotterdam,0.0,2.0,,,7.0,4.0,3.0,2.0,0.0,0.0,12.0,8.0,Desconocido
Eredivisie,,,,False,2025-10-19,,,Heracles,Feyenoord,0.0,7.0,,,2.0,8.0,1.0,2.0,0.0,0.0,4.0,19.0,Desconocido
Turkey Super Lig,,,,False,2025-10-19,,,Kayserispor,Samsunspor,1.0,3.0,,,7.0,5.0,2.0,3.0,0.0,0.0,14.0,13.0,Desconocido
La Liga 2,,,,False,2025-10-19,,,Las Palmas,Eibar,3.0,1.0,,,1.0,5.0,2.0,1.0,0.0,0.0,11.0,9.0,Desconocido
La Liga 2,,,,False,2025-10-19,,,Leganes,Malaga,2.0,0.0,,,7.0,5.0,1.0,0.0,0.0,0.0,15.0,14.0,Desconocido
Ligue 1,,,,False,2025-10-19,,,Lens,Paris FC,2.0,1.0,,,11.0,3.0,2.0,2.0,0.0,0.0,11.0,9.0,Desconocido
La Liga,,,,False,2025-10-19,,,Levante,Vallecano,0.0,3.0,,,11.0,4.0,0.0,1.0,0.0,0.0,17.0,10.0,Desconocido
Premier League,,,,False,2025-10-19,,,Liverpool,Man United,1.0,2.0,,,9.0,4.0,0.0,2.0,0.0,0.0,19.0,12.0,Desconocido
Ligue 1,,,,False,2025-10-19,,,Lorient,Brest,3.0,3.0,,,5.0,2.0,3.0,2.0,0.0,0.0,12.0,8.0,Desconocido
Serie A,,,,False,2025-10-19,,,Milan,Fiorentina,2.0,1.0,,,1.0,3.0,3.0,3.0,0.0,0.0,14.0,5.0,Desconocido
Ligue 1,,,,False,2025-10-19,,,Nantes,Lille,0.0,2.0,,,5.0,9.0,1.0,4.0,0.0,0.0,8.0,23.0,Desconocido
Bundesliga 2,,,,False,2025-10-19,,,Nurnberg,Holstein Kiel,1.0,1.0,,,3.0,7.0,3.0,1.0,0.0,0.0,16.0,12.0,Desconocido
Serie B,,,,False,2025-10-19,,,Palermo,Modena,1.0,1.0,,,3.0,5.0,1.0,1.0,0.0,0.0,10.0,17.0,Desconocido
Ligue 1,,,,False,2025-10-19,,,Rennes,Auxerre,2.0,2.0,,,6.0,2.0,1.0,3.0,0.0,0.0,19.0,7.0,Desconocido
La Liga 2,,,,False,2025-10-19,,,Santander,La Coruna,2.0,1.0,,,6.0,6.0,3.0,1.0,0.0,0.0,21.0,11.0,Desconocido
Bundesliga,,,,False,2025-10-19,,,St Pauli,Hoffenheim,0.0,3.0,,,9.0,7.0,1.0,3.0,0.0,0.0,10.0,14.0,Desconocido
Jupiler Pro League,,,,False,2025-10-19,,,St Truiden,Anderlecht,2.0,2.0,,,5.0,6.0,1.0,2.0,0.0,0.0,15.0,11.0,Desconocido
Eredivisie,,,,False,2025-10-19,,,Telstar,Heerenveen,2.0,3.0,,,6.0,11.0,1.0,2.0,0.0,0.0,18.0,15.0,Desconocido
Premier League,,,,False,2025-10-19,,,Tottenham,Aston Villa,1.0,2.0,,,6.0,6.0,2.0,0.0,0.0,0.0,9.0,8.0,Desconocido
Ligue 1,,,,False,2025-10-19,,,Toulouse,Metz,4.0,0.0,,,5.0,1.0,2.0,1.0,0.0,1.0,16.0,2.0,Desconocido
La Liga 2,,,,False,2025-10-19,,,Valladolid,Sp Gijon,2.0,3.0,,,5.0,1.0,0.0,3.0,0.0,0.0,17.0,7.0,Desconocido
Super League Greece,,,,False,2025-10-19,,,Volos NFC,Panserraikos,2.0,1.0,,,11.0,2.0,0.0,3.0,0.0,0.0,13.0,7.0,Desconocido
Jupiler Pro League,,,,False,2025-10-19,,,Waregem,Gent,4.0,1.0,,,3.0,12.0,0.0,2.0,0.0,0.0,15.0,14.0,Desconocido
League 2,,,,False,2025-10-18,,,Accrington,Swindon,4.0,0.0,,,3.0,5.0,0.0,3.0,0.0,1.0,19.0,8.0,Desconocido
Eredivisie,,,,False,2025-10-18,,,Ajax,AZ Alkmaar,0.0,2.0,,,5.0,4.0,4.0,2.0,0.0,0.0,17.0,13.0,Desconocido
National League,,,,False,2025-10-18,,,Aldershot,Tamworth,1.0,2.0,,,,,2.0,3.0,0.0,0.0,,,Desconocido
League 1 Escocia,,,,False,2025-10-18,,,Alloa,East Fife,1.0,1.0,,,3.0,5.0,2.0,3.0,0.0,0.0,4.0,8.0,Desconocido
National League,,,,False,2025-10-18,,,Altrincham,Woking,1.0,3.0,,,,,2.0,4.0,0.0,0.0,,,Desconocido
Ligue 1,,,,False,2025-10-18,,,Angers,Monaco,1.0,1.0,,,10.0,3.0,2.0,2.0,0.0,0.0,16.0,11.0,Desconocido
League 2 Escocia,,,,False,2025-10-18,,,Annan Athletic,Stirling,1.0,1.0,,,7.0,2.0,0.0,2.0,0.0,0.0,9.0,8.0,Desconocido
Championship Escocia,,,,False,2025-10-18,,,Arbroath,St Johnstone,3.0,1.0,,,4.0,2.0,3.0,2.0,0.0,0.0,6.0,13.0,Desconocido
La Liga,,,,False,2025-10-18,,,Ath Madrid,Osasuna,1.0,0.0,,,4.0,2.0,1.0,3.0,0.0,0.0,18.0,9.0,Desconocido
Super League Greece,,,,False,2025-10-18,,,Atromitos,Levadeiakos,2.0,2.0,,,1.0,5.0,6.0,0.0,0.0,0.0,7.0,9.0,Desconocido
Championship Escocia,,,,False,2025-10-18,,,Ayr,Morton,2.0,1.0,,,7.0,2.0,3.0,3.0,0.0,0.0,15.0,7.0,Desconocido
La Liga,,,,False,2025-10-18,,,Barcelona,Girona,2.0,1.0,,,11.0,5.0,1.0,2.0,0.0,0.0,27.0,11.0,Desconocido
League 2,,,,False,2025-10-18,,,Barnet,Notts County,0.0,1.0,,,12.0,2.0,3.0,2.0,0.0,0.0,18.0,4.0,Desconocido
Bundesliga,,,,False,2025-10-18,,,Bayern Munich,Dortmund,2.0,1.0,,,4.0,3.0,1.0,3.0,0.0,0.0,15.0,8.0,Desconocido
Turkey Super Lig,,,,False,2025-10-18,,,Besiktas,Genclerbirligi,1.0,2.0,,,5.0,4.0,2.0,4.0,0.0,0.0,11.0,6.0,Desconocido
Championship,,,,False,2025-10-18,,,Birmingham,Hull,2.0,3.0,,,9.0,7.0,2.0,7.0,1.0,0.0,29.0,14.0,Desconocido
League 1,,,,False,2025-10-18,,,Blackpool,Wycombe,1.0,1.0,,,2.0,2.0,3.0,0.0,0.0,0.0,6.0,14.0,Desconocido
Bundesliga 2,,,,False,2025-10-18,,,Bochum,Hertha,3.0,2.0,,,1.0,6.0,3.0,3.0,0.0,0.0,10.0,13.0,Desconocido
National League,,,,False,2025-10-18,,,Boreham Wood,Eastleigh,2.0,0.0,,,,,3.0,3.0,0.0,0.0,,,Desconocido
