League,LeagueId,Country,Round,EsEliminatoria,Date,HomeTeamId,AwayTeamId,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR,HS,AS,Referee
Premier League,569.0,,,False,2025-09-27,,746.0,Nott'm Forest,Sunderland,0.0,1.0,,,7.0,4.0,4.0,2.0,0.0,0.0,22.0,11.0,Desconocido
League 2,,,,False,2025-09-27,1349.0,1369.0,Oldham,Barnet,1.0,1.0,,,4.0,6.0,2.0,3.0,0.0,0.0,13.0,13.0,Desconocido
Super League Greece,,,,False,2025-09-27,3415.0,,Olympiakos,Levadeiakos,3.0,2.0,,,10.0,3.0,2.0,5.0,0.0,0.0,19.0,6.0,Desconocido
Championship,407.0,,,False,2025-09-27,,,Oxford,Sheffield United,0.0,1.0,,,3.0,5.0,1.0,1.0,0.0,0.0,14.0,6.0,Desconocido
Bundesliga 2,,,,False,2025-09-27,,,Paderborn,Kaiserslautern,2.0,0.0,,,8.0,2.0,2.0,0.0,0.0,1.0,25.0,9.0,Desconocido
Ligue 1,61.0,,,False,2025-09-27,,108.0,Paris SG,Auxerre,2.0,0.0,,,5.0,5.0,1.0,2.0,0.0,0.0,15.0,12.0,Desconocido
League 1,,,,False,2025-09-27,,1379.0,Peterboro,Lincoln,0.0,3.0,,,1.0,0.0,0.0,2.0,0.0,0.0,9.0,7.0,Desconocido
League 1 Escocia,,,,False,2025-09-27,6777.0,,Peterhead,Alloa,2.0,1.0,,,3.0,7.0,3.0,2.0,0.0,0.0,10.0,8.0,Desconocido
Championship,407.0,,,False,2025-09-27,59.0,56.0,Preston,Bristol City,0.0,0.0,,,2.0,9.0,4.0,1.0,0.0,0.0,7.0,19.0,Desconocido
Championship Escocia,,,,False,2025-09-27,,,Queens Park,St Johnstone,1.0,2.0,,,1.0,4.0,2.0,3.0,0.0,0.0,6.0,6.0,Desconocido
Championship Escocia,,,,False,2025-09-27,,4249.0,Raith Rvs,Arbroath,3.0,0.0,,,7.0,5.0,3.0,0.0,0.0,0.0,10.0,4.0,Desconocido
Primeira Liga,94.0,,,False,2025-09-27,227.0,218.0,Santa Clara,Tondela,1.0,2.0,,,3.0,4.0,2.0,7.0,0.0,0.0,11.0,12.0,Desconocido
La Liga 2,,,,False,2025-09-27,,1110.0,Santander,Andorra,1.0,2.0,,,15.0,3.0,3.0,3.0,0.0,0.0,18.0,14.0,Desconocido
Championship,407.0,,,False,2025-09-27,,72.0,Sheffield Weds,QPR,1.0,1.0,,,5.0,4.0,2.0,2.0,0.0,0.0,14.0,14.0,Desconocido
League 2,,,,False,2025-09-27,1352.0,1348.0,Shrewsbury,Milton Keynes Dons,1.0,2.0,,,7.0,1.0,2.0,0.0,0.0,0.0,11.0,7.0,Desconocido
National League,43.0,,,False,2025-09-27,,4701.0,Solihull,Brackley Town,1.0,0.0,,,,,2.0,1.0,0.0,0.0,,,Desconocido
Championship,407.0,,,False,2025-09-27,41.0,70.0,Southampton,Middlesbrough,1.0,1.0,,,6.0,3.0,2.0,6.0,0.0,0.0,14.0,7.0,Desconocido
National League,43.0,,,False,2025-09-27,1341.0,1340.0,Southend,Scunthorpe,0.0,2.0,,,,,2.0,2.0,0.0,0.0,,,Desconocido
Ligue 2,62.0,,,False,2025-09-27,,90.0,St Etienne,Guingamp,2.0,3.0,,,5.0,4.0,3.0,2.0,1.0,0.0,13.0,12.0,Desconocido
Premiership Escocia,,,,False,2025-09-27,,253.0,St Mirren,Dundee,1.0,0.0,,,5.0,5.0,3.0,2.0,0.0,0.0,10.0,11.0,Desconocido
Bundesliga,218.0,,,False,2025-09-27,,,St Pauli,Leverkusen,1.0,2.0,,,13.0,1.0,3.0,5.0,0.0,0.0,13.0,5.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-09-27,,,St. Gilloise,Westerlo,2.0,0.0,,,9.0,2.0,3.0,2.0,0.0,0.0,19.0,7.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-09-27,,,Standard,Club Brugge,1.0,2.0,,,7.0,8.0,4.0,2.0,1.0,0.0,18.0,15.0,Desconocido
League 2 Escocia,,,,False,2025-09-27,,6762.0,Stirling,Clyde,2.0,4.0,,,2.0,3.0,1.0,1.0,0.0,0.0,12.0,16.0,Desconocido
League 1,,,,False,2025-09-27,,53.0,Stockport,Reading,1.0,1.0,,,5.0,3.0,1.0,1.0,0.0,0.0,16.0,8.0,Desconocido
Championship,407.0,,,False,2025-09-27,,71.0,Stoke,Norwich,1.0,1.0,,,12.0,2.0,0.0,3.0,0.0,0.0,23.0,6.0,Desconocido
Serie B,72.0,,,False,2025-09-27,1578.0,880.0,Sudtirol,Reggiana,3.0,1.0,,,10.0,4.0,1.0,0.0,0.0,0.0,29.0,12.0,Desconocido
National League,43.0,,,False,2025-09-27,,,Sutton,Boston Utd,1.0,1.0,,,,,5.0,4.0,0.0,0.0,,,Desconocido
Championship,407.0,,,False,2025-09-27,76.0,58.0,Swansea,Millwall,1.0,1.0,,,6.0,4.0,1.0,2.0,0.0,0.0,13.0,11.0,Desconocido
League 2,,,,False,2025-09-27,,1832.0,Swindon,Bromley,2.0,0.0,,,6.0,4.0,2.0,1.0,0.0,0.0,11.0,15.0,Desconocido
Premier League,569.0,,,False,2025-09-27,47.0,39.0,Tottenham,Wolves,1.0,1.0,,,10.0,9.0,3.0,2.0,0.0,0.0,10.0,9.0,Desconocido
Ligue 1,61.0,,,False,2025-09-27,96.0,83.0,Toulouse,Nantes,2.0,2.0,,,1.0,4.0,2.0,3.0,0.0,0.0,20.0,12.0,Desconocido
League 2,,,,False,2025-09-27,1381.0,,Tranmere,Cambridge,0.0,0.0,,,1.0,7.0,1.0,2.0,0.0,0.0,4.0,12.0,Desconocido
National League,43.0,,,False,2025-09-27,,1375.0,Truro,Morecambe,5.0,0.0,,,,,1.0,1.0,0.0,1.0,,,Desconocido
Serie B,72.0,,,False,2025-09-27,517.0,515.0,Venezia,Spezia,2.0,0.0,,,7.0,2.0,1.0,2.0,0.0,1.0,11.0,5.0,Desconocido
La Liga,140.0,,,False,2025-09-27,533.0,,Villarreal,Ath Bilbao,1.0,0.0,,,6.0,5.0,2.0,0.0,0.0,0.0,14.0,16.0,Desconocido
Eredivisie,88.0,,,False,2025-09-27,,,Volendam,Zwolle,2.0,1.0,,,3.0,5.0,2.0,3.0,0.0,0.0,15.0,14.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-09-27,,740.0,Waregem,Antwerp,2.0,0.0,,,4.0,4.0,0.0,1.0,0.0,0.0,17.0,8.0,Desconocido
Championship,407.0,,,False,2025-09-27,38.0,,Watford,Hull,2.0,1.0,,,6.0,6.0,1.0,5.0,0.0,0.0,21.0,11.0,Desconocido
National League,43.0,,,False,2025-09-27,8663.0,1822.0,Wealdstone,Eastleigh,0.0,0.0,,,,,3.0,2.0,0.0,1.0,,,Desconocido
League 1,,,,False,2025-09-27,61.0,43.0,Wigan,Cardiff,0.0,2.0,,,7.0,5.0,1.0,1.0,1.0,0.0,6.0,15.0,Desconocido
Bundesliga,218.0,,,False,2025-09-27,,173.0,Wolfsburg,RB Leipzig,0.0,1.0,,,6.0,11.0,2.0,2.0,0.0,0.0,22.0,20.0,Desconocido
Championship,407.0,,,False,2025-09-27,1837.0,69.0,Wrexham,Derby,1.0,1.0,,,4.0,3.0,1.0,5.0,0.0,0.0,10.0,5.0,Desconocido
National League,43.0,,,False,2025-09-27,,4700.0,Yeovil,Altrincham,1.0,0.0,,,,,2.0,2.0,0.0,0.0,,,Desconocido
Turkey Super Lig,,,,False,2025-09-26,996.0,645.0,Alanyaspor,Galatasaray,0.0,1.0,,,6.0,0.0,2.0,1.0,0.0,0.0,22.0,7.0,Desconocido
Bundesliga,218.0,,,False,2025-09-26,,162.0,Bayern Munich,Werder Bremen,4.0,0.0,,,7.0,6.0,2.0,0.0,0.0,0.0,26.0,9.0,Desconocido
Primeira Liga,94.0,,,False,2025-09-26,211.0,,Benfica,Gil Vicente,2.0,1.0,,,0.0,7.0,3.0,4.0,0.0,1.0,10.0,16.0,Desconocido
Serie B,72.0,,,False,2025-09-26,1687.0,863.0,Catanzaro,Juve Stabia,2.0,2.0,,,7.0,0.0,2.0,6.0,0.0,2.0,19.0,4.0,Desconocido
Ligue 2,62.0,,,False,2025-09-26,,1298.0,Clermont,Le Mans,1.0,1.0,,,2.0,13.0,2.0,2.0,0.0,0.0,8.0,24.0,Desconocido
Bundesliga 2,,,,False,2025-09-26,,,Darmstadt,Dresden,2.0,0.0,,,6.0,4.0,2.0,1.0,0.0,0.0,11.0,12.0,Desconocido
La Liga,140.0,,,False,2025-09-26,547.0,,Girona,Espanol,0.0,0.0,,,8.0,4.0,0.0,1.0,0.0,0.0,12.0,20.0,Desconocido
Ligue 2,62.0,,,False,2025-09-26,101.0,1305.0,Grenoble,Bastia,0.0,0.0,,,5.0,2.0,3.0,2.0,0.0,1.0,10.0,5.0,Desconocido
La Liga 2,,,,False,2025-09-26,799.0,732.0,Mirandes,Zaragoza,0.0,1.0,,,4.0,2.0,3.0,4.0,0.0,0.0,14.0,10.0,Desconocido
Ligue 2,62.0,,,False,2025-09-26,102.0,93.0,Nancy,Reims,0.0,1.0,,,8.0,1.0,4.0,1.0,0.0,0.0,19.0,8.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-09-26,,554.0,Oud-Heverlee Leuven,Anderlecht,1.0,1.0,,,2.0,5.0,4.0,3.0,0.0,0.0,17.0,10.0,Desconocido
Ligue 2,62.0,,,False,2025-09-26,1301.0,,Rodez,Pau FC,1.0,2.0,,,3.0,10.0,1.0,3.0,0.0,0.0,10.0,22.0,Desconocido
Bundesliga 2,,,,False,2025-09-26,,,Schalke 04,Greuther Furth,1.0,0.0,,,10.0,6.0,2.0,2.0,0.0,0.0,24.0,7.0,Desconocido
Ligue 1,61.0,,,False,2025-09-26,95.0,81.0,Strasbourg,Marseille,1.0,2.0,,,5.0,4.0,2.0,4.0,0.0,0.0,9.0,16.0,Desconocido
Ligue 2,62.0,,,False,2025-09-26,,3012.0,Troyes,Annecy,3.0,1.0,,,2.0,2.0,2.0,1.0,0.0,0.0,9.0,12.0,Desconocido
Eredivisie,88.0,,,False,2025-09-26,415.0,,Twente,For Sittard,3.0,2.0,,,4.0,5.0,1.0,2.0,0.0,0.0,18.0,8.0,Desconocido
Championship,407.0,,,False,2025-09-26,60.0,46.0,West Brom,Leicester,1.0,1.0,,,3.0,3.0,2.0,5.0,0.0,0.0,11.0,13.0,Desconocido
La Liga,140.0,,,False,2025-09-25,727.0,797.0,Osasuna,Elche,1.0,1.0,,,2.0,3.0,2.0,2.0,0.0,0.0,9.0,12.0,Desconocido
La Liga,140.0,,,False,2025-09-25,718.0,529.0,Oviedo,Barcelona,1.0,3.0,,,6.0,9.0,1.0,0.0,0.0,0.0,7.0,22.0,Desconocido
Eredivisie,88.0,,,False,2025-09-24,201.0,,AZ Alkmaar,Zwolle,2.0,2.0,,,9.0,1.0,1.0,2.0,0.0,0.0,28.0,8.0,Desconocido
National League,43.0,,,False,2025-09-24,,,Aldershot,Yeovil,1.0,4.0,,,,,1.0,2.0,0.0,0.0,,,Desconocido
La Liga,140.0,,,False,2025-09-24,,,Ath Madrid,Vallecano,3.0,2.0,,,8.0,6.0,3.0,4.0,0.0,0.0,20.0,9.0,Desconocido
National League,43.0,,,False,2025-09-24,,,Boston Utd,Braintree Town,2.0,0.0,,,,,2.0,3.0,0.0,0.0,,,Desconocido
Jupiler Pro League,144.0,,,False,2025-09-24,,,Club Brugge,Westerlo,5.0,5.0,,,5.0,4.0,1.0,3.0,0.0,0.0,17.0,21.0,Desconocido
National League,43.0,,,False,2025-09-24,1822.0,1341.0,Eastleigh,Southend,2.0,1.0,,,,,0.0,1.0,0.0,0.0,,,Desconocido
La Liga,140.0,,,False,2025-09-24,546.0,542.0,Getafe,Alaves,1.0,1.0,,,2.0,7.0,2.0,3.0,0.0,0.0,7.0,10.0,Desconocido
Turkey Super Lig,,,,False,2025-09-24,1001.0,,Kayserispor,Besiktas,0.0,4.0,,,4.0,5.0,4.0,2.0,0.0,0.0,6.0,13.0,Desconocido
National League,43.0,,,False,2025-09-24,1375.0,,Morecambe,Halifax,1.0,2.0,,,,,0.0,0.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2025-09-24,1340.0,1830.0,Scunthorpe,Boreham Wood,1.0,1.0,,,,,2.0,0.0,0.0,0.0,,,Desconocido
La Liga,140.0,,,False,2025-09-24,,798.0,Sociedad,Mallorca,1.0,0.0,,,11.0,2.0,2.0,2.0,0.0,0.0,17.0,7.0,Desconocido
National League,43.0,,,False,2025-09-24,7752.0,8663.0,Tamworth,Wealdstone,1.0,1.0,,,,,2.0,3.0,0.0,0.0,,,Desconocido
Championship Escocia,,,,False,2025-09-23,,,Airdrie Utd,St Johnstone,1.0,2.0,,,5.0,10.0,5.0,1.0,1.0,1.0,6.0,17.0,Desconocido
National League,43.0,,,False,2025-09-23,4700.0,1378.0,Altrincham,Forest Green,1.0,2.0,,,,,1.0,3.0,1.0,0.0,,,Desconocido
Ligue 2,62.0,,,False,2025-09-23,87.0,,Amiens,St Etienne,0.0,1.0,,,3.0,9.0,2.0,2.0,0.0,0.0,10.0,23.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-09-23,554.0,631.0,Anderlecht,Gent,1.0,0.0,,,8.0,2.0,3.0,3.0,0.0,0.0,17.0,8.0,Desconocido
Ligue 2,62.0,,,False,2025-09-23,3012.0,102.0,Annecy,Nancy,1.0,2.0,,,4.0,3.0,4.0,3.0,0.0,0.0,11.0,12.0,Desconocido
La Liga,140.0,,,False,2025-09-23,,547.0,Ath Bilbao,Girona,1.0,1.0,,,8.0,1.0,0.0,2.0,0.0,0.0,17.0,6.0,Desconocido
Ligue 2,62.0,,,False,2025-09-23,1305.0,1301.0,Bastia,Rodez,2.0,3.0,,,7.0,6.0,1.0,1.0,0.0,0.0,20.0,10.0,Desconocido
Primeira Liga,94.0,,,False,2025-09-23,211.0,226.0,Benfica,Rio Ave,1.0,1.0,,,11.0,2.0,3.0,2.0,0.0,0.0,19.0,4.0,Desconocido
National League,43.0,,,False,2025-09-23,4701.0,,Brackley Town,Truro,1.0,0.0,,,,,2.0,1.0,0.0,0.0,,,Desconocido
Premiership Escocia,,,,False,2025-09-23,,252.0,Dundee United,Aberdeen,2.0,0.0,,,11.0,3.0,2.0,1.0,0.0,0.0,15.0,16.0,Desconocido
Championship Escocia,,,,False,2025-09-23,1388.0,,Dunfermline,Ayr,0.0,1.0,,,6.0,3.0,2.0,2.0,1.0,1.0,7.0,8.0,Desconocido
La Liga,140.0,,,False,2025-09-23,,532.0,Espanol,Valencia,2.0,2.0,,,8.0,3.0,1.0,4.0,0.0,0.0,21.0,5.0,Desconocido
Premiership Escocia,,,,False,2025-09-23,1389.0,249.0,Falkirk,Hibernian,2.0,2.0,,,5.0,5.0,2.0,0.0,0.0,0.0,7.0,16.0,Desconocido
National League,43.0,,,False,2025-09-23,1823.0,1366.0,Gateshead,Hartlepool,0.0,1.0,,,,,0.0,0.0,0.0,0.0,,,Desconocido
Ligue 2,62.0,,,False,2025-09-23,90.0,1304.0,Guingamp,Dunkerque,2.0,1.0,,,4.0,4.0,2.0,3.0,0.0,0.0,10.0,13.0,Desconocido
Ligue 2,62.0,,,False,2025-09-23,1298.0,101.0,Le Mans,Grenoble,1.0,0.0,,,5.0,5.0,4.0,2.0,1.0,0.0,7.0,11.0,Desconocido
La Liga,140.0,,,False,2025-09-23,539.0,541.0,Levante,Real Madrid,1.0,4.0,,,1.0,7.0,1.0,1.0,0.0,0.0,11.0,24.0,Desconocido
Ligue 2,62.0,,,False,2025-09-23,82.0,1299.0,Montpellier,Boulogne,1.0,3.0,,,4.0,5.0,0.0,3.0,1.0,0.0,6.0,24.0,Desconocido
Ligue 2,62.0,,,False,2025-09-23,,433.0,Pau FC,Laval,1.0,0.0,,,4.0,4.0,3.0,1.0,0.0,0.0,17.0,5.0,Desconocido
Ligue 2,62.0,,,False,2025-09-23,,,Red Star,Troyes,1.0,3.0,,,2.0,4.0,0.0,3.0,0.0,0.0,12.0,15.0,Desconocido
Ligue 2,62.0,,,False,2025-09-23,93.0,,Reims,Clermont,4.0,1.0,,,3.0,1.0,3.0,0.0,0.0,1.0,18.0,7.0,Desconocido
National League,43.0,,,False,2025-09-23,1339.0,,Rochdale,Solihull,4.0,1.0,,,,,3.0,2.0,0.0,0.0,,,Desconocido
La Liga,140.0,,,False,2025-09-23,536.0,533.0,Sevilla,Villarreal,1.0,2.0,,,3.0,3.0,2.0,3.0,0.0,0.0,16.0,12.0,Desconocido
National League,43.0,,,False,2025-09-23,1836.0,,Woking,Sutton,1.0,1.0,,,,,0.0,3.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2025-09-23,1828.0,1371.0,York,Carlisle,5.0,0.0,,,,,4.0,5.0,0.0,0.0,,,Desconocido
La Liga 2,,,,False,2025-09-22,9580.0,22018.0,Burgos,Granada,1.0,1.0,,,6.0,1.0,1.0,3.0,0.0,0.0,16.0,7.0,Desconocido
Turkey Super Lig,,,,False,2025-09-22,645.0,607.0,Galatasaray,Konyaspor,3.0,1.0,,,4.0,6.0,1.0,0.0,0.0,0.0,13.0,14.0,Desconocido
Ligue 1,61.0,,,False,2025-09-22,81.0,,Marseille,Paris SG,1.0,0.0,,,5.0,3.0,3.0,0.0,0.0,0.0,9.0,12.0,Desconocido
Championship,407.0,,,False,2025-09-22,58.0,38.0,Millwall,Watford,1.0,0.0,,,7.0,4.0,1.0,0.0,0.0,0.0,9.0,11.0,Desconocido
Serie A,71.0,,,False,2025-09-22,492.0,801.0,Napoli,Pisa,3.0,2.0,,,5.0,3.0,1.0,2.0,0.0,0.0,18.0,15.0,Desconocido
Primeira Liga,94.0,,,False,2025-09-22,,215.0,Sp Lisbon,Moreirense,3.0,0.0,,,6.0,4.0,1.0,1.0,0.0,0.0,25.0,4.0,Desconocido
Eredivisie,88.0,,,False,2025-09-21,201.0,209.0,AZ Alkmaar,Feyenoord,3.0,3.0,,,4.0,11.0,4.0,5.0,0.0,1.0,9.0,19.0,Desconocido
La Liga 2,,,,False,2025-09-21,722.0,720.0,Albacete,Valladolid,2.0,0.0,,,2.0,6.0,3.0,3.0,0.0,0.0,19.0,15.0,Desconocido
Premier League,569.0,,,False,2025-09-21,9419.0,,Arsenal,Man City,1.0,1.0,,,11.0,2.0,1.0,2.0,0.0,0.0,12.0,5.0,Desconocido
Ligue 1,61.0,,,False,2025-09-21,108.0,96.0,Auxerre,Toulouse,1.0,0.0,,,3.0,4.0,1.0,6.0,1.0,0.0,6.0,13.0,Desconocido
La Liga,140.0,,,False,2025-09-21,529.0,546.0,Barcelona,Getafe,3.0,0.0,,,3.0,2.0,2.0,4.0,0.0,0.0,16.0,3.0,Desconocido
Premier League,569.0,,,False,2025-09-21,35.0,34.0,Bournemouth,Newcastle,0.0,0.0,,,5.0,2.0,2.0,1.0,0.0,0.0,11.0,4.0,Desconocido
Championship,407.0,,,False,2025-09-21,56.0,,Bristol City,Oxford,1.0,3.0,,,8.0,5.0,4.0,1.0,0.0,0.0,12.0,18.0,Desconocido
Turkey Super Lig,,,,False,2025-09-21,,996.0,Buyuksehyr,Alanyaspor,1.0,1.0,,,7.0,4.0,3.0,3.0,0.0,0.0,13.0,13.0,Desconocido
Serie B,72.0,,,False,2025-09-21,1581.0,528.0,Carrarese,Avellino,3.0,4.0,,,9.0,2.0,1.0,5.0,0.0,1.0,20.0,5.0,Desconocido
Primeira Liga,94.0,,,False,2025-09-21,4716.0,242.0,Casa Pia,Famalicao,1.0,1.0,,,5.0,3.0,1.0,2.0,0.0,0.0,10.0,11.0,Desconocido
La Liga 2,,,,False,2025-09-21,,732.0,Ceuta,Zaragoza,1.0,0.0,,,6.0,5.0,5.0,2.0,0.0,0.0,7.0,12.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-09-21,,,Club Brugge,St Truiden,2.0,0.0,,,5.0,0.0,1.0,2.0,0.0,0.0,20.0,7.0,Desconocido
La Liga 2,,,,False,2025-09-21,713.0,,Cordoba,Santander,2.0,2.0,,,12.0,1.0,2.0,3.0,1.0,0.0,24.0,9.0,Desconocido
Serie A,71.0,,,False,2025-09-21,520.0,523.0,Cremonese,Parma,0.0,0.0,,,3.0,3.0,1.0,0.0,0.0,0.0,3.0,15.0,Desconocido
Bundesliga,218.0,,,False,2025-09-21,,,Dortmund,Wolfsburg,1.0,0.0,,,9.0,3.0,1.0,0.0,0.0,0.0,12.0,10.0,Desconocido
Bundesliga 2,,,,False,2025-09-21,,,Dresden,Hannover,2.0,2.0,,,5.0,8.0,3.0,1.0,1.0,0.0,8.0,17.0,Desconocido
La Liga 2,,,,False,2025-09-21,545.0,,Eibar,Sociedad B,2.0,1.0,,,2.0,3.0,2.0,2.0,0.0,0.0,12.0,16.0,Desconocido
Bundesliga,218.0,,,False,2025-09-21,,182.0,Ein Frankfurt,Union Berlin,3.0,4.0,,,5.0,1.0,3.0,2.0,0.0,0.0,19.0,11.0,Desconocido
La Liga,140.0,,,False,2025-09-21,797.0,718.0,Elche,Oviedo,1.0,0.0,,,3.0,3.0,2.0,2.0,0.0,0.0,15.0,12.0,Desconocido
Serie A,71.0,,,False,2025-09-21,502.0,895.0,Fiorentina,Como,1.0,2.0,,,2.0,6.0,4.0,3.0,0.0,0.0,8.0,19.0,Desconocido
Bundesliga 2,,,,False,2025-09-21,,,Fortuna Dusseldorf,Darmstadt,0.0,3.0,,,6.0,6.0,0.0,0.0,0.0,0.0,11.0,18.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-09-21,742.0,,Genk,St. Gilloise,1.0,2.0,,,8.0,5.0,2.0,4.0,0.0,0.0,15.0,11.0,Desconocido
Primeira Liga,94.0,,,False,2025-09-21,,230.0,Gil Vicente,Estoril,2.0,0.0,,,4.0,0.0,2.0,2.0,0.0,0.0,16.0,7.0,Desconocido
Eredivisie,88.0,,,False,2025-09-21,210.0,,Heerenveen,Nijmegen,3.0,2.0,,,6.0,6.0,1.0,1.0,0.0,1.0,14.0,11.0,Desconocido
Bundesliga 2,,,,False,2025-09-21,191.0,,Holstein Kiel,Karlsruhe,3.0,0.0,,,4.0,5.0,5.0,3.0,0.0,0.0,11.0,13.0,Desconocido
Serie A,71.0,,,False,2025-09-21,505.0,488.0,Inter,Sassuolo,2.0,1.0,,,7.0,3.0,2.0,1.0,0.0,0.0,20.0,9.0,Desconocido
Turkey Super Lig,,,,False,2025-09-21,,,Kasimpasa,Fenerbahce,1.0,1.0,,,5.0,8.0,3.0,1.0,1.0,0.0,17.0,9.0,Desconocido
Turkey Super Lig,,,,False,2025-09-21,7411.0,1007.0,Kocaelispor,Rizespor,1.0,1.0,,,8.0,3.0,4.0,4.0,0.0,0.0,16.0,8.0,Desconocido
Super League Greece,,,,False,2025-09-21,953.0,,Larisa,AEK,1.0,1.0,,,4.0,6.0,4.0,0.0,0.0,0.0,14.0,24.0,Desconocido
Serie A,71.0,,,False,2025-09-21,487.0,,Lazio,Roma,0.0,1.0,,,3.0,6.0,1.0,1.0,2.0,0.0,10.0,13.0,Desconocido
Ligue 1,61.0,,,False,2025-09-21,111.0,97.0,Le Havre,Lorient,1.0,1.0,,,6.0,2.0,3.0,6.0,0.0,0.0,13.0,8.0,Desconocido
Super League Greece,,,,False,2025-09-21,,,Levadeiakos,OFI Crete,4.0,0.0,,,7.0,3.0,1.0,3.0,0.0,2.0,17.0,5.0,Desconocido
Bundesliga,218.0,,,False,2025-09-21,,,Leverkusen,M'gladbach,1.0,1.0,,,3.0,4.0,5.0,5.0,0.0,0.0,13.0,13.0,Desconocido
La Liga 2,,,,False,2025-09-21,535.0,724.0,Malaga,Cadiz,0.0,1.0,,,5.0,2.0,1.0,2.0,0.0,0.0,17.0,7.0,Desconocido
La Liga,140.0,,,False,2025-09-21,798.0,,Mallorca,Ath Madrid,1.0,1.0,,,3.0,6.0,0.0,0.0,0.0,1.0,8.0,12.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-09-21,,741.0,Mechelen,Cercle Brugge,0.0,0.0,,,7.0,7.0,1.0,3.0,0.0,0.0,13.0,16.0,Desconocido
Ligue 1,61.0,,,False,2025-09-21,91.0,112.0,Monaco,Metz,5.0,2.0,,,4.0,5.0,1.0,0.0,0.0,0.0,16.0,8.0,Desconocido
Eredivisie,88.0,,,False,2025-09-21,197.0,194.0,PSV Eindhoven,Ajax,2.0,2.0,,,9.0,5.0,2.0,5.0,0.0,0.0,16.0,14.0,Desconocido
Serie B,72.0,,,False,2025-09-21,870.0,527.0,Padova,Virtus Entella,2.0,1.0,,,5.0,8.0,0.0,5.0,0.0,1.0,10.0,11.0,Desconocido
Super League Greece,,,,False,2025-09-21,617.0,3415.0,Panathinaikos,Olympiakos,1.0,1.0,,,1.0,4.0,4.0,4.0,0.0,0.0,6.0,9.0,Desconocido
Ligue 1,61.0,,,False,2025-09-21,114.0,95.0,Paris FC,Strasbourg,2.0,3.0,,,4.0,2.0,1.0,5.0,0.0,0.0,18.0,8.0,Desconocido
Serie B,72.0,,,False,2025-09-21,525.0,511.0,Pescara,Empoli,4.0,0.0,,,6.0,5.0,1.0,2.0,0.0,0.0,18.0,8.0,Desconocido
Turkey Super Lig,,,,False,2025-09-21,3603.0,,Samsunspor,Karagumruk,3.0,2.0,,,6.0,5.0,2.0,2.0,0.0,0.0,14.0,11.0,Desconocido
Premier League,569.0,,,False,2025-09-21,746.0,66.0,Sunderland,Aston Villa,1.0,1.0,,,6.0,5.0,2.0,1.0,1.0,0.0,14.0,12.0,Desconocido
Primeira Liga,94.0,,,False,2025-09-21,218.0,15130.0,Tondela,Estrela,0.0,0.0,,,5.0,2.0,4.0,3.0,1.0,0.0,17.0,8.0,Desconocido
Serie A,71.0,,,False,2025-09-21,503.0,499.0,Torino,Atalanta,0.0,3.0,,,1.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,Desconocido
La Liga,140.0,,,False,2025-09-21,,,Vallecano,Celta,1.0,1.0,,,5.0,7.0,1.0,1.0,0.0,0.0,15.0,9.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-09-21,,,Westerlo,Standard,0.0,2.0,,,7.0,1.0,0.0,5.0,0.0,0.0,17.0,6.0,Desconocido
Eredivisie,88.0,,,False,2025-09-21,,,Zwolle,Go Ahead Eagles,0.0,2.0,,,3.0,7.0,1.0,2.0,1.0,0.0,8.0,20.0,Desconocido
Primeira Liga,94.0,,,False,2025-09-20,21595.0,211.0,AVS,Benfica,0.0,3.0,,,2.0,1.0,1.0,1.0,0.0,0.0,8.0,19.0,Desconocido
Championship Escocia,,,,False,2025-09-20,,,Airdrie Utd,Raith Rvs,0.0,0.0,,,5.0,11.0,2.0,1.0,0.0,0.0,9.0,9.0,Desconocido
La Liga,140.0,,,False,2025-09-20,542.0,536.0,Alaves,Sevilla,1.0,2.0,,,4.0,4.0,1.0,7.0,0.0,0.0,8.0,9.0,Desconocido
National League,43.0,,,False,2025-09-20,,1366.0,Aldershot,Hartlepool,1.0,0.0,,,,,5.0,2.0,0.0,0.0,,,Desconocido
League 1 Escocia,,,,False,2025-09-20,,6763.0,Alloa,Cove Rangers,2.0,1.0,,,3.0,4.0,1.0,2.0,0.0,0.0,10.0,6.0,Desconocido
La Liga 2,,,,False,2025-09-20,723.0,,Almeria,Sp Gijon,2.0,1.0,,,6.0,1.0,4.0,8.0,0.0,2.0,24.0,9.0,Desconocido
National League,43.0,,,False,2025-09-20,4700.0,1371.0,Altrincham,Carlisle,1.0,2.0,,,,,1.0,4.0,1.0,1.0,,,Desconocido
