League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
Serie A,2026-02-22,Genoa,Torino,3.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,16.0,7.0,2026-02
Championship,2026-02-22,Sheffield United,Sheffield Weds,2.0,1.0,2.0,6.0,1.0,5.0,1.0,1.0,10.0,6.0,2026-02
La Liga 2,2026-02-22,Sp Gijon,Valladolid,2.0,2.0,6.0,3.0,3.0,2.0,0.0,0.0,17.0,12.0,2026-02
La Liga 2,2026-02-22,Andorra,Zaragoza,2.0,1.0,6.0,5.0,3.0,4.0,0.0,1.0,17.0,6.0,2026-02
Premier League,2026-02-22,Crystal Palace,Wolves,1.0,0.0,7.0,3.0,5.0,1.0,0.0,1.0,14.0,12.0,2026-02
Ligue 1,2026-02-22,Nice,Lorient,3.0,3.0,3.0,7.0,2.0,3.0,0.0,0.0,8.0,17.0,2026-02
Eredivisie,2026-02-22,Twente,Groningen,2.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,6.0,11.0,2026-02
Premier League,2026-02-22,Nott'm Forest,Liverpool,0.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,18.0,10.0,2026-02
La Liga 2,2026-02-22,Santander,Burgos,1.0,0.0,5.0,7.0,3.0,2.0,0.0,0.0,8.0,10.0,2026-02
Turkey Super Lig,2026-02-22,Besiktas,Goztep,4.0,0.0,9.0,4.0,2.0,1.0,0.0,0.0,12.0,8.0,2026-02
Ligue 1,2026-02-22,Nantes,Le Havre,2.0,0.0,5.0,6.0,4.0,3.0,0.0,0.0,9.0,6.0,2026-02
Super League Greece,2026-02-22,Panserraikos,Volos NFC,2.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,7.0,12.0,2026-02
Bundesliga,2026-02-22,Freiburg,M'gladbach,2.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,10.0,12.0,2026-02
Bundesliga,2026-02-22,St Pauli,Werder Bremen,2.0,1.0,1.0,5.0,2.0,6.0,0.0,0.0,5.0,13.0,2026-02
Bundesliga,2026-02-22,Heidenheim,Stuttgart,3.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,10.0,12.0,2026-02
Serie B,2026-02-22,Reggiana,Avellino,1.0,1.0,1.0,8.0,2.0,1.0,0.0,0.0,9.0,7.0,2026-02
Super League Greece,2026-02-22,Larisa,PAOK,1.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,6.0,10.0,2026-02
Serie B,2026-02-22,Juve Stabia,Modena,1.0,2.0,19.0,3.0,4.0,4.0,0.0,1.0,23.0,9.0,2026-02
Premiership Escocia,2026-02-22,Celtic,Hibernian,1.0,2.0,11.0,1.0,2.0,1.0,1.0,0.0,21.0,8.0,2026-02
Premiership Escocia,2026-02-22,Livingston,Rangers,2.0,2.0,3.0,15.0,3.0,2.0,1.0,0.0,5.0,31.0,2026-02
Premier League,2026-02-22,Sunderland,Fulham,1.0,3.0,6.0,4.0,1.0,1.0,0.0,0.0,12.0,12.0,2026-02
La Liga 2,2026-02-22,Malaga,Albacete,1.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,15.0,8.0,2026-02
Jupiler Pro League,2026-02-22,Westerlo,Charleroi,2.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,12.0,16.0,2026-02
Turkey Super Lig,2026-02-22,Karagumruk,Samsunspor,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,12.0,7.0,2026-02
Premier League,2026-02-22,Tottenham,Arsenal,1.0,4.0,2.0,5.0,2.0,1.0,0.0,0.0,6.0,20.0,2026-02
La Liga,2026-02-22,Barcelona,Levante,3.0,0.0,13.0,6.0,2.0,1.0,0.0,0.0,22.0,5.0,2026-02
Jupiler Pro League,2026-02-22,RAAL La Louviere,Mechelen,0.0,2.0,4.0,4.0,1.0,0.0,1.0,0.0,7.0,6.0,2026-02
Jupiler Pro League,2026-02-22,Waregem,Anderlecht,2.0,4.0,6.0,4.0,1.0,1.0,0.0,0.0,30.0,12.0,2026-02
Super League Greece,2026-02-22,Aris,Kifisia,1.0,1.0,9.0,3.0,3.0,3.0,0.0,0.0,24.0,14.0,2026-02
Super League Greece,2026-02-22,AEK,Levadeiakos,4.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,15.0,6.0,2026-02
Turkey Super Lig,2026-02-22,Kayserispor,Antalyaspor,1.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,15.0,11.0,2026-02
La Liga,2026-02-22,Getafe,Sevilla,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,6.0,6.0,2026-02
Super League Greece,2026-02-21,Olympiakos,Panetolikos,2.0,0.0,12.0,4.0,1.0,2.0,0.0,0.0,27.0,5.0,2026-02
League 2 Escocia,2026-02-21,Clyde,Edinburgh City,5.0,0.0,5.0,2.0,4.0,3.0,0.0,0.0,15.0,10.0,2026-02
League 2 Escocia,2026-02-21,East Kilbride,Dumbarton,3.0,1.0,4.0,3.0,2.0,3.0,0.0,0.0,14.0,10.0,2026-02
Eredivisie,2026-02-21,PSV Eindhoven,Heerenveen,3.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,29.0,14.0,2026-02
League 2 Escocia,2026-02-21,Elgin,Stirling,1.0,0.0,4.0,3.0,1.0,2.0,0.0,1.0,10.0,9.0,2026-02
La Liga 2,2026-02-21,Leganes,Cultural Leonesa,1.0,1.0,7.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,2026-02
La Liga 2,2026-02-21,Las Palmas,Castellon,1.0,1.0,4.0,4.0,2.0,3.0,0.0,1.0,10.0,15.0,2026-02
Super League Greece,2026-02-21,Asteras Tripolis,Atromitos,1.0,2.0,6.0,6.0,2.0,1.0,0.0,0.0,15.0,8.0,2026-02
La Liga 2,2026-02-21,Huesca,Mirandes,1.0,2.0,9.0,4.0,4.0,3.0,0.0,0.0,20.0,12.0,2026-02
La Liga 2,2026-02-21,La Coruna,Eibar,1.0,0.0,6.0,3.0,6.0,1.0,1.0,0.0,15.0,14.0,2026-02
La Liga 2,2026-02-21,Almeria,Cordoba,2.0,1.0,6.0,6.0,2.0,2.0,0.0,0.0,14.0,12.0,2026-02
Eredivisie,2026-02-21,Ajax,Nijmegen,1.0,1.0,6.0,7.0,1.0,1.0,0.0,0.0,9.0,18.0,2026-02
League 1,2026-02-21,Peterboro,Exeter,3.0,3.0,6.0,1.0,1.0,4.0,0.0,0.0,16.0,10.0,2026-02
Eredivisie,2026-02-21,NAC Breda,Volendam,1.0,0.0,6.0,3.0,1.0,3.0,0.0,0.0,17.0,8.0,2026-02
Bundesliga,2026-02-21,Union Berlin,Leverkusen,1.0,0.0,4.0,5.0,5.0,2.0,0.0,0.0,8.0,16.0,2026-02
Championship,2026-02-21,Watford,Derby,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,18.0,5.0,2026-02
Championship,2026-02-21,Wrexham,Ipswich,5.0,3.0,5.0,2.0,5.0,4.0,0.0,0.0,17.0,13.0,2026-02
Bundesliga,2026-02-21,Bayern Munich,Ein Frankfurt,3.0,2.0,8.0,2.0,0.0,3.0,0.0,0.0,24.0,9.0,2026-02
Bundesliga,2026-02-21,FC Koln,Hoffenheim,2.0,2.0,3.0,10.0,1.0,3.0,0.0,0.0,9.0,18.0,2026-02
Bundesliga,2026-02-21,Wolfsburg,Augsburg,2.0,3.0,4.0,10.0,3.0,4.0,0.0,0.0,10.0,15.0,2026-02
League 1,2026-02-21,Northampton,Leyton Orient,1.0,2.0,7.0,4.0,1.0,2.0,0.0,0.0,15.0,9.0,2026-02
League 1,2026-02-21,Mansfield,Lincoln,0.0,2.0,2.0,4.0,2.0,3.0,0.0,0.0,11.0,13.0,2026-02
League 1,2026-02-21,AFC Wimbledon,Bradford,3.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,10.0,6.0,2026-02
Championship Escocia,2026-02-21,Ayr,Ross County,0.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,7.0,1.0,2026-02
Championship Escocia,2026-02-21,Partick,Airdrie Utd,1.0,0.0,7.0,4.0,5.0,3.0,0.0,0.0,19.0,8.0,2026-02
Championship Escocia,2026-02-21,Arbroath,Dunfermline,4.0,2.0,5.0,4.0,1.0,3.0,1.0,0.0,8.0,5.0,2026-02
Championship Escocia,2026-02-21,Queens Park,Morton,3.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,10.0,8.0,2026-02
League 1,2026-02-21,Port Vale,Reading,1.0,1.0,9.0,3.0,0.0,2.0,0.0,0.0,13.0,10.0,2026-02
Premier League,2026-02-21,Aston Villa,Leeds,1.0,1.0,7.0,2.0,1.0,4.0,0.0,0.0,16.0,14.0,2026-02
League 2,2026-02-21,Cheltenham,Salford,3.0,2.0,7.0,3.0,1.0,5.0,0.0,1.0,13.0,6.0,2026-02
League 2,2026-02-21,Swindon,Crewe,1.0,2.0,7.0,6.0,1.0,1.0,0.0,0.0,21.0,7.0,2026-02
Primeira Liga,2026-02-21,Benfica,AVS,3.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,22.0,3.0,2026-02
National League,2026-02-21,Brackley Town,Southend,0.0,3.0,,,3.0,2.0,0.0,0.0,,,2026-02
National League,2026-02-21,Rochdale,Woking,3.0,0.0,,,2.0,4.0,0.0,0.0,,,2026-02
National League,2026-02-21,Boston Utd,Tamworth,0.0,0.0,,,2.0,0.0,0.0,0.0,,,2026-02
National League,2026-02-21,Carlisle,Yeovil,3.0,0.0,,,1.0,0.0,0.0,0.0,,,2026-02
National League,2026-02-21,Morecambe,Eastleigh,4.0,0.0,,,1.0,0.0,0.0,0.0,,,2026-02
National League,2026-02-21,Sutton,Wealdstone,3.0,0.0,,,3.0,0.0,0.0,0.0,,,2026-02
National League,2026-02-21,Boreham Wood,Forest Green,1.0,1.0,,,2.0,2.0,0.0,1.0,,,2026-02
League 2,2026-02-21,Fleetwood Town,Barrow,3.0,2.0,4.0,3.0,2.0,3.0,0.0,0.0,11.0,5.0,2026-02
National League,2026-02-21,York,Halifax,4.0,1.0,,,2.0,1.0,0.0,0.0,,,2026-02
National League,2026-02-21,Solihull,Hartlepool,3.0,4.0,,,6.0,1.0,0.0,0.0,,,2026-02
Primeira Liga,2026-02-21,Arouca,Nacional,3.0,0.0,4.0,1.0,5.0,3.0,1.0,1.0,10.0,15.0,2026-02
National League,2026-02-21,Altrincham,Braintree Town,2.0,1.0,,,1.0,3.0,0.0,0.0,,,2026-02
League 1,2026-02-21,Rotherham,Doncaster,1.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,9.0,10.0,2026-02
National League,2026-02-21,Aldershot,Scunthorpe,3.0,1.0,,,4.0,2.0,0.0,0.0,,,2026-02
Ligue 1,2026-02-21,Paris SG,Metz,3.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,17.0,3.0,2026-02
Ligue 1,2026-02-21,Toulouse,Paris FC,1.0,1.0,12.0,3.0,1.0,5.0,0.0,0.0,23.0,5.0,2026-02
League 2,2026-02-21,Colchester,Barnet,4.0,1.0,2.0,5.0,2.0,3.0,0.0,0.0,14.0,12.0,2026-02
Championship,2026-02-21,Swansea,Bristol City,1.0,0.0,3.0,5.0,2.0,4.0,0.0,0.0,8.0,12.0,2026-02
League 2,2026-02-21,Bristol Rvs,Grimsby,3.0,1.0,5.0,4.0,3.0,0.0,0.0,0.0,18.0,9.0,2026-02
League 2,2026-02-21,Accrington,Shrewsbury,0.0,2.0,6.0,3.0,3.0,0.0,0.0,0.0,12.0,10.0,2026-02
Ligue 1,2026-02-21,Lens,Monaco,2.0,3.0,7.0,2.0,2.0,1.0,0.0,0.0,18.0,10.0,2026-02
Premiership Escocia,2026-02-21,Dundee United,Kilmarnock,1.0,1.0,6.0,3.0,1.0,3.0,0.0,1.0,12.0,8.0,2026-02
League 1,2026-02-21,Plymouth,Cardiff,5.0,2.0,3.0,8.0,3.0,4.0,0.0,0.0,16.0,18.0,2026-02
League 2 Escocia,2026-02-21,Stranraer,Spartans,2.0,1.0,5.0,4.0,1.0,1.0,0.0,0.0,7.0,13.0,2026-02
League 2 Escocia,2026-02-21,Forfar,Annan Athletic,2.0,1.0,8.0,4.0,1.0,1.0,0.0,0.0,12.0,5.0,2026-02
National League,2026-02-21,Truro,Gateshead,1.0,2.0,,,2.0,3.0,0.0,0.0,,,2026-02
Championship,2026-02-21,Hull,QPR,1.0,3.0,8.0,4.0,3.0,1.0,0.0,0.0,14.0,12.0,2026-02
League 1,2026-02-21,Stockport,Wigan,4.0,2.0,6.0,1.0,1.0,1.0,0.0,2.0,22.0,8.0,2026-02
Championship,2026-02-21,West Brom,Coventry,0.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,11.0,10.0,2026-02
League 2,2026-02-21,Crawley Town,Chesterfield,1.0,1.0,4.0,4.0,4.0,2.0,0.0,0.0,18.0,15.0,2026-02
Bundesliga 2,2026-02-21,Karlsruhe,Holstein Kiel,3.0,1.0,3.0,4.0,5.0,5.0,0.0,0.0,14.0,15.0,2026-02
La Liga,2026-02-21,Sociedad,Oviedo,3.0,3.0,7.0,6.0,2.0,1.0,0.0,0.0,15.0,14.0,2026-02
Primeira Liga,2026-02-21,Sp Braga,Guimaraes,3.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,7.0,9.0,2026-02
Primeira Liga,2026-02-21,Moreirense,Sp Lisbon,0.0,3.0,1.0,8.0,1.0,1.0,0.0,0.0,6.0,15.0,2026-02
Primeira Liga,2026-02-21,Alverca,Santa Clara,1.0,1.0,5.0,2.0,2.0,2.0,0.0,0.0,7.0,16.0,2026-02
Ligue 2,2026-02-21,Troyes,Pau FC,4.0,3.0,5.0,2.0,5.0,3.0,0.0,0.0,22.0,11.0,2026-02
Premier League,2026-02-21,Brentford,Brighton,0.0,2.0,6.0,4.0,1.0,2.0,0.0,0.0,13.0,11.0,2026-02
League 1 Escocia,2026-02-21,Cove Rangers,Kelty Hearts,1.0,1.0,10.0,3.0,2.0,2.0,0.0,0.0,5.0,5.0,2026-02
Turkey Super Lig,2026-02-21,Alanyaspor,Buyuksehyr,1.0,2.0,6.0,2.0,5.0,5.0,0.0,0.0,13.0,13.0,2026-02
Turkey Super Lig,2026-02-21,Konyaspor,Galatasaray,2.0,0.0,3.0,4.0,4.0,2.0,0.0,0.0,9.0,6.0,2026-02
League 2,2026-02-21,Harrogate,Bromley,0.0,0.0,6.0,4.0,1.0,2.0,0.0,0.0,25.0,6.0,2026-02
League 2,2026-02-21,Gillingham,Oldham,0.0,3.0,10.0,2.0,2.0,2.0,0.0,0.0,15.0,11.0,2026-02
Jupiler Pro League,2026-02-21,St. Gilloise,Antwerp,2.0,1.0,10.0,1.0,2.0,1.0,0.0,0.0,21.0,4.0,2026-02
Bundesliga 2,2026-02-21,Darmstadt,Fortuna Dusseldorf,2.0,1.0,4.0,11.0,4.0,0.0,0.0,1.0,14.0,18.0,2026-02
Serie B,2026-02-21,Carrarese,Monza,0.0,1.0,4.0,7.0,2.0,1.0,0.0,0.0,10.0,9.0,2026-02
Serie B,2026-02-21,Cesena,Spezia,2.0,3.0,7.0,0.0,1.0,2.0,0.0,0.0,22.0,9.0,2026-02
Serie B,2026-02-21,Virtus Entella,Catanzaro,1.0,3.0,5.0,3.0,2.0,1.0,0.0,0.0,16.0,12.0,2026-02
Serie B,2026-02-21,Venezia,Pescara,3.0,2.0,6.0,7.0,1.0,4.0,0.0,0.0,18.0,16.0,2026-02
League 2,2026-02-21,Notts County,Tranmere,5.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,17.0,5.0,2026-02
Serie B,2026-02-21,Palermo,Sudtirol,3.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,14.0,14.0,2026-02
Serie B,2026-02-21,Padova,Bari,1.0,1.0,9.0,3.0,3.0,4.0,0.0,0.0,9.0,17.0,2026-02
Serie B,2026-02-21,Mantova,Sampdoria,2.0,1.0,6.0,5.0,2.0,2.0,0.0,0.0,11.0,13.0,2026-02
League 2,2026-02-21,Newport County,Cambridge,0.0,2.0,2.0,9.0,2.0,2.0,0.0,0.0,6.0,14.0,2026-02
Jupiler Pro League,2026-02-21,Club Brugge,Oud-Heverlee Leuven,2.0,1.0,12.0,4.0,0.0,1.0,0.0,0.0,22.0,12.0,2026-02
Jupiler Pro League,2026-02-21,Dender,St Truiden,1.0,4.0,4.0,9.0,3.0,0.0,0.0,0.0,11.0,14.0,2026-02
Championship,2026-02-21,Middlesbrough,Oxford,0.0,0.0,9.0,5.0,3.0,1.0,0.0,0.0,24.0,13.0,2026-02
Bundesliga 2,2026-02-21,Elversberg,Braunschweig,3.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,12.0,7.0,2026-02
Bundesliga 2,2026-02-21,Schalke 04,Magdeburg,5.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,22.0,15.0,2026-02
Serie A,2026-02-21,Cagliari,Lazio,0.0,0.0,3.0,6.0,3.0,2.0,1.0,0.0,11.0,10.0,2026-02
League 1,2026-02-21,Huddersfield,Barnsley,2.0,1.0,10.0,7.0,1.0,2.0,0.0,0.0,15.0,10.0,2026-02
Championship,2026-02-21,Millwall,Portsmouth,1.0,3.0,6.0,4.0,1.0,2.0,0.0,0.0,6.0,15.0,2026-02
Championship,2026-02-21,Norwich,Birmingham,1.0,2.0,6.0,5.0,0.0,1.0,0.0,0.0,18.0,9.0,2026-02
Championship,2026-02-21,Southampton,Charlton,1.0,1.0,10.0,1.0,2.0,1.0,0.0,0.0,23.0,6.0,2026-02
Bundesliga,2026-02-21,RB Leipzig,Dortmund,2.0,2.0,6.0,2.0,3.0,4.0,0.0,0.0,13.0,11.0,2026-02
Championship,2026-02-21,Stoke,Leicester,2.0,2.0,7.0,4.0,2.0,1.0,0.0,0.0,11.0,15.0,2026-02
League 1,2026-02-21,Bolton,Blackpool,2.0,2.0,15.0,5.0,1.0,3.0,0.0,0.0,20.0,14.0,2026-02
League 1,2026-02-21,Wycombe,Stevenage,3.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,8.0,11.0,2026-02
League 1,2026-02-21,Luton,Burton,1.0,1.0,1.0,6.0,3.0,3.0,0.0,0.0,5.0,7.0,2026-02
Premier League,2026-02-21,West Ham,Bournemouth,0.0,0.0,9.0,5.0,1.0,1.0,0.0,0.0,20.0,10.0,2026-02
Premier League,2026-02-21,Man City,Newcastle,2.0,1.0,5.0,5.0,2.0,5.0,0.0,0.0,15.0,13.0,2026-02
Serie A,2026-02-21,Lecce,Inter,0.0,2.0,2.0,10.0,1.0,2.0,0.0,0.0,3.0,24.0,2026-02
La Liga,2026-02-21,Ath Madrid,Espanol,4.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,18.0,8.0,2026-02
League 1 Escocia,2026-02-21,Alloa,Hamilton,3.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,22.0,10.0,2026-02
Premiership Escocia,2026-02-21,Aberdeen,Dundee,2.0,3.0,2.0,9.0,3.0,2.0,1.0,0.0,11.0,23.0,2026-02
League 1 Escocia,2026-02-21,Inverness C,Stenhousemuir,1.0,1.0,4.0,3.0,4.0,3.0,1.0,0.0,9.0,7.0,2026-02
Premier League,2026-02-21,Chelsea,Burnley,1.0,1.0,9.0,5.0,2.0,2.0,1.0,0.0,12.0,12.0,2026-02
Serie A,2026-02-21,Juventus,Como,0.0,2.0,7.0,2.0,1.0,0.0,0.0,0.0,11.0,11.0,2026-02
League 1 Escocia,2026-02-21,Montrose,Queen of Sth,3.0,2.0,3.0,5.0,0.0,3.0,0.0,0.0,6.0,16.0,2026-02
Ligue 2,2026-02-21,Reims,Amiens,0.0,0.0,8.0,3.0,1.0,3.0,0.0,0.0,18.0,13.0,2026-02
La Liga,2026-02-21,Osasuna,Real Madrid,2.0,1.0,3.0,7.0,2.0,4.0,0.0,0.0,13.0,15.0,2026-02
La Liga,2026-02-21,Betis,Vallecano,1.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,14.0,12.0,2026-02
Ligue 2,2026-02-21,St Etienne,Laval,2.0,1.0,10.0,2.0,3.0,1.0,0.0,0.0,19.0,6.0,2026-02
Premiership Escocia,2026-02-21,Hearts,Falkirk,1.0,0.0,8.0,4.0,1.0,3.0,0.0,0.0,17.0,8.0,2026-02
Premiership Escocia,2026-02-21,St Mirren,Motherwell,0.0,5.0,4.0,7.0,4.0,0.0,1.0,0.0,11.0,17.0,2026-02
Turkey Super Lig,2026-02-21,Eyupspor,Genclerbirligi,1.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0,10.0,13.0,2026-02
League 1 Escocia,2026-02-21,Peterhead,East Fife,3.0,1.0,3.0,5.0,1.0,4.0,0.0,0.0,13.0,7.0,2026-02
Primeira Liga,2026-02-20,Estrela,Tondela,0.0,2.0,5.0,3.0,2.0,3.0,1.0,0.0,15.0,11.0,2026-02
Turkey Super Lig,2026-02-20,Rizespor,Kocaelispor,2.0,0.0,2.0,6.0,1.0,3.0,0.0,0.0,11.0,13.0,2026-02
Ligue 2,2026-02-20,Rodez,Montpellier,1.0,0.0,6.0,6.0,1.0,3.0,0.0,0.0,14.0,12.0,2026-02
Serie A,2026-02-20,Sassuolo,Verona,3.0,0.0,6.0,5.0,2.0,3.0,0.0,1.0,8.0,12.0,2026-02
Championship,2026-02-20,Blackburn,Preston,1.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,13.0,3.0,2026-02
Bundesliga 2,2026-02-20,Bochum,Nurnberg,1.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,8.0,9.0,2026-02
Ligue 1,2026-02-20,Brest,Marseille,2.0,0.0,3.0,2.0,1.0,4.0,0.0,0.0,12.0,17.0,2026-02
Bundesliga 2,2026-02-20,Greuther Furth,Bielefeld,2.0,1.0,0.0,10.0,2.0,3.0,0.0,0.0,5.0,15.0,2026-02
La Liga,2026-02-20,Ath Bilbao,Elche,2.0,1.0,4.0,1.0,3.0,3.0,0.0,0.0,18.0,2.0,2026-02
Bundesliga,2026-02-20,Mainz,Hamburg,1.0,1.0,7.0,2.0,3.0,2.0,0.0,0.0,17.0,14.0,2026-02
Jupiler Pro League,2026-02-20,Gent,Cercle Brugge,0.0,1.0,4.0,10.0,0.0,4.0,1.0,0.0,5.0,23.0,2026-02
Serie B,2026-02-20,Frosinone,Empoli,2.0,2.0,6.0,3.0,1.0,4.0,0.0,0.0,28.0,13.0,2026-02
Ligue 2,2026-02-20,Nancy,Grenoble,0.0,0.0,12.0,3.0,1.0,1.0,0.0,1.0,16.0,9.0,2026-02
Championship Escocia,2026-02-20,Raith Rvs,St Johnstone,0.0,0.0,3.0,6.0,6.0,1.0,0.0,0.0,5.0,13.0,2026-02
La Liga 2,2026-02-20,Ceuta,Granada,2.0,1.0,5.0,5.0,5.0,3.0,0.0,0.0,10.0,11.0,2026-02
Ligue 2,2026-02-20,Annecy,Red Star,2.0,1.0,2.0,4.0,3.0,2.0,0.0,0.0,16.0,11.0,2026-02
Ligue 2,2026-02-20,Dunkerque,Bastia,1.0,1.0,3.0,5.0,3.0,1.0,0.0,0.0,8.0,13.0,2026-02
Eredivisie,2026-02-20,For Sittard,Excelsior,2.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,16.0,10.0,2026-02
Ligue 2,2026-02-20,Boulogne,Clermont,0.0,2.0,7.0,4.0,3.0,3.0,0.0,0.0,6.0,9.0,2026-02
Premier League,2026-02-18,Wolves,Arsenal,2.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,5.0,10.0,2026-02
La Liga,2026-02-18,Levante,Villarreal,0.0,1.0,3.0,2.0,3.0,4.0,0.0,0.0,16.0,15.0,2026-02
Serie A,2026-02-18,Milan,Como,1.0,1.0,4.0,4.0,2.0,3.0,0.0,0.0,6.0,10.0,2026-02
League 2,2026-02-18,Grimsby,Walsall,2.0,2.0,10.0,6.0,1.0,2.0,0.0,1.0,17.0,7.0,2026-02
League 1,2026-02-18,Wigan,Luton,1.0,0.0,7.0,4.0,4.0,2.0,0.0,0.0,7.0,13.0,2026-02
League 1,2026-02-17,Burton,Rotherham,1.0,0.0,10.0,3.0,1.0,2.0,0.0,0.0,11.0,13.0,2026-02
League 2,2026-02-17,Chesterfield,Gillingham,1.0,0.0,8.0,7.0,0.0,3.0,0.0,0.0,19.0,14.0,2026-02
League 1,2026-02-17,Bradford,Stockport,1.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0,8.0,11.0,2026-02
League 2,2026-02-17,Shrewsbury,Notts County,1.0,0.0,6.0,7.0,0.0,4.0,0.0,0.0,10.0,13.0,2026-02
League 2,2026-02-17,Salford,Newport County,1.0,3.0,9.0,1.0,4.0,5.0,0.0,0.0,19.0,6.0,2026-02
League 2,2026-02-17,Oldham,Bristol Rvs,2.0,0.0,2.0,6.0,3.0,4.0,0.0,0.0,7.0,18.0,2026-02
League 2,2026-02-17,Milton Keynes Dons,Crawley Town,0.0,0.0,9.0,2.0,1.0,3.0,0.0,0.0,13.0,11.0,2026-02
Eredivisie,2026-02-17,Sparta Rotterdam,Nijmegen,1.0,1.0,6.0,5.0,3.0,4.0,0.0,0.0,13.0,12.0,2026-02
League 2,2026-02-17,Cambridge,Colchester,1.0,1.0,5.0,3.0,2.0,2.0,0.0,0.0,14.0,9.0,2026-02
League 2,2026-02-17,Bromley,Cheltenham,1.0,1.0,7.0,3.0,3.0,2.0,0.0,0.0,17.0,16.0,2026-02
League 2,2026-02-17,Barrow,Harrogate,0.0,1.0,1.0,6.0,1.0,2.0,0.0,0.0,14.0,7.0,2026-02
League 2,2026-02-17,Barnet,Swindon,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,2026-02
League 1,2026-02-17,Barnsley,Peterboro,2.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,11.0,17.0,2026-02
Championship Escocia,2026-02-17,Morton,Dunfermline,2.0,0.0,2.0,6.0,2.0,2.0,0.0,1.0,12.0,7.0,2026-02
League 1,2026-02-17,Doncaster,Huddersfield,1.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,6.0,12.0,2026-02
League 2 Escocia,2026-02-17,Elgin,East Kilbride,1.0,6.0,5.0,7.0,2.0,2.0,1.0,0.0,8.0,15.0,2026-02
League 1,2026-02-17,Cardiff,AFC Wimbledon,4.0,1.0,4.0,5.0,0.0,2.0,0.0,0.0,16.0,17.0,2026-02
League 2,2026-02-17,Crewe,Fleetwood Town,0.0,1.0,3.0,5.0,0.0,3.0,0.0,0.0,7.0,17.0,2026-02
League 1,2026-02-17,Exeter,Wycombe,1.0,1.0,8.0,4.0,0.0,2.0,0.0,0.0,20.0,7.0,2026-02
League 2,2026-02-17,Tranmere,Accrington,0.0,1.0,7.0,1.0,1.0,3.0,0.0,2.0,18.0,13.0,2026-02
League 1,2026-02-17,Leyton Orient,Plymouth,1.0,3.0,6.0,6.0,4.0,2.0,0.0,0.0,12.0,16.0,2026-02
National League,2026-02-17,Rochdale,Scunthorpe,1.0,1.0,,,0.0,4.0,0.0,0.0,,,2026-02
National League,2026-02-17,Sutton,Woking,2.0,1.0,,,3.0,2.0,1.0,0.0,,,2026-02
National League,2026-02-17,Yeovil,Aldershot,1.0,2.0,,,3.0,2.0,0.0,0.0,,,2026-02
National League,2026-02-17,Halifax,Gateshead,1.0,2.0,,,1.0,3.0,0.0,0.0,,,2026-02
League 1 Escocia,2026-02-17,Hamilton,East Fife,1.0,0.0,6.0,3.0,2.0,2.0,0.0,0.0,5.0,8.0,2026-02
League 2 Escocia,2026-02-17,Stirling,Clyde,0.0,3.0,4.0,4.0,1.0,3.0,0.0,0.0,9.0,16.0,2026-02
