League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
Ligue 2,2026-04-17,Montpellier,Grenoble,2.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,11.0,12.0,2026-04
Ligue 2,2026-04-17,Pau FC,Guingamp,2.0,1.0,7.0,1.0,4.0,1.0,0.0,0.0,9.0,5.0,2026-04
Ligue 2,2026-04-17,Rodez,Amiens,3.0,2.0,7.0,4.0,2.0,2.0,0.0,0.0,13.0,13.0,2026-04
Ligue 1,2026-04-17,Lens,Toulouse,3.0,2.0,14.0,1.0,1.0,1.0,0.0,1.0,41.0,5.0,2026-04
Turkey Super Lig,2026-04-17,Fenerbahce,Rizespor,2.0,2.0,7.0,3.0,1.0,7.0,0.0,1.0,15.0,6.0,2026-04
Ligue 2,2026-04-17,Nancy,Annecy,1.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,8.0,16.0,2026-04
La Liga 2,2026-04-17,Las Palmas,Leganes,2.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,12.0,11.0,2026-04
Bundesliga 2,2026-04-17,Elversberg,Karlsruhe,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,15.0,10.0,2026-04
Bundesliga 2,2026-04-17,Holstein Kiel,Kaiserslautern,3.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,15.0,6.0,2026-04
Primeira Liga,2026-04-17,Rio Ave,AVS,2.0,2.0,4.0,9.0,1.0,2.0,0.0,0.0,20.0,13.0,2026-04
Championship,2026-04-17,Blackburn,Coventry,1.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,7.0,12.0,2026-04
Bundesliga,2026-04-17,St Pauli,FC Koln,1.0,1.0,8.0,5.0,4.0,1.0,0.0,0.0,14.0,10.0,2026-04
League 2,2026-04-16,Bromley,Cambridge,0.0,0.0,4.0,6.0,1.0,2.0,0.0,0.0,15.0,9.0,2026-04
League 1,2026-04-16,Peterboro,Port Vale,1.0,3.0,9.0,1.0,1.0,1.0,0.0,0.0,17.0,7.0,2026-04
League 1,2026-04-15,Luton,Northampton,2.0,1.0,11.0,5.0,2.0,3.0,0.0,0.0,25.0,12.0,2026-04
League 1,2026-04-15,AFC Wimbledon,Stockport,0.0,2.0,7.0,3.0,1.0,4.0,0.0,0.0,12.0,13.0,2026-04
League 2,2026-04-14,Colchester,Accrington,2.0,1.0,6.0,2.0,4.0,1.0,0.0,0.0,17.0,11.0,2026-04
National League,2026-04-14,Wealdstone,Boston Utd,1.0,1.0,,,0.0,2.0,0.0,0.0,,,2026-04
National League,2026-04-14,Woking,Solihull,0.0,0.0,,,3.0,2.0,0.0,0.0,,,2026-04
National League,2026-04-14,Aldershot,Southend,0.0,2.0,,,4.0,0.0,1.0,0.0,,,2026-04
League 1,2026-04-14,Huddersfield,Cardiff,1.0,1.0,4.0,7.0,1.0,4.0,0.0,0.0,19.0,16.0,2026-04
League 2,2026-04-14,Chesterfield,Grimsby,2.0,1.0,8.0,4.0,3.0,3.0,0.0,0.0,14.0,8.0,2026-04
League 1,2026-04-14,Port Vale,Barnsley,0.0,0.0,8.0,9.0,1.0,1.0,0.0,0.0,8.0,19.0,2026-04
League 1,2026-04-14,Leyton Orient,Mansfield,0.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,10.0,11.0,2026-04
Championship,2026-04-14,Southampton,Blackburn,3.0,0.0,7.0,4.0,0.0,2.0,0.0,0.0,16.0,8.0,2026-04
League 1 Escocia,2026-04-14,Peterhead,Inverness C,0.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,4.0,19.0,2026-04
Serie B,2026-04-14,Catanzaro,Modena,2.0,2.0,5.0,5.0,2.0,1.0,0.0,0.0,8.0,8.0,2026-04
League 1,2026-04-14,Bolton,Stevenage,5.0,1.0,8.0,3.0,0.0,1.0,0.0,1.0,24.0,10.0,2026-04
Championship Escocia,2026-04-14,Queens Park,Raith Rvs,0.0,2.0,0.0,8.0,2.0,3.0,1.0,0.0,3.0,18.0,2026-04
Championship Escocia,2026-04-14,Airdrie Utd,Dunfermline,2.0,2.0,5.0,5.0,2.0,1.0,0.0,0.0,8.0,5.0,2026-04
Championship,2026-04-14,Portsmouth,Ipswich,2.0,0.0,3.0,7.0,2.0,2.0,0.0,0.0,11.0,11.0,2026-04
League 2,2026-04-14,Barrow,Oldham,3.0,2.0,7.0,4.0,3.0,1.0,0.0,0.0,12.0,10.0,2026-04
League 1,2026-04-14,Wigan,Rotherham,3.0,0.0,11.0,1.0,2.0,2.0,0.0,0.0,13.0,6.0,2026-04
League 2,2026-04-14,Cheltenham,Gillingham,2.0,1.0,8.0,4.0,1.0,0.0,0.0,0.0,8.0,13.0,2026-04
Premier League,2026-04-13,Man United,Leeds,1.0,2.0,11.0,4.0,3.0,2.0,1.0,0.0,20.0,15.0,2026-04
La Liga,2026-04-13,Levante,Getafe,1.0,0.0,8.0,2.0,2.0,7.0,0.0,1.0,22.0,5.0,2026-04
Ligue 2,2026-04-13,Rodez,Troyes,2.0,1.0,3.0,3.0,2.0,4.0,0.0,1.0,20.0,14.0,2026-04
La Liga 2,2026-04-13,Valladolid,Eibar,0.0,0.0,9.0,1.0,2.0,5.0,0.0,0.0,9.0,0.0,2026-04
Primeira Liga,2026-04-13,Tondela,Gil Vicente,2.0,2.0,5.0,5.0,6.0,2.0,0.0,0.0,10.0,14.0,2026-04
Serie A,2026-04-13,Fiorentina,Lazio,1.0,0.0,5.0,6.0,3.0,2.0,0.0,0.0,8.0,13.0,2026-04
Turkey Super Lig,2026-04-13,Rizespor,Gaziantep,2.0,1.0,9.0,1.0,2.0,4.0,0.0,0.0,24.0,10.0,2026-04
Turkey Super Lig,2026-04-13,Eyupspor,Samsunspor,1.0,2.0,2.0,7.0,4.0,3.0,1.0,0.0,9.0,13.0,2026-04
Serie A,2026-04-12,Como,Inter,3.0,4.0,1.0,1.0,3.0,7.0,0.0,0.0,24.0,7.0,2026-04
La Liga 2,2026-04-12,Santander,Almeria,5.0,1.0,8.0,0.0,4.0,2.0,1.0,1.0,26.0,10.0,2026-04
La Liga 2,2026-04-12,Granada,Cultural Leonesa,1.0,0.0,4.0,3.0,5.0,4.0,2.0,1.0,11.0,9.0,2026-04
Bundesliga 2,2026-04-12,Elversberg,Schalke 04,1.0,2.0,8.0,2.0,1.0,3.0,0.0,1.0,11.0,9.0,2026-04
Bundesliga 2,2026-04-12,Paderborn,Magdeburg,4.0,3.0,4.0,7.0,2.0,1.0,0.0,0.0,10.0,16.0,2026-04
Primeira Liga,2026-04-12,Alverca,Casa Pia,3.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,11.0,15.0,2026-04
Primeira Liga,2026-04-12,Estoril,Porto,1.0,3.0,1.0,8.0,3.0,1.0,0.0,0.0,8.0,20.0,2026-04
Primeira Liga,2026-04-12,Sp Braga,Arouca,1.0,0.0,6.0,5.0,2.0,2.0,1.0,0.0,6.0,9.0,2026-04
Primeira Liga,2026-04-12,Benfica,Nacional,2.0,0.0,15.0,1.0,1.0,5.0,0.0,0.0,24.0,7.0,2026-04
La Liga 2,2026-04-12,Cadiz,Andorra,0.0,1.0,6.0,3.0,4.0,2.0,0.0,0.0,11.0,7.0,2026-04
La Liga 2,2026-04-12,Mirandes,Castellon,2.0,2.0,8.0,7.0,0.0,1.0,0.0,1.0,10.0,19.0,2026-04
Ligue 1,2026-04-12,Toulouse,Lille,0.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,9.0,15.0,2026-04
La Liga,2026-04-12,Osasuna,Betis,1.0,1.0,6.0,3.0,3.0,4.0,0.0,0.0,12.0,8.0,2026-04
Jupiler Pro League,2026-04-12,Anderlecht,Gent,3.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,15.0,12.0,2026-04
Serie A,2026-04-12,Parma,Napoli,1.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,3.0,20.0,2026-04
Jupiler Pro League,2026-04-12,Genk,Oud-Heverlee Leuven,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,16.0,7.0,2026-04
Serie A,2026-04-12,Genoa,Sassuolo,2.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0,14.0,15.0,2026-04
Jupiler Pro League,2026-04-12,Dender,Waregem,1.0,2.0,2.0,6.0,2.0,0.0,0.0,0.0,15.0,24.0,2026-04
Ligue 1,2026-04-12,Lyon,Lorient,2.0,0.0,4.0,6.0,4.0,1.0,0.0,0.0,11.0,12.0,2026-04
Premiership Escocia,2026-04-12,Falkirk,Rangers,3.0,6.0,2.0,1.0,3.0,4.0,0.0,0.0,7.0,20.0,2026-04
Ligue 1,2026-04-12,Nice,Le Havre,1.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,15.0,11.0,2026-04
Championship,2026-04-12,Birmingham,Wrexham,2.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,15.0,4.0,2026-04
Serie A,2026-04-12,Bologna,Lecce,2.0,0.0,8.0,6.0,0.0,2.0,0.0,0.0,12.0,6.0,2026-04
Bundesliga 2,2026-04-12,Bochum,Braunschweig,4.0,1.0,2.0,5.0,6.0,1.0,0.0,0.0,15.0,15.0,2026-04
La Liga,2026-04-12,Mallorca,Vallecano,3.0,0.0,6.0,7.0,1.0,4.0,0.0,0.0,12.0,17.0,2026-04
Turkey Super Lig,2026-04-12,Galatasaray,Kocaelispor,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,13.0,8.0,2026-04
Serie B,2026-04-12,Padova,Empoli,1.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,16.0,11.0,2026-04
Bundesliga,2026-04-12,FC Koln,Werder Bremen,3.0,1.0,8.0,5.0,3.0,2.0,0.0,1.0,25.0,6.0,2026-04
La Liga 2,2026-04-12,Huesca,La Coruna,1.0,1.0,6.0,9.0,2.0,2.0,1.0,0.0,9.0,17.0,2026-04
Bundesliga,2026-04-12,Stuttgart,Hamburg,4.0,0.0,8.0,2.0,2.0,1.0,0.0,0.0,23.0,9.0,2026-04
Jupiler Pro League,2026-04-12,Mechelen,St. Gilloise,0.0,1.0,2.0,9.0,1.0,4.0,0.0,0.0,4.0,18.0,2026-04
La Liga,2026-04-12,Celta,Oviedo,0.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,9.0,8.0,2026-04
Eredivisie,2026-04-12,Zwolle,Excelsior,2.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,15.0,16.0,2026-04
Premier League,2026-04-12,Crystal Palace,Newcastle,2.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,11.0,7.0,2026-04
Serie B,2026-04-12,Reggiana,Carrarese,2.0,0.0,4.0,8.0,1.0,3.0,0.0,0.0,10.0,19.0,2026-04
Eredivisie,2026-04-12,Nijmegen,Feyenoord,1.0,1.0,4.0,1.0,3.0,4.0,0.0,0.0,15.0,13.0,2026-04
Eredivisie,2026-04-12,AZ Alkmaar,Heerenveen,3.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,23.0,7.0,2026-04
Turkey Super Lig,2026-04-12,Goztep,Kasimpasa,3.0,3.0,4.0,2.0,3.0,5.0,0.0,1.0,18.0,8.0,2026-04
Premier League,2026-04-12,Chelsea,Man City,0.0,3.0,4.0,12.0,3.0,1.0,0.0,0.0,12.0,18.0,2026-04
Turkey Super Lig,2026-04-12,Konyaspor,Karagumruk,3.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,10.0,11.0,2026-04
La Liga,2026-04-12,Ath Bilbao,Villarreal,1.0,2.0,15.0,3.0,2.0,3.0,0.0,0.0,18.0,12.0,2026-04
Bundesliga,2026-04-12,Mainz,Freiburg,0.0,1.0,6.0,4.0,1.0,3.0,0.0,0.0,10.0,8.0,2026-04
Eredivisie,2026-04-12,For Sittard,NAC Breda,1.0,1.0,5.0,8.0,2.0,1.0,0.0,0.0,10.0,14.0,2026-04
Serie B,2026-04-12,Spezia,Mantova,0.0,2.0,6.0,0.0,2.0,3.0,0.0,0.0,12.0,13.0,2026-04
Premier League,2026-04-12,Sunderland,Tottenham,1.0,0.0,2.0,6.0,3.0,3.0,0.0,0.0,13.0,11.0,2026-04
Premier League,2026-04-12,Nott'm Forest,Aston Villa,1.0,1.0,7.0,3.0,2.0,2.0,0.0,0.0,15.0,12.0,2026-04
National League,2026-04-11,Forest Green,Braintree Town,3.0,1.0,,,1.0,1.0,0.0,0.0,,,2026-04
Ligue 1,2026-04-11,Auxerre,Nantes,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,5.0,13.0,2026-04
League 1,2026-04-11,Burton,AFC Wimbledon,1.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,12.0,5.0,2026-04
Eredivisie,2026-04-11,Sparta Rotterdam,PSV Eindhoven,0.0,2.0,2.0,5.0,1.0,6.0,0.0,0.0,9.0,18.0,2026-04
Eredivisie,2026-04-11,Groningen,Go Ahead Eagles,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,24.0,10.0,2026-04
Serie B,2026-04-11,Juve Stabia,Cesena,2.0,0.0,6.0,2.0,1.0,2.0,0.0,0.0,7.0,16.0,2026-04
Serie B,2026-04-11,Pescara,Sampdoria,1.0,2.0,5.0,3.0,3.0,4.0,0.0,0.0,12.0,14.0,2026-04
Serie B,2026-04-11,Sudtirol,Modena,1.0,1.0,7.0,9.0,1.0,1.0,0.0,0.0,18.0,17.0,2026-04
Serie B,2026-04-11,Virtus Entella,Venezia,1.0,1.0,4.0,2.0,3.0,4.0,0.0,1.0,9.0,10.0,2026-04
Serie B,2026-04-11,Avellino,Catanzaro,1.0,1.0,6.0,1.0,4.0,5.0,0.0,1.0,19.0,7.0,2026-04
Serie B,2026-04-11,Monza,Bari,2.0,0.0,7.0,1.0,1.0,2.0,0.0,0.0,18.0,7.0,2026-04
National League,2026-04-11,Carlisle,Sutton,3.0,0.0,,,1.0,5.0,0.0,0.0,,,2026-04
Eredivisie,2026-04-11,Utrecht,Telstar,4.0,1.0,7.0,5.0,2.0,1.0,0.0,0.0,18.0,13.0,2026-04
National League,2026-04-11,Boston Utd,Truro,1.0,0.0,,,1.0,0.0,0.0,0.0,,,2026-04
National League,2026-04-11,Southend,Solihull,0.0,0.0,,,2.0,2.0,0.0,0.0,,,2026-04
National League,2026-04-11,Woking,Morecambe,5.0,1.0,,,3.0,0.0,0.0,0.0,,,2026-04
National League,2026-04-11,Yeovil,Halifax,0.0,0.0,,,1.0,3.0,0.0,0.0,,,2026-04
National League,2026-04-11,Rochdale,Wealdstone,2.0,1.0,,,2.0,1.0,0.0,0.0,,,2026-04
Premiership Escocia,2026-04-11,Aberdeen,Hibernian,2.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,17.0,4.0,2026-04
Premiership Escocia,2026-04-11,Celtic,St Mirren,1.0,0.0,3.0,7.0,0.0,2.0,0.0,0.0,7.0,5.0,2026-04
Eredivisie,2026-04-11,Heracles,Ajax,0.0,3.0,7.0,5.0,2.0,0.0,0.0,1.0,15.0,18.0,2026-04
Premiership Escocia,2026-04-11,Dundee United,Livingston,3.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,15.0,14.0,2026-04
Premiership Escocia,2026-04-11,Hearts,Motherwell,3.0,1.0,6.0,4.0,1.0,2.0,0.0,0.0,12.0,12.0,2026-04
League 1,2026-04-11,Doncaster,Reading,1.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,9.0,8.0,2026-04
National League,2026-04-11,Aldershot,Gateshead,0.0,1.0,,,3.0,5.0,0.0,0.0,,,2026-04
League 1,2026-04-11,Rotherham,Barnsley,1.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,7.0,9.0,2026-04
Ligue 2,2026-04-11,Red Star,Bastia,4.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,18.0,12.0,2026-04
National League,2026-04-11,Scunthorpe,Brackley Town,1.0,0.0,,,1.0,3.0,0.0,0.0,,,2026-04
League 1 Escocia,2026-04-11,East Fife,Peterhead,2.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,10.0,6.0,2026-04
League 1 Escocia,2026-04-11,Hamilton,Alloa,1.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0,9.0,8.0,2026-04
League 1,2026-04-11,Blackpool,Peterboro,3.0,1.0,11.0,3.0,1.0,2.0,1.0,0.0,16.0,11.0,2026-04
League 2,2026-04-11,Grimsby,Crewe,3.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,16.0,8.0,2026-04
League 2,2026-04-11,Cambridge,Notts County,4.0,0.0,4.0,4.0,0.0,2.0,1.0,0.0,13.0,8.0,2026-04
League 2,2026-04-11,Newport County,Harrogate,2.0,1.0,8.0,7.0,2.0,1.0,0.0,0.0,11.0,10.0,2026-04
League 2,2026-04-11,Salford,Gillingham,0.0,0.0,3.0,5.0,1.0,2.0,0.0,0.0,12.0,5.0,2026-04
League 2,2026-04-11,Walsall,Cheltenham,0.0,4.0,0.0,5.0,1.0,1.0,0.0,0.0,8.0,15.0,2026-04
League 2,2026-04-11,Chesterfield,Tranmere,1.0,1.0,6.0,7.0,2.0,4.0,0.0,0.0,7.0,13.0,2026-04
League 2,2026-04-11,Barnet,Barrow,3.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,23.0,5.0,2026-04
League 2,2026-04-11,Accrington,Fleetwood Town,1.0,2.0,4.0,8.0,2.0,2.0,0.0,0.0,11.0,13.0,2026-04
League 2,2026-04-11,Milton Keynes Dons,Bromley,2.0,1.0,2.0,9.0,1.0,3.0,1.0,0.0,10.0,19.0,2026-04
League 2,2026-04-11,Shrewsbury,Oldham,1.0,0.0,3.0,5.0,2.0,2.0,0.0,0.0,8.0,10.0,2026-04
League 1,2026-04-11,Huddersfield,Wycombe,3.0,3.0,10.0,5.0,0.0,2.0,0.0,0.0,22.0,8.0,2026-04
League 1 Escocia,2026-04-11,Stenhousemuir,Inverness C,1.0,1.0,5.0,4.0,2.0,5.0,0.0,0.0,9.0,9.0,2026-04
League 1,2026-04-11,Wigan,Mansfield,2.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,8.0,13.0,2026-04
Turkey Super Lig,2026-04-11,Kayserispor,Fenerbahce,0.0,4.0,4.0,5.0,3.0,3.0,0.0,0.0,11.0,18.0,2026-04
Turkey Super Lig,2026-04-11,Alanyaspor,Trabzonspor,1.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,8.0,17.0,2026-04
Turkey Super Lig,2026-04-11,Buyuksehyr,Genclerbirligi,3.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,21.0,12.0,2026-04
Ligue 2,2026-04-11,St Etienne,Dunkerque,2.0,1.0,6.0,2.0,1.0,2.0,0.0,0.0,20.0,6.0,2026-04
League 2,2026-04-11,Bristol Rvs,Crawley Town,3.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,11.0,23.0,2026-04
Ligue 2,2026-04-11,Boulogne,Le Mans,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,13.0,2026-04
La Liga,2026-04-11,Sevilla,Ath Madrid,2.0,1.0,6.0,6.0,4.0,4.0,0.0,0.0,11.0,13.0,2026-04
La Liga,2026-04-11,Barcelona,Espanol,4.0,1.0,7.0,5.0,3.0,6.0,0.0,0.0,20.0,10.0,2026-04
La Liga,2026-04-11,Elche,Valencia,1.0,0.0,5.0,9.0,1.0,1.0,0.0,0.0,8.0,22.0,2026-04
La Liga,2026-04-11,Sociedad,Alaves,3.0,3.0,9.0,5.0,2.0,4.0,1.0,0.0,12.0,12.0,2026-04
League 1 Escocia,2026-04-11,Kelty Hearts,Montrose,3.0,1.0,4.0,2.0,3.0,1.0,0.0,0.0,9.0,7.0,2026-04
League 1,2026-04-11,Bradford,Stevenage,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,13.0,3.0,2026-04
League 1,2026-04-11,Lincoln,Leyton Orient,2.0,1.0,4.0,6.0,2.0,4.0,0.0,0.0,18.0,12.0,2026-04
Ligue 1,2026-04-11,Rennes,Angers,2.0,1.0,11.0,3.0,0.0,2.0,0.0,0.0,15.0,6.0,2026-04
Premier League,2026-04-11,Arsenal,Bournemouth,1.0,2.0,10.0,1.0,1.0,3.0,0.0,0.0,15.0,8.0,2026-04
Bundesliga,2026-04-11,Heidenheim,Union Berlin,3.0,1.0,3.0,5.0,0.0,2.0,0.0,0.0,7.0,10.0,2026-04
League 2 Escocia,2026-04-11,Edinburgh City,Clyde,0.0,2.0,3.0,5.0,2.0,1.0,0.0,0.0,8.0,6.0,2026-04
Bundesliga,2026-04-11,Wolfsburg,Ein Frankfurt,1.0,2.0,7.0,7.0,2.0,1.0,0.0,0.0,22.0,10.0,2026-04
Championship,2026-04-11,Middlesbrough,Portsmouth,0.0,1.0,14.0,2.0,1.0,4.0,0.0,0.0,20.0,3.0,2026-04
Championship,2026-04-11,Oxford,Watford,2.0,0.0,10.0,5.0,1.0,2.0,0.0,0.0,15.0,12.0,2026-04
Championship Escocia,2026-04-11,St Johnstone,Airdrie Utd,4.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,13.0,0.0,2026-04
Championship,2026-04-11,Southampton,Derby,2.0,1.0,6.0,2.0,1.0,2.0,0.0,0.0,15.0,9.0,2026-04
Championship,2026-04-11,Sheffield United,Hull,2.0,1.0,15.0,4.0,2.0,5.0,0.0,1.0,15.0,18.0,2026-04
La Liga 2,2026-04-11,Burgos,Sp Gijon,1.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,10.0,11.0,2026-04
La Liga 2,2026-04-11,Leganes,Albacete,2.0,1.0,10.0,4.0,1.0,3.0,0.0,0.0,20.0,9.0,2026-04
La Liga 2,2026-04-11,Malaga,Las Palmas,2.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,17.0,11.0,2026-04
La Liga 2,2026-04-11,Cordoba,Zaragoza,1.0,0.0,5.0,5.0,3.0,6.0,0.0,0.0,13.0,10.0,2026-04
Bundesliga,2026-04-11,St Pauli,Bayern Munich,0.0,5.0,3.0,4.0,1.0,2.0,0.0,0.0,6.0,20.0,2026-04
League 2 Escocia,2026-04-11,Elgin,Annan Athletic,0.0,3.0,5.0,2.0,3.0,3.0,0.0,0.0,8.0,11.0,2026-04
Bundesliga,2026-04-11,RB Leipzig,M'gladbach,1.0,0.0,11.0,4.0,4.0,1.0,0.0,0.0,24.0,15.0,2026-04
Jupiler Pro League,2026-04-11,St Truiden,Club Brugge,1.0,2.0,10.0,5.0,3.0,2.0,0.0,0.0,19.0,16.0,2026-04
Serie A,2026-04-11,Torino,Verona,2.0,1.0,3.0,6.0,1.0,4.0,0.0,0.0,11.0,18.0,2026-04
Serie A,2026-04-11,Cagliari,Cremonese,1.0,0.0,6.0,5.0,1.0,1.0,0.0,0.0,17.0,5.0,2026-04
Championship,2026-04-11,Norwich,Ipswich,0.0,2.0,13.0,1.0,5.0,5.0,0.0,0.0,15.0,9.0,2026-04
Serie A,2026-04-11,Milan,Udinese,0.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,20.0,12.0,2026-04
League 2 Escocia,2026-04-11,Forfar,East Kilbride,1.0,0.0,4.0,3.0,1.0,4.0,0.0,0.0,7.0,5.0,2026-04
Jupiler Pro League,2026-04-11,Cercle Brugge,RAAL La Louviere,3.0,0.0,9.0,5.0,1.0,1.0,0.0,0.0,20.0,10.0,2026-04
Jupiler Pro League,2026-04-11,Standard,Westerlo,1.0,2.0,1.0,7.0,3.0,2.0,1.0,0.0,7.0,18.0,2026-04
Serie A,2026-04-11,Atalanta,Juventus,0.0,1.0,13.0,2.0,1.0,3.0,0.0,0.0,22.0,7.0,2026-04
Championship,2026-04-11,QPR,Bristol City,0.0,0.0,3.0,6.0,4.0,2.0,0.0,0.0,10.0,13.0,2026-04
Bundesliga,2026-04-11,Dortmund,Leverkusen,0.0,1.0,5.0,5.0,3.0,0.0,0.0,0.0,14.0,11.0,2026-04
Championship,2026-04-11,Coventry,Sheffield Weds,0.0,0.0,7.0,2.0,0.0,3.0,0.0,0.0,20.0,8.0,2026-04
Premier League,2026-04-11,Brentford,Everton,2.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,17.0,14.0,2026-04
Bundesliga 2,2026-04-11,Preußen Münster,Greuther Furth,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,12.0,6.0,2026-04
League 1,2026-04-11,Plymouth,Exeter,2.0,2.0,12.0,2.0,2.0,4.0,0.0,0.0,20.0,5.0,2026-04
League 1,2026-04-11,Cardiff,Bolton,2.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,19.0,6.0,2026-04
National League,2026-04-11,Boreham Wood,Hartlepool,3.0,0.0,,,1.0,1.0,0.0,0.0,,,2026-04
Championship Escocia,2026-04-11,Raith Rvs,Morton,3.0,2.0,9.0,2.0,0.0,2.0,0.0,0.0,16.0,7.0,2026-04
National League,2026-04-11,Altrincham,Eastleigh,1.0,0.0,,,1.0,0.0,0.0,0.0,,,2026-04
Championship Escocia,2026-04-11,Partick,Dunfermline,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,12.0,5.0,2026-04
Premier League,2026-04-11,Burnley,Brighton,0.0,2.0,8.0,2.0,2.0,1.0,0.0,0.0,10.0,13.0,2026-04
Primeira Liga,2026-04-11,AVS,Guimaraes,1.0,1.0,5.0,4.0,5.0,1.0,0.0,0.0,17.0,14.0,2026-04
Primeira Liga,2026-04-11,Santa Clara,Rio Ave,0.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,13.0,4.0,2026-04
Primeira Liga,2026-04-11,Estrela,Sp Lisbon,0.0,1.0,4.0,13.0,3.0,1.0,0.0,0.0,9.0,10.0,2026-04
Bundesliga 2,2026-04-11,Darmstadt,Hannover,0.0,2.0,2.0,6.0,0.0,2.0,0.0,0.0,16.0,11.0,2026-04
League 1 Escocia,2026-04-11,Queen of Sth,Cove Rangers,2.0,0.0,7.0,5.0,1.0,1.0,0.0,0.0,22.0,7.0,2026-04
Bundesliga 2,2026-04-11,Nurnberg,Dresden,0.0,2.0,5.0,4.0,1.0,1.0,0.0,0.0,16.0,9.0,2026-04
National League,2026-04-11,Tamworth,York,0.0,1.0,,,2.0,3.0,0.0,0.0,,,2026-04
Championship Escocia,2026-04-11,Ayr,Arbroath,1.0,0.0,7.0,3.0,3.0,2.0,0.0,0.0,12.0,3.0,2026-04
League 2 Escocia,2026-04-11,Spartans,Stranraer,1.0,2.0,6.0,7.0,1.0,4.0,0.0,0.0,14.0,11.0,2026-04
Premiership Escocia,2026-04-11,Kilmarnock,Dundee,2.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,13.0,8.0,2026-04
Championship,2026-04-11,Stoke,Blackburn,1.0,1.0,4.0,3.0,3.0,3.0,1.0,0.0,10.0,11.0,2026-04
League 2 Escocia,2026-04-11,Dumbarton,Stirling,2.0,1.0,10.0,6.0,1.0,3.0,1.0,0.0,14.0,9.0,2026-04
Championship,2026-04-11,Charlton,Preston,1.0,2.0,7.0,4.0,2.0,3.0,0.0,0.0,17.0,14.0,2026-04
Championship,2026-04-11,Leicester,Swansea,0.0,1.0,12.0,2.0,2.0,0.0,0.0,0.0,19.0,8.0,2026-04
Premier League,2026-04-11,Liverpool,Fulham,2.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,18.0,19.0,2026-04
Bundesliga 2,2026-04-11,Hertha,Kaiserslautern,0.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,19.0,11.0,2026-04
League 2,2026-04-10,Colchester,Swindon,3.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,25.0,4.0,2026-04
Premier League,2026-04-10,West Ham,Wolves,4.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,18.0,14.0,2026-04
