League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
National League,2025-08-19,Woking,Wealdstone,1.0,2.0,,,1.0,5.0,0.0,0.0,,,2025-08
National League,2025-08-19,Altrincham,Hartlepool,0.0,2.0,,,1.0,1.0,0.0,0.0,,,2025-08
National League,2025-08-19,Boston Utd,Halifax,0.0,1.0,,,2.0,3.0,0.0,0.0,,,2025-08
National League,2025-08-19,Carlisle,Solihull,1.0,1.0,,,2.0,0.0,0.0,0.0,,,2025-08
National League,2025-08-19,Tamworth,Truro,2.0,0.0,,,2.0,2.0,0.0,0.0,,,2025-08
League 1,2025-08-19,Luton,Wigan,1.0,0.0,8.0,4.0,1.0,2.0,0.0,0.0,13.0,9.0,2025-08
League 2,2025-08-19,Bristol Rvs,Oldham,0.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,13.0,10.0,2025-08
League 2,2025-08-19,Walsall,Grimsby,0.0,1.0,4.0,6.0,2.0,2.0,0.0,0.0,11.0,15.0,2025-08
League 2,2025-08-19,Newport County,Salford,0.0,1.0,5.0,3.0,1.0,3.0,0.0,0.0,11.0,11.0,2025-08
League 1,2025-08-19,Wycombe,Exeter,0.0,1.0,6.0,7.0,4.0,3.0,0.0,0.0,19.0,6.0,2025-08
La Liga,2025-08-19,Real Madrid,Osasuna,1.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,18.0,2.0,2025-08
League 1,2025-08-19,Plymouth,Leyton Orient,0.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,12.0,10.0,2025-08
League 1,2025-08-19,Port Vale,Stevenage,1.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,15.0,11.0,2025-08
League 2,2025-08-19,Crawley Town,Milton Keynes Dons,1.0,1.0,8.0,11.0,4.0,1.0,0.0,0.0,12.0,15.0,2025-08
League 1,2025-08-19,Northampton,Lincoln,0.0,1.0,6.0,1.0,3.0,4.0,0.0,0.0,10.0,3.0,2025-08
League 1,2025-08-19,Peterboro,Barnsley,0.0,1.0,2.0,5.0,1.0,3.0,0.0,0.0,7.0,15.0,2025-08
League 1,2025-08-19,Huddersfield,Doncaster,2.0,0.0,7.0,6.0,3.0,3.0,0.0,0.0,11.0,12.0,2025-08
League 1,2025-08-19,AFC Wimbledon,Cardiff,0.0,1.0,5.0,2.0,2.0,2.0,0.0,0.0,16.0,16.0,2025-08
League 2,2025-08-19,Cheltenham,Bromley,1.0,2.0,12.0,7.0,1.0,3.0,0.0,0.0,13.0,18.0,2025-08
League 2,2025-08-19,Colchester,Cambridge,1.0,2.0,2.0,11.0,2.0,4.0,0.0,0.0,9.0,12.0,2025-08
League 2,2025-08-19,Fleetwood Town,Crewe,1.0,4.0,2.0,3.0,6.0,4.0,0.0,0.0,9.0,17.0,2025-08
League 2,2025-08-19,Gillingham,Chesterfield,4.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,11.0,7.0,2025-08
League 2,2025-08-19,Harrogate,Barrow,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,22.0,17.0,2025-08
League 2,2025-08-19,Swindon,Barnet,0.0,2.0,6.0,8.0,2.0,3.0,0.0,0.0,8.0,11.0,2025-08
League 1,2025-08-19,Mansfield,Blackpool,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,2025-08
La Liga 2,2025-08-18,Sp Gijon,Cordoba,2.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,9.0,15.0,2025-08
Turkey Super Lig,2025-08-18,Kasimpasa,Trabzonspor,0.0,1.0,6.0,4.0,2.0,2.0,0.0,0.0,8.0,11.0,2025-08
Primeira Liga,2025-08-18,Gil Vicente,Porto,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0.0,14.0,15.0,2025-08
Ligue 2,2025-08-18,Le Mans,Montpellier,1.0,2.0,5.0,9.0,3.0,2.0,0.0,0.0,11.0,12.0,2025-08
La Liga,2025-08-18,Elche,Betis,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,12.0,2025-08
La Liga 2,2025-08-18,Almeria,Albacete,4.0,4.0,17.0,5.0,3.0,2.0,0.0,0.0,31.0,17.0,2025-08
Premier League,2025-08-18,Leeds,Everton,1.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,21.0,7.0,2025-08
Primeira Liga,2025-08-17,Sp Lisbon,Arouca,6.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,19.0,7.0,2025-08
Eredivisie,2025-08-17,Go Ahead Eagles,Ajax,2.0,2.0,6.0,9.0,1.0,2.0,0.0,0.0,9.0,22.0,2025-08
Turkey Super Lig,2025-08-17,Konyaspor,Gaziantep,3.0,0.0,2.0,6.0,3.0,3.0,0.0,0.0,15.0,17.0,2025-08
Eredivisie,2025-08-17,Sparta Rotterdam,Utrecht,2.0,1.0,5.0,6.0,1.0,3.0,0.0,0.0,15.0,20.0,2025-08
Turkey Super Lig,2025-08-17,Genclerbirligi,Antalyaspor,0.0,1.0,8.0,3.0,0.0,2.0,0.0,0.0,14.0,8.0,2025-08
Ligue 1,2025-08-17,Angers,Paris FC,1.0,0.0,3.0,7.0,2.0,1.0,1.0,0.0,8.0,17.0,2025-08
Ligue 1,2025-08-17,Auxerre,Lorient,1.0,0.0,4.0,5.0,3.0,2.0,0.0,0.0,7.0,14.0,2025-08
La Liga 2,2025-08-17,Sociedad B,Zaragoza,1.0,0.0,2.0,9.0,4.0,2.0,0.0,0.0,3.0,18.0,2025-08
Turkey Super Lig,2025-08-17,Buyuksehyr,Kayserispor,1.0,1.0,5.0,7.0,1.0,1.0,0.0,0.0,13.0,9.0,2025-08
Primeira Liga,2025-08-17,Santa Clara,Moreirense,0.0,1.0,3.0,0.0,4.0,5.0,0.0,0.0,12.0,6.0,2025-08
Primeira Liga,2025-08-17,Alverca,Sp Braga,0.0,3.0,1.0,5.0,2.0,1.0,0.0,0.0,12.0,12.0,2025-08
La Liga 2,2025-08-17,Las Palmas,Andorra,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,10.0,7.0,2025-08
Ligue 1,2025-08-17,Nantes,Paris SG,0.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,6.0,18.0,2025-08
Turkey Super Lig,2025-08-17,Besiktas,Eyupspor,2.0,1.0,10.0,3.0,2.0,2.0,0.0,0.0,18.0,11.0,2025-08
Primeira Liga,2025-08-17,Rio Ave,Nacional,1.0,1.0,6.0,6.0,2.0,4.0,0.0,1.0,20.0,13.0,2025-08
Eredivisie,2025-08-17,Volendam,AZ Alkmaar,2.0,2.0,3.0,4.0,1.0,3.0,0.0,0.0,8.0,19.0,2025-08
Eredivisie,2025-08-17,Twente,PSV Eindhoven,0.0,2.0,8.0,6.0,1.0,2.0,0.0,0.0,19.0,15.0,2025-08
Ligue 1,2025-08-17,Metz,Strasbourg,0.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,9.0,2025-08
Jupiler Pro League,2025-08-17,Cercle Brugge,Westerlo,4.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,12.0,25.0,2025-08
Championship,2025-08-17,Ipswich,Southampton,1.0,1.0,4.0,5.0,2.0,2.0,0.0,0.0,14.0,11.0,2025-08
La Liga 2,2025-08-17,Huesca,Leganes,1.0,1.0,5.0,3.0,2.0,2.0,0.0,0.0,14.0,7.0,2025-08
La Liga,2025-08-17,Celta,Getafe,0.0,2.0,9.0,3.0,3.0,2.0,0.0,0.0,11.0,10.0,2025-08
La Liga 2,2025-08-17,Cadiz,Mirandes,1.0,0.0,8.0,0.0,3.0,2.0,0.0,1.0,24.0,1.0,2025-08
Premier League,2025-08-17,Man United,Arsenal,0.0,1.0,3.0,4.0,1.0,4.0,0.0,0.0,22.0,9.0,2025-08
Premier League,2025-08-17,Nott'm Forest,Brentford,3.0,1.0,5.0,5.0,1.0,2.0,0.0,0.0,11.0,10.0,2025-08
Premier League,2025-08-17,Chelsea,Crystal Palace,0.0,0.0,11.0,2.0,2.0,3.0,0.0,0.0,19.0,12.0,2025-08
Championship,2025-08-17,Hull,Oxford,3.0,2.0,10.0,4.0,1.0,1.0,0.0,0.0,19.0,11.0,2025-08
La Liga,2025-08-17,Espanol,Ath Madrid,2.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,10.0,15.0,2025-08
La Liga,2025-08-17,Ath Bilbao,Sevilla,3.0,2.0,10.0,1.0,0.0,2.0,0.0,0.0,14.0,12.0,2025-08
Eredivisie,2025-08-17,NAC Breda,For Sittard,2.0,1.0,4.0,5.0,2.0,3.0,0.0,0.0,14.0,10.0,2025-08
Ligue 1,2025-08-17,Brest,Lille,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,18.0,10.0,2025-08
Jupiler Pro League,2025-08-17,Dender,Anderlecht,0.0,2.0,2.0,7.0,1.0,1.0,0.0,0.0,8.0,17.0,2025-08
Jupiler Pro League,2025-08-17,St Truiden,RAAL La Louviere,2.0,1.0,4.0,5.0,1.0,2.0,0.0,0.0,13.0,11.0,2025-08
Jupiler Pro League,2025-08-17,Charleroi,Antwerp,1.0,1.0,4.0,1.0,3.0,3.0,0.0,0.0,13.0,10.0,2025-08
Premier League,2025-08-16,Brighton,Fulham,1.0,1.0,4.0,3.0,3.0,3.0,0.0,0.0,10.0,7.0,2025-08
League 2 Escocia,2025-08-16,Forfar,Stirling,4.0,2.0,5.0,3.0,3.0,2.0,0.0,0.0,19.0,11.0,2025-08
Premier League,2025-08-16,Aston Villa,Newcastle,0.0,0.0,3.0,6.0,1.0,1.0,1.0,0.0,3.0,16.0,2025-08
Ligue 1,2025-08-16,Lens,Lyon,0.0,1.0,13.0,8.0,2.0,3.0,0.0,0.0,18.0,11.0,2025-08
Premier League,2025-08-16,Sunderland,West Ham,3.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,10.0,12.0,2025-08
Premier League,2025-08-16,Tottenham,Burnley,3.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,16.0,14.0,2025-08
Premier League,2025-08-16,Wolves,Man City,0.0,4.0,4.0,6.0,1.0,2.0,0.0,0.0,9.0,15.0,2025-08
League 2 Escocia,2025-08-16,East Kilbride,Stranraer,3.0,1.0,8.0,1.0,2.0,0.0,1.0,0.0,15.0,6.0,2025-08
League 2 Escocia,2025-08-16,Edinburgh City,Annan Athletic,2.0,2.0,8.0,1.0,2.0,4.0,0.0,0.0,16.0,8.0,2025-08
Jupiler Pro League,2025-08-16,Waregem,Club Brugge,0.0,1.0,3.0,9.0,2.0,2.0,0.0,0.0,5.0,19.0,2025-08
League 2 Escocia,2025-08-16,Dumbarton,Elgin,1.0,1.0,7.0,11.0,3.0,4.0,0.0,0.0,2.0,13.0,2025-08
League 2 Escocia,2025-08-16,Clyde,Spartans,1.0,3.0,9.0,6.0,2.0,0.0,0.0,0.0,15.0,10.0,2025-08
League 1 Escocia,2025-08-16,Cove Rangers,Montrose,3.0,3.0,6.0,2.0,4.0,1.0,0.0,1.0,15.0,5.0,2025-08
League 1 Escocia,2025-08-16,Hamilton,East Fife,1.0,2.0,7.0,7.0,1.0,2.0,0.0,0.0,13.0,10.0,2025-08
League 1 Escocia,2025-08-16,Inverness C,Stenhousemuir,1.0,2.0,9.0,1.0,2.0,3.0,0.0,0.0,19.0,4.0,2025-08
League 1 Escocia,2025-08-16,Queen of Sth,Peterhead,4.0,0.0,9.0,9.0,3.0,3.0,0.0,0.0,24.0,8.0,2025-08
League 1,2025-08-16,Barnsley,Bolton,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,5.0,17.0,2025-08
Jupiler Pro League,2025-08-16,Mechelen,Gent,1.0,1.0,2.0,11.0,2.0,1.0,0.0,0.0,7.0,23.0,2025-08
Jupiler Pro League,2025-08-16,St. Gilloise,Standard,3.0,0.0,12.0,1.0,1.0,2.0,0.0,1.0,24.0,4.0,2025-08
League 2,2025-08-16,Oldham,Swindon,1.0,2.0,4.0,2.0,0.0,3.0,0.0,0.0,13.0,13.0,2025-08
National League,2025-08-16,Rochdale,Altrincham,2.0,1.0,,,1.0,5.0,0.0,0.0,,,2025-08
League 2,2025-08-16,Barrow,Notts County,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,11.0,7.0,2025-08
National League,2025-08-16,Hartlepool,Braintree Town,2.0,0.0,,,1.0,1.0,0.0,1.0,,,2025-08
League 2,2025-08-16,Cambridge,Harrogate,1.0,1.0,9.0,3.0,1.0,1.0,0.0,0.0,16.0,4.0,2025-08
League 2,2025-08-16,Salford,Accrington,2.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,10.0,12.0,2025-08
League 2,2025-08-16,Shrewsbury,Colchester,0.0,2.0,6.0,1.0,2.0,1.0,1.0,0.0,8.0,9.0,2025-08
League 2,2025-08-16,Milton Keynes Dons,Cheltenham,5.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,16.0,9.0,2025-08
League 2,2025-08-16,Grimsby,Newport County,2.0,1.0,12.0,3.0,2.0,3.0,0.0,0.0,22.0,12.0,2025-08
League 2,2025-08-16,Crewe,Crawley Town,1.0,0.0,7.0,3.0,4.0,2.0,0.0,0.0,13.0,16.0,2025-08
League 2,2025-08-16,Tranmere,Gillingham,1.0,1.0,3.0,4.0,2.0,2.0,0.0,1.0,12.0,6.0,2025-08
Primeira Liga,2025-08-16,Guimaraes,Estoril,3.0,2.0,4.0,2.0,4.0,3.0,0.0,0.0,16.0,11.0,2025-08
National League,2025-08-16,Forest Green,Yeovil,2.0,0.0,,,1.0,3.0,0.0,1.0,,,2025-08
National League,2025-08-16,Scunthorpe,Woking,3.0,1.0,,,2.0,2.0,0.0,0.0,,,2025-08
National League,2025-08-16,Eastleigh,Gateshead,0.0,2.0,,,2.0,1.0,0.0,0.0,,,2025-08
National League,2025-08-16,Carlisle,Boreham Wood,3.0,3.0,,,1.0,1.0,0.0,0.0,,,2025-08
National League,2025-08-16,Aldershot,Boston Utd,2.0,3.0,,,3.0,2.0,1.0,0.0,,,2025-08
Ligue 1,2025-08-16,Monaco,Le Havre,3.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,13.0,9.0,2025-08
Primeira Liga,2025-08-16,Estrela,Benfica,0.0,1.0,5.0,4.0,3.0,3.0,0.0,0.0,15.0,14.0,2025-08
League 2,2025-08-16,Bromley,Fleetwood Town,2.0,2.0,7.0,2.0,4.0,2.0,0.0,0.0,17.0,14.0,2025-08
Primeira Liga,2025-08-16,Tondela,Famalicao,0.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,15.0,14.0,2025-08
Ligue 2,2025-08-16,Annecy,Dunkerque,2.0,2.0,3.0,5.0,4.0,1.0,0.0,0.0,8.0,5.0,2025-08
Outrigger Challenge Cup,2025-08-16,Turks and Caicos Islands,Marshall Islands,3.0,2.0,,,,,,,,,2025-08
League 1,2025-08-16,Wigan,Peterboro,2.0,0.0,3.0,10.0,1.0,2.0,0.0,0.0,10.0,15.0,2025-08
Ligue 1,2025-08-16,Nice,Toulouse,0.0,1.0,9.0,4.0,2.0,3.0,0.0,0.0,13.0,10.0,2025-08
Championship,2025-08-16,Bristol City,Charlton,0.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,14.0,8.0,2025-08
Ligue 2,2025-08-16,St Etienne,Rodez,4.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,19.0,5.0,2025-08
League 1,2025-08-16,Reading,AFC Wimbledon,1.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,14.0,8.0,2025-08
La Liga,2025-08-16,Mallorca,Barcelona,0.0,3.0,3.0,6.0,4.0,1.0,2.0,0.0,4.0,24.0,2025-08
Championship,2025-08-16,Sheffield Weds,Stoke,0.0,3.0,6.0,7.0,0.0,3.0,0.0,0.0,15.0,12.0,2025-08
Championship,2025-08-16,Preston,Leicester,2.0,1.0,6.0,4.0,2.0,0.0,0.0,0.0,14.0,14.0,2025-08
Championship,2025-08-16,Millwall,Middlesbrough,0.0,3.0,6.0,10.0,4.0,5.0,0.0,0.0,11.0,12.0,2025-08
La Liga,2025-08-16,Valencia,Sociedad,1.0,1.0,8.0,7.0,1.0,2.0,0.0,0.0,18.0,13.0,2025-08
La Liga,2025-08-16,Alaves,Levante,2.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,15.0,7.0,2025-08
Championship,2025-08-16,Blackburn,Birmingham,1.0,2.0,3.0,5.0,1.0,2.0,0.0,0.0,5.0,8.0,2025-08
National League,2025-08-16,Sutton,Solihull,0.0,0.0,,,3.0,3.0,0.0,0.0,,,2025-08
Championship,2025-08-16,Watford,QPR,2.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,17.0,13.0,2025-08
Championship,2025-08-16,Wrexham,West Brom,2.0,3.0,5.0,5.0,2.0,0.0,0.0,0.0,15.0,17.0,2025-08
Championship,2025-08-16,Derby,Coventry,3.0,5.0,6.0,5.0,2.0,5.0,0.0,0.0,13.0,20.0,2025-08
Eredivisie,2025-08-16,Groningen,Heerenveen,2.0,1.0,3.0,8.0,4.0,2.0,0.0,0.0,8.0,16.0,2025-08
Eredivisie,2025-08-16,Heracles,Nijmegen,1.0,4.0,3.0,7.0,2.0,2.0,1.0,0.0,13.0,24.0,2025-08
Eredivisie,2025-08-16,Excelsior,Feyenoord,1.0,2.0,5.0,6.0,0.0,1.0,0.0,0.0,8.0,16.0,2025-08
Championship,2025-08-16,Portsmouth,Norwich,1.0,2.0,9.0,0.0,3.0,3.0,0.0,0.0,19.0,11.0,2025-08
Championship,2025-08-16,Swansea,Sheffield United,1.0,0.0,4.0,8.0,1.0,3.0,0.0,0.0,13.0,8.0,2025-08
National League,2025-08-16,Truro,York,0.0,2.0,,,2.0,2.0,0.0,0.0,,,2025-08
League 1,2025-08-16,Leyton Orient,Stockport,2.0,2.0,6.0,4.0,2.0,2.0,0.0,0.0,13.0,8.0,2025-08
National League,2025-08-16,Southend,Tamworth,2.0,0.0,,,2.0,1.0,0.0,0.0,,,2025-08
La Liga 2,2025-08-16,Malaga,Eibar,1.0,1.0,8.0,4.0,2.0,2.0,0.0,0.0,11.0,7.0,2025-08
National League,2025-08-16,Wealdstone,Halifax,2.0,1.0,,,4.0,3.0,0.0,1.0,,,2025-08
League 2,2025-08-16,Chesterfield,Bristol Rvs,3.0,1.0,5.0,4.0,3.0,3.0,0.0,1.0,21.0,7.0,2025-08
Turkey Super Lig,2025-08-16,Kocaelispor,Samsunspor,0.0,1.0,4.0,7.0,2.0,2.0,1.0,0.0,13.0,13.0,2025-08
Turkey Super Lig,2025-08-16,Alanyaspor,Rizespor,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,9.0,7.0,2025-08
Turkey Super Lig,2025-08-16,Goztep,Fenerbahce,0.0,0.0,3.0,6.0,6.0,4.0,1.0,1.0,12.0,12.0,2025-08
League 1,2025-08-16,Stevenage,Northampton,2.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,9.0,10.0,2025-08
League 1,2025-08-16,Lincoln,Plymouth,3.0,2.0,4.0,6.0,6.0,3.0,0.0,1.0,14.0,15.0,2025-08
League 1,2025-08-16,Burton,Port Vale,0.0,0.0,9.0,3.0,4.0,1.0,0.0,1.0,13.0,12.0,2025-08
La Liga 2,2025-08-16,Santander,Castellon,3.0,1.0,3.0,12.0,3.0,0.0,0.0,1.0,10.0,17.0,2025-08
League 2,2025-08-16,Barnet,Walsall,1.0,2.0,7.0,1.0,2.0,0.0,1.0,0.0,10.0,6.0,2025-08
La Liga 2,2025-08-16,Granada,La Coruna,1.0,3.0,7.0,1.0,3.0,2.0,1.0,0.0,14.0,15.0,2025-08
League 1,2025-08-16,Doncaster,Wycombe,1.0,1.0,6.0,3.0,3.0,2.0,0.0,0.0,10.0,8.0,2025-08
League 1,2025-08-16,Cardiff,Rotherham,3.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0,13.0,1.0,2025-08
League 1,2025-08-16,Bradford,Luton,2.0,1.0,2.0,9.0,2.0,2.0,0.0,0.0,13.0,9.0,2025-08
League 1,2025-08-16,Blackpool,Huddersfield,3.0,2.0,1.0,7.0,0.0,2.0,1.0,0.0,8.0,17.0,2025-08
Ligue 2,2025-08-16,Reims,Guingamp,1.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,16.0,8.0,2025-08
League 1,2025-08-16,Exeter,Mansfield,1.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,5.0,7.0,2025-08
Eredivisie,2025-08-15,Telstar,Zwolle,0.0,2.0,7.0,0.0,3.0,3.0,0.0,0.0,11.0,10.0,2025-08
Primeira Liga,2025-08-15,AVS,Casa Pia,0.0,2.0,1.0,3.0,4.0,5.0,0.0,0.0,10.0,10.0,2025-08
Ligue 2,2025-08-15,Nancy,Boulogne,1.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,8.0,10.0,2025-08
Ligue 2,2025-08-15,Clermont,Troyes,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,4.0,11.0,2025-08
Ligue 2,2025-08-15,Red Star,Amiens,1.0,3.0,13.0,2.0,2.0,3.0,0.0,0.0,26.0,10.0,2025-08
Turkey Super Lig,2025-08-15,Galatasaray,Karagumruk,3.0,0.0,10.0,3.0,0.0,1.0,0.0,1.0,28.0,6.0,2025-08
La Liga 2,2025-08-15,Burgos,Cultural Leonesa,5.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,15.0,8.0,2025-08
Jupiler Pro League,2025-08-15,Oud-Heverlee Leuven,Genk,1.0,2.0,6.0,6.0,2.0,2.0,0.0,0.0,22.0,15.0,2025-08
La Liga,2025-08-15,Girona,Vallecano,1.0,3.0,2.0,4.0,0.0,1.0,1.0,0.0,7.0,16.0,2025-08
Ligue 2,2025-08-15,Bastia,Pau FC,1.0,1.0,6.0,11.0,2.0,3.0,1.0,1.0,13.0,9.0,2025-08
La Liga,2025-08-15,Villarreal,Oviedo,2.0,0.0,10.0,1.0,1.0,2.0,0.0,1.0,25.0,5.0,2025-08
La Liga 2,2025-08-15,Valladolid,Ceuta,3.0,0.0,6.0,4.0,3.0,2.0,0.0,0.0,16.0,5.0,2025-08
Premier League,2025-08-15,Liverpool,Bournemouth,4.0,2.0,6.0,7.0,1.0,2.0,0.0,0.0,19.0,10.0,2025-08
Ligue 1,2025-08-15,Rennes,Marseille,1.0,0.0,1.0,12.0,2.0,3.0,1.0,0.0,12.0,24.0,2025-08
Ligue 2,2025-08-15,Grenoble,Laval,1.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,14.0,7.0,2025-08
Outrigger Challenge Cup,2025-08-14,Marshall Islands,United States Virgin Islands,0.0,4.0,,,,,,,,,2025-08
Outrigger Challenge Cup,2025-08-13,United States Virgin Islands,Turks and Caicos Islands,1.0,1.0,,,,,,,,,2025-08
Ligue 2,2025-08-11,Amiens,Reims,2.0,2.0,8.0,7.0,1.0,1.0,0.0,0.0,10.0,10.0,2025-08
Primeira Liga,2025-08-11,Porto,Guimaraes,3.0,0.0,7.0,4.0,1.0,3.0,0.0,0.0,17.0,10.0,2025-08
Turkey Super Lig,2025-08-11,Trabzonspor,Kocaelispor,1.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,11.0,12.0,2025-08
Primeira Liga,2025-08-11,Estoril,Estrela,1.0,1.0,4.0,4.0,4.0,1.0,0.0,0.0,8.0,9.0,2025-08
Primeira Liga,2025-08-10,Sp Braga,Tondela,3.0,0.0,5.0,3.0,1.0,3.0,0.0,0.0,8.0,7.0,2025-08
Bundesliga 2,2025-08-10,Hertha,Karlsruhe,0.0,0.0,5.0,10.0,0.0,1.0,0.0,0.0,15.0,19.0,2025-08
Championship,2025-08-10,Leicester,Sheffield Weds,2.0,1.0,13.0,3.0,0.0,0.0,0.0,1.0,27.0,7.0,2025-08
Bundesliga 2,2025-08-10,Holstein Kiel,Bielefeld,0.0,2.0,9.0,7.0,0.0,6.0,0.0,1.0,15.0,12.0,2025-08
Premiership Escocia,2025-08-10,Aberdeen,Celtic,0.0,2.0,1.0,6.0,2.0,3.0,0.0,0.0,6.0,13.0,2025-08
Premiership Escocia,2025-08-10,Dundee United,Hearts,2.0,3.0,2.0,9.0,3.0,4.0,0.0,0.0,13.0,16.0,2025-08
Premiership Escocia,2025-08-10,Hibernian,Kilmarnock,2.0,2.0,4.0,7.0,1.0,2.0,0.0,0.0,12.0,10.0,2025-08
Turkey Super Lig,2025-08-10,Rizespor,Goztep,0.0,3.0,3.0,5.0,2.0,1.0,0.0,0.0,13.0,17.0,2025-08
Bundesliga 2,2025-08-10,Bochum,Elversberg,2.0,0.0,10.0,0.0,8.0,5.0,0.0,1.0,16.0,3.0,2025-08
Eredivisie,2025-08-10,Ajax,Telstar,2.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,15.0,18.0,2025-08
Turkey Super Lig,2025-08-10,Eyupspor,Konyaspor,1.0,4.0,8.0,7.0,2.0,1.0,0.0,0.0,16.0,16.0,2025-08
Jupiler Pro League,2025-08-10,Antwerp,Oud-Heverlee Leuven,3.0,1.0,5.0,3.0,3.0,5.0,0.0,1.0,12.0,5.0,2025-08
Eredivisie,2025-08-10,Zwolle,Twente,1.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,7.0,16.0,2025-08
Jupiler Pro League,2025-08-10,Standard,Genk,2.0,1.0,2.0,6.0,3.0,3.0,0.0,0.0,7.0,19.0,2025-08
Eredivisie,2025-08-10,Utrecht,Heracles,4.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,19.0,10.0,2025-08
Primeira Liga,2025-08-10,Famalicao,Santa Clara,3.0,0.0,2.0,3.0,4.0,2.0,0.0,0.0,6.0,8.0,2025-08
Eredivisie,2025-08-10,AZ Alkmaar,Groningen,4.0,1.0,6.0,1.0,2.0,2.0,0.0,0.0,10.0,11.0,2025-08
Primeira Liga,2025-08-10,Moreirense,Alverca,2.0,1.0,6.0,2.0,3.0,1.0,0.0,0.0,10.0,7.0,2025-08
Jupiler Pro League,2025-08-10,RAAL La Louviere,Charleroi,1.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,11.0,15.0,2025-08
Jupiler Pro League,2025-08-10,Anderlecht,Waregem,2.0,3.0,6.0,5.0,0.0,3.0,0.0,0.0,20.0,9.0,2025-08
Ligue 2,2025-08-09,Rodez,Nancy,0.0,0.0,4.0,9.0,1.0,2.0,0.0,0.0,11.0,12.0,2025-08
Bundesliga 2,2025-08-09,Braunschweig,Greuther Furth,3.0,2.0,3.0,9.0,2.0,3.0,0.0,0.0,9.0,20.0,2025-08
Championship,2025-08-09,QPR,Preston,1.0,1.0,5.0,4.0,0.0,3.0,0.0,0.0,13.0,11.0,2025-08
National League,2025-08-09,Wealdstone,Truro,2.0,0.0,,,1.0,0.0,0.0,0.0,,,2025-08
Bundesliga 2,2025-08-09,Fortuna Dusseldorf,Hannover,0.0,2.0,5.0,2.0,6.0,4.0,0.0,0.0,9.0,10.0,2025-08
Premiership Escocia,2025-08-09,Livingston,Falkirk,3.0,1.0,4.0,5.0,4.0,2.0,0.0,0.0,8.0,8.0,2025-08
Premiership Escocia,2025-08-09,St Mirren,Motherwell,0.0,0.0,7.0,4.0,5.0,1.0,0.0,0.0,9.0,7.0,2025-08
Premiership Escocia,2025-08-09,Rangers,Dundee,1.0,1.0,7.0,4.0,2.0,1.0,1.0,0.0,20.0,7.0,2025-08
Bundesliga 2,2025-08-09,Dresden,Magdeburg,1.0,2.0,6.0,5.0,1.0,3.0,0.0,0.0,23.0,9.0,2025-08
Primeira Liga,2025-08-09,Nacional,Gil Vicente,0.0,2.0,14.0,6.0,3.0,6.0,0.0,0.0,15.0,12.0,2025-08
