League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
National League,2024-09-14,Dag and Red,Gateshead,7.0,1.0,,,1.0,0.0,0.0,0.0,,,2024-09
League 1,2024-09-14,Stevenage,Barnsley,3.0,0.0,7.0,10.0,4.0,2.0,0.0,0.0,13.0,8.0,2024-09
Bundesliga,2024-09-14,Wolfsburg,Ein Frankfurt,1.0,2.0,5.0,4.0,1.0,2.0,0.0,0.0,17.0,15.0,2024-09
Bundesliga,2024-09-14,RB Leipzig,Union Berlin,0.0,0.0,6.0,5.0,2.0,3.0,0.0,0.0,16.0,11.0,2024-09
Bundesliga,2024-09-14,Holstein Kiel,Bayern Munich,1.0,6.0,2.0,10.0,0.0,1.0,0.0,0.0,5.0,23.0,2024-09
Bundesliga,2024-09-14,Hoffenheim,Leverkusen,1.0,4.0,4.0,12.0,2.0,2.0,0.0,0.0,14.0,20.0,2024-09
Bundesliga,2024-09-14,Freiburg,Bochum,2.0,1.0,5.0,6.0,0.0,3.0,0.0,0.0,27.0,13.0,2024-09
Premiership Escocia,2024-09-14,Celtic,Hearts,2.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,18.0,7.0,2024-09
League 1,2024-09-14,Rotherham,Burton,2.0,2.0,7.0,4.0,1.0,1.0,0.0,0.0,16.0,8.0,2024-09
Ligue 2,2024-09-13,Pau FC,Martigues,3.0,0.0,5.0,3.0,1.0,2.0,0.0,0.0,19.0,8.0,2024-09
Serie B,2024-09-13,Cesena,Modena,2.0,2.0,3.0,4.0,1.0,2.0,0.0,1.0,12.0,10.0,2024-09
Ligue 2,2024-09-13,Rodez,Guingamp,1.0,2.0,5.0,5.0,2.0,0.0,0.0,0.0,4.0,3.0,2024-09
Ligue 2,2024-09-13,Lorient,Red Star,2.0,1.0,13.0,3.0,2.0,1.0,0.0,1.0,14.0,5.0,2024-09
Ligue 2,2024-09-13,Laval,Ajaccio,1.0,1.0,6.0,5.0,4.0,5.0,0.0,0.0,1.0,2.0,2024-09
Jupiler Pro League,2024-09-13,Dender,Standard,0.0,2.0,8.0,0.0,2.0,2.0,0.0,0.0,15.0,6.0,2024-09
Ligue 2,2024-09-13,Bastia,Troyes,0.0,0.0,5.0,6.0,3.0,5.0,0.0,0.0,12.0,8.0,2024-09
Ligue 2,2024-09-13,Clermont,Dunkerque,0.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,6.0,8.0,2024-09
Championship Escocia,2024-09-13,Dunfermline,Raith Rvs,2.0,0.0,5.0,0.0,3.0,4.0,0.0,1.0,13.0,3.0,2024-09
Bundesliga,2024-09-13,Dortmund,Heidenheim,4.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,13.0,11.0,2024-09
Bundesliga 2,2024-09-13,Karlsruhe,Schalke 04,2.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,14.0,8.0,2024-09
La Liga 2,2024-09-13,Cordoba,La Coruna,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,16.0,15.0,2024-09
Ligue 1,2024-09-13,St Etienne,Lille,1.0,0.0,2.0,7.0,1.0,1.0,0.0,0.0,10.0,17.0,2024-09
Primeira Liga,2024-09-13,Arouca,Sp Lisbon,0.0,3.0,2.0,8.0,3.0,0.0,0.0,0.0,6.0,21.0,2024-09
La Liga,2024-09-13,Betis,Leganes,2.0,0.0,11.0,1.0,1.0,2.0,0.0,0.0,14.0,3.0,2024-09
Ligue 2,2024-09-13,Annecy,Amiens,3.0,0.0,6.0,7.0,3.0,2.0,0.0,0.0,9.0,12.0,2024-09
Championship,2024-09-13,Hull,Sheffield United,0.0,2.0,16.0,3.0,1.0,4.0,0.0,0.0,10.0,9.0,2024-09
Bundesliga 2,2024-09-13,Preußen Münster,Paderborn,3.0,3.0,7.0,6.0,2.0,3.0,0.0,0.0,11.0,20.0,2024-09
League 2,2024-09-12,Harrogate,Doncaster,2.0,0.0,5.0,6.0,3.0,3.0,0.0,0.0,8.0,21.0,2024-09
African Cup of Nations qualification,2024-09-10,Benin,Libya,2.0,1.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-10,Mozambique,Guinea-Bissau,2.0,1.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-10,Guinea,Tanzania,1.0,2.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-10,Chad,Ivory Coast,0.0,2.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-10,Zambia,Sierra Leone,3.0,2.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-10,Liberia,Algeria,0.0,3.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-10,Gabon,Central African Republic,2.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-10,Rwanda,Nigeria,0.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-10,Cape Verde,Mauritania,2.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-10,Botswana,Egypt,0.0,4.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-10,South Sudan,South Africa,2.0,3.0,,,,,,,,,2024-09
AFC Asian Cup qualification,2024-09-10,Mongolia,Timor-Leste,2.0,0.0,,,,,,,,,2024-09
AFC Asian Cup qualification,2024-09-10,Macau,Brunei,0.0,1.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-10,Namibia,Kenya,1.0,2.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-10,Eswatini,Mali,0.0,1.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-10,Dominican Republic,Dominica,2.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-10,Czech Republic,Ukraine,3.0,2.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-10,Burkina Faso,Malawi,3.0,1.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-10,Cuba,Nicaragua,1.0,1.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-10,Trinidad and Tobago,French Guiana,0.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-10,Antigua and Barbuda,Bermuda,0.0,1.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-10,United States Virgin Islands,Barbados,0.0,3.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-10,Belize,Anguilla,1.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-10,Saint Kitts and Nevis,British Virgin Islands,2.0,0.0,,,,,,,,,2024-09
Friendly,2024-09-10,Mexico,Canada,0.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-10,Hungary,Bosnia and Herzegovina,0.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-10,Netherlands,Germany,2.0,2.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-10,Albania,Georgia,0.0,1.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-10,England,Finland,2.0,0.0,,,,,,,,,2024-09
Friendly,2024-09-10,United States,New Zealand,1.0,1.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-10,Republic of Ireland,Greece,0.0,2.0,,,,,,,,,2024-09
AFC Asian Cup qualification,2024-09-10,Cambodia,Sri Lanka,2.0,2.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-10,Honduras,Jamaica,1.0,2.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-10,North Macedonia,Armenia,2.0,0.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-10,Bahrain,Japan,0.0,5.0,,,,,,,,,2024-09
Friendly,2024-09-10,Vietnam,Thailand,1.0,2.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-10,North Korea,Qatar,2.0,2.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-10,Palestine,Jordan,1.0,3.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-10,Kuwait,Iraq,0.0,0.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-10,Oman,South Korea,1.0,3.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-10,United Arab Emirates,Iran,0.0,1.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-10,Kyrgyzstan,Uzbekistan,2.0,3.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-10,Paraguay,Brazil,1.0,0.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-10,Indonesia,Australia,0.0,0.0,,,,,,,,,2024-09
National League,2024-09-10,Barnet,Altrincham,2.0,1.0,,,3.0,3.0,0.0,0.0,,,2024-09
FIFA World Cup qualification,2024-09-10,Chile,Bolivia,1.0,2.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-10,Ecuador,Peru,1.0,0.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-10,Colombia,Argentina,2.0,1.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-10,Andorra,Malta,0.0,1.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-10,Venezuela,Uruguay,0.0,0.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-10,China,Saudi Arabia,1.0,2.0,,,,,,,,,2024-09
National League,2024-09-10,Southend,Eastleigh,2.0,0.0,,,1.0,4.0,0.0,0.0,,,2024-09
UEFA Nations League,2024-09-10,Latvia,Faroe Islands,1.0,0.0,,,,,,,,,2024-09
National League,2024-09-10,Dag and Red,Sutton,3.0,0.0,,,2.0,1.0,0.0,0.0,,,2024-09
National League,2024-09-10,Ebbsfleet,Aldershot,0.0,0.0,,,1.0,0.0,0.0,0.0,,,2024-09
National League,2024-09-10,Forest Green,Fylde,3.0,0.0,,,3.0,2.0,0.0,0.0,,,2024-09
National League,2024-09-10,Halifax,Oldham,1.0,1.0,,,2.0,2.0,0.0,1.0,,,2024-09
National League,2024-09-10,Rochdale,Maidenhead,3.0,1.0,,,1.0,1.0,0.0,0.0,,,2024-09
National League,2024-09-10,Boston Utd,Hartlepool,1.0,2.0,,,1.0,3.0,0.0,0.0,,,2024-09
National League,2024-09-10,Woking,Wealdstone,1.0,0.0,,,2.0,3.0,0.0,0.0,,,2024-09
National League,2024-09-10,York,Braintree Town,2.0,1.0,,,0.0,3.0,0.0,0.0,,,2024-09
Friendly,2024-09-10,Moldova,San Marino,1.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-10,Zimbabwe,Cameroon,0.0,0.0,,,,,,,,,2024-09
National League,2024-09-10,Yeovil,Solihull,0.0,1.0,,,2.0,4.0,0.0,0.0,,,2024-09
UEFA Nations League,2024-09-09,Turkey,Iceland,3.0,1.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-09,Grenada,Saint Lucia,1.0,2.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-09,Montenegro,Wales,1.0,2.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-09,Samoa,Tonga,2.0,1.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-09,Haiti,Sint Maarten,6.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-09,Cyprus,Kosovo,0.0,4.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-09,Norway,Austria,2.0,1.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-09,Romania,Lithuania,3.0,1.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-09,Slovenia,Kazakhstan,3.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-09,Guatemala,Costa Rica,0.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-09,Israel,Italy,1.0,2.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-09,France,Belgium,2.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-09,Puerto Rico,Aruba,1.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-09,Guadeloupe,Suriname,1.0,0.0,,,,,,,,,2024-09
Intercontinental Cup,2024-09-09,India,Syria,0.0,3.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-09,Martinique,Guyana,2.0,2.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-09,Equatorial Guinea,Togo,2.0,2.0,,,,,,,,,2024-09
La Liga 2,2024-09-09,Castellon,Cadiz,1.0,3.0,3.0,7.0,2.0,2.0,0.0,0.0,17.0,9.0,2024-09
La Liga 2,2024-09-09,Albacete,Eibar,0.0,1.0,4.0,3.0,2.0,2.0,0.0,0.0,18.0,11.0,2024-09
African Cup of Nations qualification,2024-09-09,Madagascar,Comoros,1.0,1.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-09,Morocco,Lesotho,1.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-09,Curaçao,Saint Martin,4.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-09,Niger,Ghana,1.0,1.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-09,Angola,Sudan,2.0,1.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-09,Ethiopia,DR Congo,0.0,2.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-09,Uganda,Congo,2.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-09,Burundi,Senegal,0.0,1.0,,,,,,,,,2024-09
La Liga 2,2024-09-08,Cartagena,Levante,0.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,14.0,10.0,2024-09
UEFA Nations League,2024-09-08,Sweden,Estonia,3.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-08,Slovakia,Azerbaijan,2.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-08,Switzerland,Spain,1.0,4.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-08,Portugal,Scotland,2.0,1.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-08,Bulgaria,Northern Ireland,1.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-08,Gibraltar,Liechtenstein,2.0,2.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-08,Luxembourg,Belarus,0.0,1.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-08,Croatia,Poland,1.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-08,Denmark,Serbia,2.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-08,Bonaire,El Salvador,1.0,2.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-08,Gambia,Tunisia,1.0,2.0,,,,,,,,,2024-09
Merdeka Tournament,2024-09-08,Malaysia,Lebanon,1.0,0.0,,,,,,,,,2024-09
Merdeka Tournament,2024-09-08,Tajikistan,Philippines,0.0,0.0,,,,,,,,,2024-09
Friendly,2024-09-08,Bhutan,Bangladesh,1.0,0.0,,,,,,,,,2024-09
La Liga 2,2024-09-08,Ferrol,Mirandes,0.0,0.0,2.0,6.0,1.0,4.0,0.0,0.0,12.0,11.0,2024-09
La Liga 2,2024-09-08,Eldense,Almeria,1.0,0.0,3.0,4.0,1.0,3.0,0.0,0.0,7.0,10.0,2024-09
La Liga 2,2024-09-08,Zaragoza,Elche,3.0,0.0,6.0,3.0,1.0,6.0,0.0,1.0,21.0,5.0,2024-09
CONCACAF Nations League,2024-09-08,Saint Vincent and the Grenadines,Montserrat,2.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-07,Mauritania,Botswana,1.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-07,Cameroon,Namibia,1.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-07,Nigeria,Benin,3.0,0.0,,,,,,,,,2024-09
League 2,2024-09-07,Milton Keynes Dons,Walsall,1.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,9.0,5.0,2024-09
National League,2024-09-07,Sutton,Boston Utd,0.0,3.0,,,3.0,2.0,0.0,0.0,,,2024-09
Friendly,2024-09-07,United States,Canada,1.0,2.0,,,,,,,,,2024-09
Friendly,2024-09-07,Mexico,New Zealand,3.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-07,Germany,Hungary,5.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-07,Antigua and Barbuda,Dominica,1.0,2.0,,,,,,,,,2024-09
League 2,2024-09-07,Notts County,Accrington,2.0,0.0,9.0,2.0,0.0,6.0,0.0,0.0,15.0,11.0,2024-09
CONCACAF Nations League,2024-09-07,Bermuda,Dominican Republic,2.0,3.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-07,Georgia,Czech Republic,4.0,1.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-07,Bahamas,Barbados,2.0,3.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-07,Cayman Islands,Saint Kitts and Nevis,1.0,4.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-07,Turks and Caicos Islands,Belize,0.0,4.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-07,Netherlands,Bosnia and Herzegovina,5.0,2.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-07,Ukraine,Albania,1.0,2.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-07,Republic of Ireland,England,0.0,2.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-07,Greece,Finland,3.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-07,Faroe Islands,North Macedonia,1.0,1.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-07,Armenia,Latvia,4.0,1.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-07,Moldova,Malta,2.0,0.0,,,,,,,,,2024-09
National League,2024-09-07,Hartlepool,Halifax,0.0,0.0,,,4.0,2.0,0.0,0.0,,,2024-09
League 2,2024-09-07,Colchester,Bromley,1.0,1.0,8.0,7.0,3.0,3.0,0.0,1.0,14.0,9.0,2024-09
League 2,2024-09-07,Chesterfield,Grimsby,2.0,1.0,4.0,3.0,2.0,4.0,1.0,0.0,12.0,14.0,2024-09
National League,2024-09-07,Gateshead,Barnet,2.0,0.0,,,3.0,1.0,0.0,0.0,,,2024-09
League 1,2024-09-07,Charlton,Rotherham,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,9.0,12.0,2024-09
National League,2024-09-07,Oldham,Southend,1.0,1.0,,,0.0,2.0,0.0,0.0,,,2024-09
League 2,2024-09-07,Barrow,Swindon,1.0,1.0,6.0,5.0,1.0,2.0,1.0,1.0,7.0,19.0,2024-09
National League,2024-09-07,Solihull,Forest Green,0.0,1.0,,,3.0,3.0,0.0,0.0,,,2024-09
National League,2024-09-07,Fylde,Yeovil,3.0,4.0,,,1.0,1.0,0.0,0.0,,,2024-09
La Liga 2,2024-09-07,Cordoba,Malaga,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,2024-09
La Liga 2,2024-09-07,Sp Gijon,Oviedo,3.0,1.0,1.0,6.0,4.0,3.0,0.0,0.0,10.0,11.0,2024-09
La Liga 2,2024-09-07,Huesca,Burgos,0.0,1.0,4.0,4.0,5.0,2.0,1.0,0.0,12.0,5.0,2024-09
La Liga 2,2024-09-07,Granada,La Coruna,1.0,1.0,4.0,6.0,3.0,0.0,0.0,0.0,13.0,11.0,2024-09
League 2,2024-09-07,Newport County,Port Vale,1.0,4.0,0.0,7.0,3.0,2.0,2.0,0.0,9.0,24.0,2024-09
League 1,2024-09-07,Barnsley,Bristol Rvs,2.0,1.0,12.0,5.0,4.0,0.0,0.0,0.0,16.0,8.0,2024-09
National League,2024-09-07,Wealdstone,York,0.0,2.0,,,0.0,0.0,0.0,0.0,,,2024-09
League 1,2024-09-07,Wrexham,Shrewsbury,3.0,0.0,5.0,7.0,3.0,4.0,0.0,0.0,15.0,9.0,2024-09
National League,2024-09-07,Aldershot,Rochdale,0.0,2.0,,,3.0,1.0,0.0,0.0,,,2024-09
League 2,2024-09-07,Bradford,Carlisle,2.0,1.0,3.0,5.0,3.0,4.0,0.0,0.0,13.0,13.0,2024-09
National League,2024-09-07,Eastleigh,Tamworth,1.0,0.0,,,4.0,5.0,0.0,0.0,,,2024-09
National League,2024-09-07,Altrincham,Ebbsfleet,4.0,0.0,,,1.0,1.0,0.0,0.0,,,2024-09
National League,2024-09-07,Braintree Town,Woking,0.0,0.0,,,1.0,2.0,0.0,0.0,,,2024-09
League 2,2024-09-07,Doncaster,Gillingham,1.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,10.0,6.0,2024-09
League 2,2024-09-07,Crewe,Morecambe,1.0,0.0,1.0,7.0,2.0,2.0,0.0,0.0,6.0,13.0,2024-09
League 2,2024-09-07,Cheltenham,Harrogate,1.0,0.0,4.0,5.0,2.0,1.0,0.0,0.0,11.0,13.0,2024-09
National League,2024-09-07,Maidenhead,Dag and Red,1.0,1.0,,,4.0,1.0,0.0,0.0,,,2024-09
UEFA Nations League,2024-09-06,Kosovo,Romania,0.0,3.0,,,,,,,,,2024-09
La Liga 2,2024-09-06,Tenerife,Santander,0.0,1.0,4.0,5.0,3.0,4.0,0.0,1.0,4.0,8.0,2024-09
CONCACAF Nations League,2024-09-06,Grenada,Saint Martin,2.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-06,Mali,Mozambique,1.0,1.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-06,Samoa,American Samoa,2.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-06,Ivory Coast,Zambia,2.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-06,Lithuania,Cyprus,0.0,1.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-06,Cook Islands,Tonga,1.0,3.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-06,Wales,Turkey,0.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-06,Iceland,Montenegro,2.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-06,Slovenia,Austria,1.0,1.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-06,Kazakhstan,Norway,0.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-06,Sint Maarten,Aruba,2.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-06,Puerto Rico,Haiti,1.0,4.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-06,DR Congo,Guinea,1.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-06,Saint Lucia,Curaçao,2.0,1.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-06,Honduras,Trinidad and Tobago,4.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-06,Jamaica,Cuba,0.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-06,France,Italy,1.0,3.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-06,French Guiana,Nicaragua,0.0,1.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-06,Egypt,Cape Verde,3.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-06,Belgium,Israel,3.0,1.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-06,Brazil,Ecuador,1.0,0.0,,,,,,,,,2024-09
AFC Asian Cup qualification,2024-09-06,Brunei,Macau,3.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-06,Morocco,Gabon,4.0,1.0,,,,,,,,,2024-09
Intercontinental Cup,2024-09-06,Syria,Mauritius,2.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-06,Togo,Liberia,1.0,1.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-06,Peru,Colombia,1.0,1.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-06,Sierra Leone,Chad,0.0,0.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-06,Uruguay,Paraguay,0.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-06,Kenya,Zimbabwe,0.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-06,South Africa,Uganda,2.0,2.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-06,Senegal,Burkina Faso,1.0,1.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-05,Portugal,Croatia,2.0,1.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-05,Bolivia,Venezuela,4.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-05,San Marino,Liechtenstein,1.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-05,Estonia,Slovakia,0.0,1.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-05,Azerbaijan,Sweden,1.0,3.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-05,Serbia,Spain,0.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-05,Denmark,Switzerland,2.0,0.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-05,Scotland,Poland,2.0,3.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-05,Northern Ireland,Luxembourg,2.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-05,Bonaire,Saint Vincent and the Grenadines,1.0,1.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-05,Montserrat,El Salvador,1.0,4.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-05,Guatemala,Martinique,3.0,1.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-05,Guyana,Suriname,1.0,3.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-05,Malawi,Burundi,2.0,3.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-05,Congo,South Sudan,1.0,0.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-05,Qatar,United Arab Emirates,1.0,3.0,,,,,,,,,2024-09
UEFA Nations League,2024-09-05,Belarus,Bulgaria,0.0,0.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-05,Argentina,Chile,3.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-05,Costa Rica,Guadeloupe,3.0,0.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-05,Uzbekistan,North Korea,1.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-05,Guinea-Bissau,Eswatini,1.0,0.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-05,Iran,Kyrgyzstan,1.0,0.0,,,,,,,,,2024-09
AFC Asian Cup qualification,2024-09-05,Sri Lanka,Cambodia,0.0,0.0,,,,,,,,,2024-09
Tri-Nations Series,2024-09-05,Hong Kong,Solomon Islands,3.0,0.0,,,,,,,,,2024-09
Friendly,2024-09-05,Vietnam,Russia,0.0,3.0,,,,,,,,,2024-09
Friendly,2024-09-05,Bhutan,Bangladesh,0.0,1.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-05,Central African Republic,Lesotho,3.0,1.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-05,Tunisia,Madagascar,1.0,0.0,,,,,,,,,2024-09
AFC Asian Cup qualification,2024-09-05,Timor-Leste,Mongolia,4.0,1.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-05,Algeria,Equatorial Guinea,2.0,0.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-05,Saudi Arabia,Indonesia,1.0,1.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-05,Australia,Bahrain,0.0,1.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-05,Japan,China,7.0,0.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-05,Jordan,Kuwait,1.0,1.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-05,Iraq,Oman,1.0,0.0,,,,,,,,,2024-09
FIFA World Cup qualification,2024-09-05,South Korea,Palestine,0.0,0.0,,,,,,,,,2024-09
