League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
Premiership Escocia,2025-02-01,St Mirren,St Johnstone,0.0,1.0,5.0,3.0,1.0,2.0,0.0,0.0,9.0,6.0,2025-02
League 2 Escocia,2025-02-01,Bonnyrigg Rose,Clyde,2.0,1.0,2.0,4.0,4.0,1.0,0.0,0.0,12.0,6.0,2025-02
Super League Greece,2025-02-01,Panserraikos,Volos NFC,1.0,1.0,4.0,4.0,6.0,5.0,0.0,0.0,8.0,13.0,2025-02
Turkey Super Lig,2025-02-01,Buyuksehyr,Samsunspor,4.0,0.0,4.0,6.0,2.0,2.0,0.0,0.0,16.0,8.0,2025-02
Jupiler Pro League,2025-02-01,Charleroi,Dender,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,19.0,3.0,2025-02
La Liga 2,2025-02-01,Santander,Malaga,2.0,1.0,8.0,4.0,4.0,4.0,0.0,0.0,21.0,9.0,2025-02
La Liga 2,2025-02-01,Almeria,Oviedo,1.0,1.0,1.0,3.0,3.0,5.0,0.0,0.0,11.0,9.0,2025-02
Primeira Liga,2025-02-01,Gil Vicente,Estoril,1.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,9.0,19.0,2025-02
Primeira Liga,2025-02-01,Guimaraes,AVS,2.0,0.0,8.0,2.0,1.0,5.0,0.0,1.0,14.0,4.0,2025-02
La Liga 2,2025-02-01,Sp Gijon,Burgos,2.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,9.0,9.0,2025-02
La Liga 2,2025-02-01,Mirandes,Elche,3.0,0.0,4.0,3.0,2.0,8.0,0.0,1.0,17.0,12.0,2025-02
League 1,2025-02-01,Shrewsbury,Mansfield,2.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,8.0,21.0,2025-02
Premiership Escocia,2025-02-01,Hibernian,Aberdeen,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,8.0,7.0,2025-02
Premiership Escocia,2025-02-01,Kilmarnock,Dundee United,1.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0,11.0,15.0,2025-02
Turkey Super Lig,2025-02-01,Hatayspor,Antalyaspor,2.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,6.0,14.0,2025-02
Championship Escocia,2025-02-01,Dunfermline,Raith Rvs,3.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,6.0,9.0,2025-02
Bundesliga 2,2025-02-01,Braunschweig,FC Koln,1.0,2.0,10.0,4.0,4.0,2.0,0.0,0.0,14.0,14.0,2025-02
Bundesliga 2,2025-02-01,Fortuna Dusseldorf,Ulm,3.0,2.0,0.0,4.0,4.0,4.0,0.0,0.0,10.0,21.0,2025-02
Bundesliga 2,2025-02-01,Regensburg,Hertha,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,11.0,13.0,2025-02
Bundesliga 2,2025-02-01,Schalke 04,Magdeburg,2.0,5.0,5.0,6.0,4.0,1.0,0.0,0.0,18.0,18.0,2025-02
Bundesliga,2025-02-01,Bayern Munich,Holstein Kiel,4.0,3.0,12.0,1.0,1.0,1.0,0.0,0.0,29.0,10.0,2025-02
Bundesliga,2025-02-01,Bochum,Freiburg,0.0,1.0,9.0,7.0,3.0,2.0,0.0,0.0,22.0,13.0,2025-02
Bundesliga,2025-02-01,Heidenheim,Dortmund,1.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,11.0,16.0,2025-02
Bundesliga,2025-02-01,St Pauli,Augsburg,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,5.0,2.0,2025-02
Bundesliga,2025-02-01,Stuttgart,M'gladbach,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,10.0,12.0,2025-02
Bundesliga,2025-02-01,Union Berlin,RB Leipzig,0.0,0.0,4.0,5.0,3.0,2.0,0.0,0.0,21.0,6.0,2025-02
Championship Escocia,2025-02-01,Airdrie Utd,Queens Park,2.0,1.0,12.0,6.0,3.0,1.0,0.0,1.0,13.0,8.0,2025-02
Championship Escocia,2025-02-01,Hamilton,Ayr,0.0,2.0,2.0,7.0,0.0,1.0,0.0,0.0,3.0,7.0,2025-02
League 1,2025-02-01,Stevenage,Exeter,4.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,15.0,6.0,2025-02
Championship Escocia,2025-02-01,Partick,Morton,2.0,2.0,7.0,2.0,2.0,3.0,0.0,0.0,12.0,6.0,2025-02
League 2 Escocia,2025-02-01,Elgin,East Fife,1.0,0.0,5.0,6.0,0.0,4.0,0.0,0.0,18.0,6.0,2025-02
Super League Greece,2025-02-01,Panathinaikos,OFI Crete,3.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,20.0,8.0,2025-02
League 2 Escocia,2025-02-01,Edinburgh City,Stirling,4.0,3.0,0.0,6.0,1.0,3.0,0.0,0.0,12.0,10.0,2025-02
League 1,2025-02-01,Barnsley,Burton,0.0,0.0,6.0,4.0,1.0,2.0,0.0,0.0,19.0,4.0,2025-02
League 1,2025-02-01,Northampton,Huddersfield,3.0,2.0,4.0,6.0,1.0,2.0,0.0,0.0,11.0,14.0,2025-02
League 1,2025-02-01,Leyton Orient,Stockport,0.0,1.0,4.0,6.0,1.0,2.0,0.0,0.0,8.0,10.0,2025-02
League 1,2025-02-01,Crawley Town,Wrexham,1.0,2.0,7.0,6.0,1.0,1.0,0.0,0.0,16.0,8.0,2025-02
League 1,2025-02-01,Cambridge,Wycombe,1.0,1.0,5.0,2.0,3.0,0.0,0.0,1.0,14.0,10.0,2025-02
League 1,2025-02-01,Blackpool,Charlton,2.0,2.0,6.0,3.0,2.0,3.0,0.0,0.0,15.0,13.0,2025-02
League 1,2025-02-01,Birmingham,Rotherham,2.0,1.0,8.0,3.0,2.0,3.0,0.0,0.0,23.0,7.0,2025-02
La Liga,2025-02-01,Villarreal,Valladolid,5.0,1.0,3.0,6.0,1.0,2.0,0.0,0.0,22.0,8.0,2025-02
