League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
La Liga,2026-05-03,Celta,Elche,3.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,6.0,15.0,2026-05
Ligue 1,2026-05-03,Auxerre,Angers,3.0,1.0,4.0,6.0,2.0,4.0,0.0,1.0,19.0,9.0,2026-05
Eredivisie,2026-05-03,For Sittard,Feyenoord,1.0,2.0,1.0,8.0,2.0,3.0,1.0,0.0,7.0,19.0,2026-05
Ligue 1,2026-05-03,Lyon,Rennes,4.0,2.0,7.0,5.0,0.0,3.0,0.0,0.0,16.0,8.0,2026-05
Bundesliga,2026-05-03,M'gladbach,Dortmund,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,12.0,6.0,2026-05
Bundesliga,2026-05-03,St Pauli,Mainz,1.0,2.0,7.0,7.0,3.0,1.0,0.0,0.0,10.0,17.0,2026-05
Bundesliga 2,2026-05-03,Elversberg,Paderborn,5.0,1.0,2.0,6.0,3.0,5.0,0.0,1.0,8.0,11.0,2026-05
Bundesliga 2,2026-05-03,Greuther Furth,Nurnberg,1.0,1.0,4.0,5.0,2.0,2.0,0.0,0.0,13.0,20.0,2026-05
Bundesliga 2,2026-05-03,Magdeburg,Hertha,1.0,0.0,1.0,7.0,2.0,4.0,0.0,0.0,7.0,14.0,2026-05
Bundesliga 2,2026-05-03,Hannover,Preußen Münster,3.0,3.0,10.0,6.0,0.0,6.0,0.0,0.0,19.0,16.0,2026-05
Ligue 1,2026-05-03,Strasbourg,Toulouse,1.0,2.0,8.0,3.0,1.0,3.0,0.0,0.0,9.0,16.0,2026-05
Ligue 1,2026-05-03,Paris FC,Brest,4.0,0.0,7.0,3.0,2.0,1.0,0.0,0.0,17.0,10.0,2026-05
Bundesliga 2,2026-05-03,Karlsruhe,Darmstadt,2.0,1.0,5.0,3.0,1.0,2.0,0.0,0.0,22.0,14.0,2026-05
Premiership Escocia,2026-05-03,Hibernian,Celtic,1.0,2.0,0.0,13.0,3.0,3.0,1.0,0.0,4.0,27.0,2026-05
Bundesliga,2026-05-03,Freiburg,Wolfsburg,1.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,11.0,13.0,2026-05
Primeira Liga,2026-05-03,Rio Ave,Gil Vicente,0.0,0.0,9.0,7.0,1.0,2.0,0.0,0.0,18.0,13.0,2026-05
Eredivisie,2026-05-03,Volendam,Heerenveen,0.0,2.0,7.0,5.0,3.0,3.0,0.0,0.0,15.0,11.0,2026-05
Jupiler Pro League,2026-05-03,Anderlecht,Club Brugge,1.0,3.0,8.0,4.0,2.0,2.0,0.0,0.0,15.0,22.0,2026-05
La Liga,2026-05-03,Getafe,Vallecano,0.0,2.0,4.0,1.0,3.0,5.0,0.0,0.0,13.0,10.0,2026-05
Super League Greece,2026-05-03,PAOK,Olympiakos,3.0,1.0,3.0,9.0,1.0,1.0,0.0,0.0,7.0,17.0,2026-05
Super League Greece,2026-05-03,OFI Crete,Aris,0.0,2.0,3.0,7.0,2.0,4.0,0.0,0.0,11.0,11.0,2026-05
Ligue 1,2026-05-03,Lille,Le Havre,1.0,1.0,14.0,5.0,2.0,3.0,0.0,0.0,22.0,2.0,2026-05
Super League Greece,2026-05-03,Levadeiakos,Volos NFC,5.0,2.0,3.0,4.0,2.0,2.0,0.0,1.0,12.0,12.0,2026-05
League 1,2026-05-02,Port Vale,Lincoln,0.0,2.0,2.0,6.0,0.0,2.0,0.0,0.0,13.0,11.0,2026-05
League 1,2026-05-02,Exeter,Bradford,1.0,2.0,6.0,7.0,3.0,1.0,0.0,0.0,11.0,12.0,2026-05
League 1,2026-05-02,Mansfield,Cardiff,5.0,4.0,6.0,8.0,2.0,1.0,0.0,0.0,12.0,20.0,2026-05
League 1,2026-05-02,Northampton,Plymouth,2.0,3.0,2.0,8.0,2.0,4.0,1.0,0.0,7.0,26.0,2026-05
League 1,2026-05-02,Peterboro,Doncaster,1.0,3.0,6.0,3.0,1.0,3.0,0.0,0.0,16.0,21.0,2026-05
Turkey Super Lig,2026-05-02,Fenerbahce,Buyuksehyr,3.0,1.0,10.0,2.0,2.0,2.0,0.0,0.0,22.0,15.0,2026-05
League 1,2026-05-02,Reading,Blackpool,0.0,1.0,3.0,8.0,0.0,1.0,0.0,0.0,13.0,11.0,2026-05
League 1,2026-05-02,Stevenage,Wigan,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,14.0,12.0,2026-05
League 1,2026-05-02,Wycombe,Rotherham,3.0,2.0,15.0,1.0,1.0,2.0,0.0,0.0,20.0,6.0,2026-05
Turkey Super Lig,2026-05-02,Samsunspor,Galatasaray,4.0,1.0,3.0,6.0,3.0,0.0,0.0,1.0,13.0,13.0,2026-05
League 1,2026-05-02,Barnsley,Stockport,1.0,3.0,5.0,11.0,1.0,3.0,0.0,0.0,9.0,14.0,2026-05
League 1,2026-05-02,Bolton,Luton,2.0,3.0,5.0,3.0,4.0,3.0,0.0,0.0,24.0,12.0,2026-05
Bundesliga 2,2026-05-02,Dresden,Kaiserslautern,1.0,0.0,7.0,4.0,3.0,3.0,0.0,0.0,15.0,5.0,2026-05
League 1,2026-05-02,AFC Wimbledon,Huddersfield,0.0,4.0,5.0,3.0,2.0,1.0,0.0,0.0,3.0,21.0,2026-05
League 2 Escocia,2026-05-02,Stirling,Spartans,2.0,2.0,3.0,9.0,1.0,1.0,0.0,0.0,10.0,15.0,2026-05
Bundesliga,2026-05-02,Bayern Munich,Heidenheim,3.0,3.0,13.0,5.0,3.0,2.0,0.0,0.0,23.0,12.0,2026-05
Bundesliga,2026-05-02,Ein Frankfurt,Hamburg,1.0,2.0,9.0,4.0,6.0,1.0,1.0,0.0,8.0,9.0,2026-05
Bundesliga,2026-05-02,Hoffenheim,Stuttgart,3.0,3.0,4.0,5.0,3.0,1.0,0.0,1.0,22.0,14.0,2026-05
Bundesliga,2026-05-02,Union Berlin,FC Koln,2.0,2.0,2.0,5.0,2.0,3.0,0.0,0.0,13.0,8.0,2026-05
Bundesliga,2026-05-02,Werder Bremen,Augsburg,1.0,3.0,8.0,2.0,1.0,1.0,0.0,0.0,15.0,14.0,2026-05
Bundesliga,2026-05-02,Leverkusen,RB Leipzig,4.0,1.0,7.0,3.0,1.0,3.0,0.0,0.0,23.0,14.0,2026-05
Bundesliga 2,2026-05-02,Bielefeld,Bochum,1.0,1.0,8.0,2.0,0.0,2.0,0.0,0.0,8.0,6.0,2026-05
League 2 Escocia,2026-05-02,Elgin,Stranraer,0.0,1.0,5.0,7.0,1.0,2.0,0.0,0.0,12.0,10.0,2026-05
Bundesliga 2,2026-05-02,Holstein Kiel,Braunschweig,2.0,0.0,4.0,5.0,3.0,2.0,0.0,0.0,12.0,9.0,2026-05
Championship,2026-05-02,Bristol City,Stoke,2.0,0.0,2.0,15.0,1.0,3.0,0.0,0.0,13.0,16.0,2026-05
Eredivisie,2026-05-02,Groningen,Excelsior,2.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,12.0,18.0,2026-05
Ligue 2,2026-05-02,Montpellier,Clermont,1.0,2.0,11.0,2.0,2.0,2.0,1.0,0.0,15.0,7.0,2026-05
Primeira Liga,2026-05-02,Famalicao,Benfica,2.0,2.0,6.0,4.0,2.0,2.0,0.0,1.0,15.0,8.0,2026-05
Primeira Liga,2026-05-02,Arouca,Santa Clara,2.0,2.0,5.0,6.0,3.0,3.0,1.0,0.0,9.0,12.0,2026-05
Ligue 2,2026-05-02,Troyes,Laval,4.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,18.0,6.0,2026-05
Ligue 2,2026-05-02,Rodez,St Etienne,2.0,1.0,2.0,7.0,2.0,2.0,0.0,0.0,17.0,11.0,2026-05
Eredivisie,2026-05-02,Utrecht,NAC Breda,2.0,0.0,8.0,4.0,0.0,2.0,0.0,1.0,28.0,9.0,2026-05
Ligue 2,2026-05-02,Amiens,Red Star,1.0,3.0,2.0,8.0,2.0,0.0,0.0,0.0,11.0,16.0,2026-05
Ligue 2,2026-05-02,Boulogne,Annecy,1.0,2.0,4.0,4.0,0.0,2.0,0.0,0.0,7.0,11.0,2026-05
Ligue 2,2026-05-02,Dunkerque,Grenoble,0.0,1.0,8.0,0.0,2.0,2.0,0.0,1.0,14.0,6.0,2026-05
Ligue 2,2026-05-02,Guingamp,Bastia,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,9.0,12.0,2026-05
Ligue 2,2026-05-02,Le Mans,Reims,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,17.0,8.0,2026-05
Primeira Liga,2026-05-02,Moreirense,Estrela,3.0,2.0,1.0,4.0,4.0,4.0,0.0,0.0,14.0,10.0,2026-05
Primeira Liga,2026-05-02,Nacional,AVS,1.0,2.0,8.0,6.0,4.0,2.0,1.0,0.0,24.0,19.0,2026-05
Premier League,2026-05-02,Wolves,Sunderland,1.0,1.0,6.0,3.0,0.0,4.0,0.0,1.0,20.0,10.0,2026-05
Primeira Liga,2026-05-02,Porto,Alverca,1.0,0.0,5.0,4.0,1.0,4.0,0.0,0.0,12.0,10.0,2026-05
Premier League,2026-05-02,Arsenal,Fulham,3.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,18.0,10.0,2026-05
Premiership Escocia,2026-05-02,Dundee,St Mirren,1.0,0.0,5.0,6.0,1.0,2.0,0.0,0.0,10.0,11.0,2026-05
Premier League,2026-05-02,Newcastle,Brighton,3.0,1.0,2.0,10.0,3.0,3.0,0.0,0.0,13.0,13.0,2026-05
Premier League,2026-05-02,Brentford,West Ham,3.0,0.0,2.0,6.0,1.0,3.0,0.0,0.0,14.0,13.0,2026-05
Ligue 2,2026-05-02,Pau FC,Nancy,1.0,3.0,5.0,6.0,2.0,2.0,0.0,0.0,16.0,9.0,2026-05
Eredivisie,2026-05-02,Nijmegen,Telstar,1.0,1.0,9.0,0.0,3.0,2.0,0.0,0.0,21.0,10.0,2026-05
Jupiler Pro League,2026-05-02,St Truiden,St. Gilloise,2.0,1.0,9.0,1.0,1.0,4.0,0.0,1.0,14.0,3.0,2026-05
Jupiler Pro League,2026-05-02,Charleroi,Genk,2.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,11.0,17.0,2026-05
Eredivisie,2026-05-02,Ajax,PSV Eindhoven,2.0,2.0,6.0,4.0,1.0,2.0,0.0,0.0,13.0,7.0,2026-05
Jupiler Pro League,2026-05-02,Westerlo,Oud-Heverlee Leuven,3.0,3.0,4.0,3.0,2.0,3.0,0.0,0.0,12.0,10.0,2026-05
Bundesliga 2,2026-05-02,Schalke 04,Fortuna Dusseldorf,1.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,14.0,6.0,2026-05
League 2 Escocia,2026-05-02,Edinburgh City,Dumbarton,5.0,0.0,9.0,6.0,0.0,1.0,0.0,1.0,19.0,3.0,2026-05
Premiership Escocia,2026-05-02,Falkirk,Motherwell,1.0,0.0,2.0,5.0,4.0,5.0,0.0,0.0,18.0,14.0,2026-05
League 2,2026-05-02,Fleetwood Town,Milton Keynes Dons,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,9.0,14.0,2026-05
League 2,2026-05-02,Crawley Town,Salford,0.0,0.0,3.0,11.0,1.0,0.0,0.0,0.0,12.0,17.0,2026-05
League 2,2026-05-02,Cheltenham,Colchester,1.0,4.0,9.0,1.0,1.0,1.0,0.0,0.0,15.0,11.0,2026-05
League 2,2026-05-02,Bromley,Walsall,3.0,1.0,11.0,5.0,0.0,4.0,0.0,0.0,22.0,13.0,2026-05
Premiership Escocia,2026-05-02,Kilmarnock,Dundee United,3.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,11.0,19.0,2026-05
Serie A,2026-05-02,Udinese,Torino,2.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,19.0,9.0,2026-05
League 1 Escocia,2026-05-02,Alloa,Queen of Sth,1.0,4.0,10.0,2.0,1.0,1.0,0.0,0.0,14.0,13.0,2026-05
Ligue 1,2026-05-02,Paris SG,Lorient,2.0,2.0,12.0,2.0,1.0,1.0,0.0,0.0,24.0,5.0,2026-05
League 1,2026-05-02,Leyton Orient,Burton,2.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,13.0,14.0,2026-05
Ligue 1,2026-05-02,Nice,Lens,1.0,1.0,7.0,8.0,2.0,3.0,0.0,1.0,9.0,16.0,2026-05
Ligue 1,2026-05-02,Metz,Monaco,1.0,2.0,5.0,9.0,0.0,2.0,0.0,0.0,13.0,15.0,2026-05
Super League Greece,2026-05-02,Asteras Tripolis,Atromitos,4.0,2.0,4.0,4.0,1.0,3.0,0.0,0.0,12.0,12.0,2026-05
Super League Greece,2026-05-02,Panetolikos,Kifisia,0.0,1.0,5.0,2.0,6.0,4.0,0.0,0.0,6.0,11.0,2026-05
Championship,2026-05-02,Wrexham,Middlesbrough,2.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,20.0,11.0,2026-05
Championship,2026-05-02,Watford,Coventry,0.0,4.0,0.0,6.0,2.0,1.0,0.0,0.0,13.0,18.0,2026-05
Championship,2026-05-02,Swansea,Charlton,3.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0,20.0,12.0,2026-05
Championship,2026-05-02,Sheffield Weds,West Brom,2.0,1.0,5.0,2.0,3.0,2.0,0.0,0.0,11.0,13.0,2026-05
Super League Greece,2026-05-02,Panserraikos,Larisa,1.0,1.0,5.0,2.0,2.0,7.0,0.0,1.0,11.0,6.0,2026-05
Championship,2026-05-02,Preston,Southampton,1.0,3.0,10.0,5.0,3.0,1.0,0.0,0.0,16.0,18.0,2026-05
Championship,2026-05-02,Hull,Norwich,2.0,1.0,1.0,7.0,2.0,2.0,0.0,0.0,8.0,12.0,2026-05
Championship,2026-05-02,Derby,Sheffield United,1.0,2.0,6.0,4.0,4.0,3.0,0.0,0.0,17.0,15.0,2026-05
Championship,2026-05-02,Ipswich,QPR,3.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,14.0,13.0,2026-05
Championship,2026-05-02,Millwall,Oxford,2.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,22.0,4.0,2026-05
Championship,2026-05-02,Portsmouth,Birmingham,1.0,1.0,3.0,9.0,2.0,2.0,0.0,0.0,14.0,13.0,2026-05
League 2,2026-05-02,Crewe,Cambridge,0.0,0.0,8.0,6.0,1.0,3.0,0.0,0.0,8.0,10.0,2026-05
League 2,2026-05-02,Barrow,Newport County,1.0,2.0,6.0,4.0,2.0,1.0,0.0,0.0,24.0,16.0,2026-05
League 2,2026-05-02,Gillingham,Shrewsbury,1.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,6.0,16.0,2026-05
League 1 Escocia,2026-05-02,Peterhead,Kelty Hearts,0.0,2.0,13.0,9.0,1.0,1.0,0.0,0.0,12.0,11.0,2026-05
Turkey Super Lig,2026-05-02,Trabzonspor,Goztep,1.0,1.0,4.0,3.0,6.0,4.0,1.0,0.0,10.0,18.0,2026-05
Championship,2026-05-02,Blackburn,Leicester,0.0,1.0,9.0,11.0,1.0,1.0,0.0,0.0,12.0,22.0,2026-05
Serie A,2026-05-02,Atalanta,Genoa,0.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,21.0,7.0,2026-05
Serie A,2026-05-02,Como,Napoli,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,16.0,8.0,2026-05
League 2 Escocia,2026-05-02,East Kilbride,Clyde,5.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,17.0,5.0,2026-05
League 2,2026-05-02,Harrogate,Barnet,1.0,2.0,4.0,6.0,2.0,2.0,0.0,0.0,14.0,12.0,2026-05
La Liga,2026-05-02,Villarreal,Levante,5.0,1.0,7.0,3.0,3.0,1.0,0.0,0.0,20.0,12.0,2026-05
La Liga,2026-05-02,Valencia,Ath Madrid,0.0,2.0,1.0,7.0,1.0,3.0,0.0,0.0,12.0,20.0,2026-05
La Liga,2026-05-02,Alaves,Ath Bilbao,2.0,4.0,4.0,7.0,4.0,4.0,0.0,0.0,7.0,9.0,2026-05
La Liga,2026-05-02,Osasuna,Barcelona,1.0,2.0,3.0,7.0,2.0,2.0,0.0,0.0,9.0,13.0,2026-05
League 2 Escocia,2026-05-02,Annan Athletic,Forfar,1.0,1.0,5.0,8.0,0.0,2.0,0.0,0.0,7.0,4.0,2026-05
League 1 Escocia,2026-05-02,Montrose,Stenhousemuir,0.0,2.0,7.0,2.0,1.0,1.0,0.0,0.0,11.0,20.0,2026-05
La Liga 2,2026-05-02,Cultural Leonesa,Cadiz,2.0,2.0,4.0,4.0,2.0,3.0,0.0,0.0,15.0,9.0,2026-05
La Liga 2,2026-05-02,Castellon,Cordoba,1.0,2.0,12.0,3.0,1.0,6.0,0.0,0.0,24.0,12.0,2026-05
La Liga 2,2026-05-02,Eibar,Malaga,2.0,4.0,2.0,6.0,2.0,3.0,0.0,0.0,13.0,19.0,2026-05
Ligue 1,2026-05-02,Nantes,Marseille,3.0,0.0,7.0,8.0,1.0,3.0,0.0,0.0,17.0,16.0,2026-05
League 1 Escocia,2026-05-02,Cove Rangers,East Fife,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0,2026-05
League 2,2026-05-02,Tranmere,Grimsby,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,8.0,13.0,2026-05
League 2,2026-05-02,Swindon,Chesterfield,1.0,2.0,8.0,3.0,3.0,2.0,0.0,0.0,13.0,11.0,2026-05
League 2,2026-05-02,Oldham,Accrington,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,9.0,7.0,2026-05
League 2,2026-05-02,Notts County,Bristol Rvs,1.0,1.0,5.0,3.0,3.0,3.0,0.0,0.0,15.0,12.0,2026-05
League 1 Escocia,2026-05-02,Inverness C,Hamilton,2.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,15.0,6.0,2026-05
Championship Escocia,2026-05-01,Dunfermline,Arbroath,0.0,0.0,5.0,11.0,1.0,1.0,0.0,0.0,4.0,7.0,2026-05
Premier League,2026-05-01,Leeds,Burnley,3.0,1.0,5.0,0.0,4.0,3.0,0.0,0.0,18.0,9.0,2026-05
Turkey Super Lig,2026-05-01,Rizespor,Konyaspor,3.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,15.0,11.0,2026-05
Championship Escocia,2026-05-01,Partick,Queens Park,1.0,1.0,8.0,7.0,0.0,1.0,0.0,0.0,12.0,10.0,2026-05
Championship Escocia,2026-05-01,Morton,Airdrie Utd,1.0,1.0,4.0,4.0,4.0,3.0,0.0,1.0,10.0,12.0,2026-05
Serie B,2026-05-01,Bari,Virtus Entella,2.0,0.0,1.0,4.0,2.0,3.0,1.0,1.0,5.0,16.0,2026-05
Championship Escocia,2026-05-01,Ayr,St Johnstone,0.0,1.0,7.0,9.0,1.0,1.0,0.0,0.0,7.0,15.0,2026-05
Premiership Escocia,2026-05-01,Livingston,Aberdeen,2.0,2.0,6.0,4.0,3.0,1.0,0.0,0.0,16.0,7.0,2026-05
Turkey Super Lig,2026-05-01,Gaziantep,Besiktas,0.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,17.0,12.0,2026-05
Serie B,2026-05-01,Spezia,Venezia,2.0,2.0,6.0,6.0,3.0,2.0,1.0,0.0,11.0,17.0,2026-05
La Liga 2,2026-05-01,Andorra,Albacete,0.0,1.0,6.0,2.0,5.0,1.0,0.0,0.0,25.0,4.0,2026-05
La Liga,2026-05-01,Girona,Mallorca,0.0,1.0,5.0,2.0,4.0,2.0,0.0,0.0,14.0,8.0,2026-05
La Liga 2,2026-05-01,Zaragoza,Granada,0.0,1.0,7.0,7.0,3.0,5.0,0.0,1.0,7.0,11.0,2026-05
Serie B,2026-05-01,Carrarese,Cesena,0.0,0.0,10.0,4.0,3.0,0.0,0.0,0.0,23.0,6.0,2026-05
Jupiler Pro League,2026-05-01,Cercle Brugge,Waregem,2.0,3.0,6.0,7.0,0.0,1.0,0.0,0.0,17.0,14.0,2026-05
Championship Escocia,2026-05-01,Raith Rvs,Ross County,3.0,2.0,5.0,7.0,1.0,1.0,0.0,0.0,13.0,11.0,2026-05
Serie B,2026-05-01,Mantova,Monza,3.0,2.0,0.0,7.0,3.0,2.0,0.0,0.0,18.0,23.0,2026-05
Serie B,2026-05-01,Sampdoria,Sudtirol,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,8.0,8.0,2026-05
Serie B,2026-05-01,Palermo,Catanzaro,3.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,12.0,15.0,2026-05
Serie B,2026-05-01,Empoli,Avellino,1.0,0.0,4.0,2.0,3.0,1.0,0.0,1.0,17.0,5.0,2026-05
Serie B,2026-05-01,Juve Stabia,Frosinone,0.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,20.0,12.0,2026-05
Serie A,2026-05-01,Pisa,Lecce,1.0,2.0,6.0,1.0,4.0,2.0,0.0,0.0,17.0,7.0,2026-05
Serie B,2026-05-01,Padova,Pescara,1.0,0.0,3.0,6.0,3.0,3.0,0.0,0.0,11.0,10.0,2026-05
Serie B,2026-05-01,Modena,Reggiana,2.0,1.0,2.0,4.0,4.0,3.0,1.0,0.0,9.0,16.0,2026-05
La Liga 2,2026-05-01,La Coruna,Leganes,2.0,1.0,9.0,2.0,4.0,2.0,0.0,0.0,16.0,14.0,2026-05
